Home_id;Away_id;Bookmaker;OddHome;OddDraw;OddAway;Date;Score_home;Score_away;Season
Santos;Flamengo RJ;Pinnacle;+156;+236;+196;04 Aug 2016; 0;0 ;2016
Santos;Flamengo RJ;Unibet;+165;+220;+154;04 Aug 2016; 0;0 ;2016
Santos;Flamengo RJ;William Hill;+154;+154;+154;04 Aug 2016; 0;0 ;2016
Flamengo RJ;America MG;1xBet;-169;+296;+600;25 Jul 2016; 2;1 ;2016
Flamengo RJ;America MG;bet-at-home;-192;+283;+484;25 Jul 2016; 2;1 ;2016
Flamengo RJ;America MG;bet365;-189;+275;+475;25 Jul 2016; 2;1 ;2016
Flamengo RJ;America MG;bwin;-189;+270;+475;25 Jul 2016; 2;1 ;2016
Flamengo RJ;America MG;Marathonbet;-175;+296;+630;25 Jul 2016; 2;1 ;2016
Flamengo RJ;America MG;Pinnacle;-250;+383;+847;25 Jul 2016; 2;1 ;2016
Flamengo RJ;America MG;Unibet;-250;+340;+650;25 Jul 2016; 2;1 ;2016
Flamengo RJ;America MG;William Hill;+650;+650;+650;25 Jul 2016; 2;1 ;2016
Santos;Ponte Preta;1xBet;-122;+250;+430;16 Jul 2016; 3;1 ;2016
Santos;Ponte Preta;bet-at-home;-182;+268;+480;16 Jul 2016; 3;1 ;2016
Santos;Ponte Preta;bet365;-189;+260;+450;16 Jul 2016; 3;1 ;2016
Santos;Ponte Preta;bwin;-189;+270;+475;16 Jul 2016; 3;1 ;2016
Santos;Ponte Preta;Marathonbet;-125;+250;+440;16 Jul 2016; 3;1 ;2016
Santos;Ponte Preta;Pinnacle;-213;+355;+705;16 Jul 2016; 3;1 ;2016
Santos;Ponte Preta;Unibet;-200;+300;+500;16 Jul 2016; 3;1 ;2016
Santos;Ponte Preta;William Hill;+500;+500;+500;16 Jul 2016; 3;1 ;2016
Palmeiras;Santos;1xBet;+102;+240;+328;12 Jul 2016; 1;1 ;2016
Palmeiras;Santos;bet-at-home;-109;+220;+290;12 Jul 2016; 1;1 ;2016
Palmeiras;Santos;bet365;+100;+229;+240;12 Jul 2016; 1;1 ;2016
Palmeiras;Santos;bwin;-111;+225;+275;12 Jul 2016; 1;1 ;2016
Palmeiras;Santos;Marathonbet;+100;+240;+333;12 Jul 2016; 1;1 ;2016
Palmeiras;Santos;Pinnacle;+123;+246;+247;12 Jul 2016; 1;1 ;2016
Palmeiras;Santos;Unibet;+110;+220;+240;12 Jul 2016; 1;1 ;2016
Palmeiras;Santos;William Hill;+240;+240;+240;12 Jul 2016; 1;1 ;2016
Sport Recife;Palmeiras;1xBet;+200;+240;+152;04 Jul 2016; 1;3 ;2016
Sport Recife;Palmeiras;bet-at-home;+187;+212;+138;04 Jul 2016; 1;3 ;2016
Sport Recife;Palmeiras;bet365;+200;+220;+140;04 Jul 2016; 1;3 ;2016
Sport Recife;Palmeiras;bwin;+185;+210;+135;04 Jul 2016; 1;3 ;2016
Sport Recife;Palmeiras;Marathonbet;+202;+240;+150;04 Jul 2016; 1;3 ;2016
Sport Recife;Palmeiras;Pinnacle;+206;+231;+150;04 Jul 2016; 1;3 ;2016
Sport Recife;Palmeiras;Unibet;+170;+220;+145;04 Jul 2016; 1;3 ;2016
Sport Recife;Palmeiras;William Hill;+145;+145;+145;04 Jul 2016; 1;3 ;2016
Figueirense;Atletico-MG;1xBet;+177;+229;+179;03 Jul 2016; 1;1 ;2016
Figueirense;Atletico-MG;bet-at-home;+166;+209;+156;03 Jul 2016; 1;1 ;2016
Figueirense;Atletico-MG;bet365;+210;+220;+129;03 Jul 2016; 1;1 ;2016
Figueirense;Atletico-MG;bwin;+160;+210;+154;03 Jul 2016; 1;1 ;2016
Figueirense;Atletico-MG;Marathonbet;+177;+229;+177;03 Jul 2016; 1;1 ;2016
Figueirense;Atletico-MG;Pinnacle;+235;+235;+134;03 Jul 2016; 1;1 ;2016
Figueirense;Atletico-MG;Unibet;+165;+220;+154;03 Jul 2016; 1;1 ;2016
Figueirense;Atletico-MG;William Hill;+154;+154;+154;03 Jul 2016; 1;1 ;2016
Botafogo RJ;Santa Cruz;1xBet;+112;+240;+290;03 Jul 2016; 2;1 ;2016
Botafogo RJ;Santa Cruz;bet-at-home;-105;+222;+276;03 Jul 2016; 2;1 ;2016
Botafogo RJ;Santa Cruz;bet365;-125;+240;+375;03 Jul 2016; 2;1 ;2016
Botafogo RJ;Santa Cruz;bwin;-105;+210;+275;03 Jul 2016; 2;1 ;2016
Botafogo RJ;Santa Cruz;Marathonbet;+110;+240;+292;03 Jul 2016; 2;1 ;2016
Botafogo RJ;Santa Cruz;Pinnacle;-133;+285;+419;03 Jul 2016; 2;1 ;2016
Botafogo RJ;Santa Cruz;Unibet;+100;+220;+260;03 Jul 2016; 2;1 ;2016
Botafogo RJ;Santa Cruz;William Hill;+260;+260;+260;03 Jul 2016; 2;1 ;2016
Corinthians;Flamengo RJ;1xBet;-103;+250;+334;03 Jul 2016; 4;0 ;2016
Corinthians;Flamengo RJ;bet-at-home;-116;+220;+315;03 Jul 2016; 4;0 ;2016
Corinthians;Flamengo RJ;bet365;-125;+240;+375;03 Jul 2016; 4;0 ;2016
Corinthians;Flamengo RJ;bwin;-120;+220;+320;03 Jul 2016; 4;0 ;2016
Corinthians;Flamengo RJ;Marathonbet;-105;+250;+340;03 Jul 2016; 4;0 ;2016
Corinthians;Flamengo RJ;Pinnacle;-109;+249;+359;03 Jul 2016; 4;0 ;2016
Corinthians;Flamengo RJ;Unibet;-111;+229;+285;03 Jul 2016; 4;0 ;2016
Corinthians;Flamengo RJ;William Hill;+285;+285;+285;03 Jul 2016; 4;0 ;2016
Ponte Preta;Sao Paulo;1xBet;+200;+240;+152;03 Jul 2016; 1;0 ;2016
Ponte Preta;Sao Paulo;bet-at-home;-127;+237;+324;03 Jul 2016; 1;0 ;2016
Ponte Preta;Sao Paulo;bet365;+100;+229;+280;03 Jul 2016; 1;0 ;2016
Ponte Preta;Sao Paulo;bwin;-125;+225;+325;03 Jul 2016; 1;0 ;2016
Ponte Preta;Sao Paulo;Marathonbet;+202;+240;+150;03 Jul 2016; 1;0 ;2016
Ponte Preta;Sao Paulo;Pinnacle;+110;+231;+299;03 Jul 2016; 1;0 ;2016
Ponte Preta;Sao Paulo;Unibet;-133;+240;+340;03 Jul 2016; 1;0 ;2016
Ponte Preta;Sao Paulo;William Hill;+340;+340;+340;03 Jul 2016; 1;0 ;2016
Santos;Chapecoense-SC;1xBet;-161;+290;+565;03 Jul 2016; 3;0 ;2016
Santos;Chapecoense-SC;bet-at-home;-185;+259;+514;03 Jul 2016; 3;0 ;2016
Santos;Chapecoense-SC;bet365;-200;+290;+600;03 Jul 2016; 3;0 ;2016
Santos;Chapecoense-SC;bwin;-189;+260;+500;03 Jul 2016; 3;0 ;2016
Santos;Chapecoense-SC;Marathonbet;-167;+290;+590;03 Jul 2016; 3;0 ;2016
Santos;Chapecoense-SC;Pinnacle;-200;+345;+646;03 Jul 2016; 3;0 ;2016
Santos;Chapecoense-SC;Unibet;-182;+280;+475;03 Jul 2016; 3;0 ;2016
Santos;Chapecoense-SC;William Hill;+475;+475;+475;03 Jul 2016; 3;0 ;2016
Cruzeiro;Vitoria;1xBet;-196;+330;+680;03 Jul 2016; 2;2 ;2016
Cruzeiro;Vitoria;bet-at-home;-196;+278;+511;03 Jul 2016; 2;2 ;2016
Cruzeiro;Vitoria;bet365;-227;+320;+650;03 Jul 2016; 2;2 ;2016
Cruzeiro;Vitoria;bwin;-200;+275;+500;03 Jul 2016; 2;2 ;2016
Cruzeiro;Vitoria;Marathonbet;-200;+330;+690;03 Jul 2016; 2;2 ;2016
Cruzeiro;Vitoria;Pinnacle;-217;+363;+705;03 Jul 2016; 2;2 ;2016
Cruzeiro;Vitoria;Unibet;-182;+280;+475;03 Jul 2016; 2;2 ;2016
Cruzeiro;Vitoria;William Hill;+475;+475;+475;03 Jul 2016; 2;2 ;2016
Internacional;Gremio;1xBet;+131;+229;+246;03 Jul 2016; 0;1 ;2016
Internacional;Gremio;bet-at-home;+114;+208;+234;03 Jul 2016; 0;1 ;2016
Internacional;Gremio;bet365;+114;+220;+250;03 Jul 2016; 0;1 ;2016
Internacional;Gremio;bwin;+110;+210;+229;03 Jul 2016; 0;1 ;2016
Internacional;Gremio;Marathonbet;+129;+229;+248;03 Jul 2016; 0;1 ;2016
Internacional;Gremio;Pinnacle;+131;+224;+252;03 Jul 2016; 0;1 ;2016
Internacional;Gremio;Unibet;+120;+210;+220;03 Jul 2016; 0;1 ;2016
Internacional;Gremio;William Hill;+220;+220;+220;03 Jul 2016; 0;1 ;2016
Fluminense;Corinthians;1xBet;+175;+240;+174;16 Jun 2016; 1;0 ;2016
Fluminense;Corinthians;bet-at-home;+185;+204;+143;16 Jun 2016; 1;0 ;2016
Fluminense;Corinthians;bet365;+200;+240;+129;16 Jun 2016; 1;0 ;2016
Fluminense;Corinthians;bwin;+185;+225;+125;16 Jun 2016; 1;0 ;2016
Fluminense;Corinthians;Marathonbet;+175;+240;+172;16 Jun 2016; 1;0 ;2016
Fluminense;Corinthians;Pinnacle;+229;+217;+147;16 Jun 2016; 1;0 ;2016
Fluminense;Corinthians;Unibet;+179;+220;+140;16 Jun 2016; 1;0 ;2016
Fluminense;Corinthians;William Hill;+140;+140;+140;16 Jun 2016; 1;0 ;2016
Internacional;Atletico-MG;1xBet;+102;+250;+309;16 Jun 2016; 2;0 ;2016
Internacional;Atletico-MG;bet-at-home;-110;+235;+275;16 Jun 2016; 2;0 ;2016
Internacional;Atletico-MG;bet365;-110;+240;+300;16 Jun 2016; 2;0 ;2016
Internacional;Atletico-MG;bwin;-115;+229;+280;16 Jun 2016; 2;0 ;2016
Internacional;Atletico-MG;Marathonbet;+100;+250;+315;16 Jun 2016; 2;0 ;2016
Internacional;Atletico-MG;Pinnacle;+102;+246;+316;16 Jun 2016; 2;0 ;2016
Internacional;Atletico-MG;Unibet;-111;+229;+300;16 Jun 2016; 2;0 ;2016
Internacional;Atletico-MG;William Hill;+300;+300;+300;16 Jun 2016; 2;0 ;2016
Coritiba;Palmeiras;1xBet;+177;+229;+179;16 Jun 2016; 2;2 ;2016
Coritiba;Palmeiras;bet-at-home;+159;+206;+165;16 Jun 2016; 2;2 ;2016
Coritiba;Palmeiras;bet365;+175;+240;+145;16 Jun 2016; 2;2 ;2016
Coritiba;Palmeiras;bwin;+165;+229;+140;16 Jun 2016; 2;2 ;2016
Coritiba;Palmeiras;Marathonbet;+177;+229;+177;16 Jun 2016; 2;2 ;2016
Coritiba;Palmeiras;Pinnacle;+206;+220;+159;16 Jun 2016; 2;2 ;2016
Coritiba;Palmeiras;Unibet;+179;+220;+145;16 Jun 2016; 2;2 ;2016
Coritiba;Palmeiras;William Hill;+145;+145;+145;16 Jun 2016; 2;2 ;2016
Cruzeiro;Flamengo RJ;1xBet;-109;+260;+344;16 Jun 2016; 0;1 ;2016
Cruzeiro;Flamengo RJ;bet-at-home;+114;+210;+229;16 Jun 2016; 0;1 ;2016
Cruzeiro;Flamengo RJ;bet365;+110;+210;+280;16 Jun 2016; 0;1 ;2016
Cruzeiro;Flamengo RJ;bwin;+104;+195;+260;16 Jun 2016; 0;1 ;2016
Cruzeiro;Flamengo RJ;Marathonbet;-111;+260;+350;16 Jun 2016; 0;1 ;2016
Cruzeiro;Flamengo RJ;Pinnacle;+124;+236;+254;16 Jun 2016; 0;1 ;2016
Cruzeiro;Flamengo RJ;Unibet;+114;+220;+229;16 Jun 2016; 0;1 ;2016
Cruzeiro;Flamengo RJ;William Hill;+229;+229;+229;16 Jun 2016; 0;1 ;2016
Botafogo RJ;America MG;1xBet;+131;+240;+236;16 Jun 2016; 3;1 ;2016
Botafogo RJ;America MG;bet-at-home;-115;+217;+318;16 Jun 2016; 3;1 ;2016
Botafogo RJ;America MG;bwin;-105;+190;+309;16 Jun 2016; 3;1 ;2016
Botafogo RJ;America MG;Marathonbet;+129;+240;+236;16 Jun 2016; 3;1 ;2016
Botafogo RJ;America MG;Pinnacle;-115;+256;+375;16 Jun 2016; 3;1 ;2016
Botafogo RJ;America MG;Unibet;-118;+240;+300;16 Jun 2016; 3;1 ;2016
Botafogo RJ;America MG;William Hill;-118;+220;+320;16 Jun 2016; 3;1 ;2016
Santa Cruz;Figueirense;1xBet;-122;+270;+390;16 Jun 2016; 1;0 ;2016
Santa Cruz;Figueirense;bet-at-home;-119;+224;+318;16 Jun 2016; 1;0 ;2016
Santa Cruz;Figueirense;bet365;-120;+240;+350;16 Jun 2016; 1;0 ;2016
Santa Cruz;Figueirense;bwin;-128;+229;+325;16 Jun 2016; 1;0 ;2016
Santa Cruz;Figueirense;Marathonbet;-125;+270;+400;16 Jun 2016; 1;0 ;2016
Santa Cruz;Figueirense;Pinnacle;+100;+246;+325;16 Jun 2016; 1;0 ;2016
Santa Cruz;Figueirense;Unibet;-105;+229;+270;16 Jun 2016; 1;0 ;2016
Santa Cruz;Figueirense;William Hill;+270;+270;+270;16 Jun 2016; 1;0 ;2016
Santos;Sport Recife;1xBet;-139;+270;+484;16 Jun 2016; 2;0 ;2016
Santos;Sport Recife;bet-at-home;-172;+270;+430;16 Jun 2016; 2;0 ;2016
Santos;Sport Recife;bet365;-175;+280;+500;16 Jun 2016; 2;0 ;2016
Santos;Sport Recife;bwin;-182;+260;+450;16 Jun 2016; 2;0 ;2016
Santos;Sport Recife;Marathonbet;-143;+270;+500;16 Jun 2016; 2;0 ;2016
Santos;Sport Recife;Pinnacle;-196;+332;+661;16 Jun 2016; 2;0 ;2016
Santos;Sport Recife;Unibet;-182;+280;+500;16 Jun 2016; 2;0 ;2016
Santos;Sport Recife;William Hill;+500;+500;+500;16 Jun 2016; 2;0 ;2016
Chapecoense-SC;Gremio;1xBet;+200;+240;+152;15 Jun 2016; 3;3 ;2016
Chapecoense-SC;Gremio;bet-at-home;+158;+196;+174;15 Jun 2016; 3;3 ;2016
Chapecoense-SC;Gremio;bet365;+175;+229;+150;15 Jun 2016; 3;3 ;2016
Chapecoense-SC;Gremio;bwin;+165;+220;+145;15 Jun 2016; 3;3 ;2016
Chapecoense-SC;Gremio;Marathonbet;+202;+240;+150;15 Jun 2016; 3;3 ;2016
Chapecoense-SC;Gremio;Pinnacle;+191;+211;+177;15 Jun 2016; 3;3 ;2016
Chapecoense-SC;Gremio;Unibet;+160;+215;+160;15 Jun 2016; 3;3 ;2016
Chapecoense-SC;Gremio;William Hill;+160;+160;+160;15 Jun 2016; 3;3 ;2016
Ponte Preta;Athletico-PR;1xBet;+122;+240;+260;15 Jun 2016; 3;2 ;2016
Ponte Preta;Athletico-PR;bet-at-home;+102;+214;+264;15 Jun 2016; 3;2 ;2016
Ponte Preta;Athletico-PR;bet365;+100;+229;+280;15 Jun 2016; 3;2 ;2016
Ponte Preta;Athletico-PR;bwin;-105;+220;+260;15 Jun 2016; 3;2 ;2016
Ponte Preta;Athletico-PR;Marathonbet;+120;+240;+262;15 Jun 2016; 3;2 ;2016
Ponte Preta;Athletico-PR;Pinnacle;+104;+236;+317;15 Jun 2016; 3;2 ;2016
Ponte Preta;Athletico-PR;Unibet;+104;+220;+250;15 Jun 2016; 3;2 ;2016
Ponte Preta;Athletico-PR;William Hill;+250;+250;+250;15 Jun 2016; 3;2 ;2016
Sao Paulo;Vitoria;1xBet;-161;+290;+565;15 Jun 2016; 2;0 ;2016
Sao Paulo;Vitoria;bet-at-home;-192;+282;+487;15 Jun 2016; 2;0 ;2016
Sao Paulo;Vitoria;bet365;-200;+280;+650;15 Jun 2016; 2;0 ;2016
Sao Paulo;Vitoria;bwin;-208;+260;+600;15 Jun 2016; 2;0 ;2016
Sao Paulo;Vitoria;Marathonbet;-167;+290;+590;15 Jun 2016; 2;0 ;2016
Sao Paulo;Vitoria;Pinnacle;-222;+351;+763;15 Jun 2016; 2;0 ;2016
Sao Paulo;Vitoria;Unibet;-200;+300;+500;15 Jun 2016; 2;0 ;2016
Sao Paulo;Vitoria;William Hill;+500;+500;+500;15 Jun 2016; 2;0 ;2016
Palmeiras;Corinthians;1xBet;+167;+229;+188;12 Jun 2016; 1;0 ;2016
Palmeiras;Corinthians;bet-at-home;+141;+209;+184;12 Jun 2016; 1;0 ;2016
Palmeiras;Corinthians;bet365;+140;+210;+188;12 Jun 2016; 1;0 ;2016
Palmeiras;Corinthians;bwin;+140;+200;+185;12 Jun 2016; 1;0 ;2016
Palmeiras;Corinthians;Marathonbet;+165;+229;+188;12 Jun 2016; 1;0 ;2016
Palmeiras;Corinthians;Pinnacle;+156;+227;+204;12 Jun 2016; 1;0 ;2016
Palmeiras;Corinthians;Unibet;+150;+220;+165;12 Jun 2016; 1;0 ;2016
Palmeiras;Corinthians;William Hill;+165;+165;+165;12 Jun 2016; 1;0 ;2016
Atletico-MG;Gremio;1xBet;+102;+250;+309;27 May 2016; 0;3 ;2016
Atletico-MG;Gremio;bet-at-home;+104;+212;+254;27 May 2016; 0;3 ;2016
Atletico-MG;Gremio;bet365;-105;+240;+280;27 May 2016; 0;3 ;2016
Atletico-MG;Gremio;bwin;-105;+225;+260;27 May 2016; 0;3 ;2016
Atletico-MG;Gremio;Marathonbet;+100;+250;+315;27 May 2016; 0;3 ;2016
Atletico-MG;Gremio;Pinnacle;+102;+240;+320;27 May 2016; 0;3 ;2016
Atletico-MG;Gremio;Unibet;-105;+225;+300;27 May 2016; 0;3 ;2016
Atletico-MG;Gremio;William Hill;+300;+300;+300;27 May 2016; 0;3 ;2016
Internacional;Sport Recife;1xBet;-149;+300;+475;26 May 2016; 1;0 ;2016
Internacional;Sport Recife;bet-at-home;-196;+269;+541;26 May 2016; 1;0 ;2016
Internacional;Sport Recife;bet365;-175;+280;+500;26 May 2016; 1;0 ;2016
Internacional;Sport Recife;bwin;-189;+270;+475;26 May 2016; 1;0 ;2016
Internacional;Sport Recife;Marathonbet;-154;+300;+490;26 May 2016; 1;0 ;2016
Internacional;Sport Recife;Pinnacle;-182;+308;+633;26 May 2016; 1;0 ;2016
Internacional;Sport Recife;Unibet;-182;+270;+550;26 May 2016; 1;0 ;2016
Internacional;Sport Recife;William Hill;+550;+550;+550;26 May 2016; 1;0 ;2016
Corinthians;Ponte Preta;1xBet;-175;+300;+640;26 May 2016; 3;0 ;2016
Corinthians;Ponte Preta;bet-at-home;-175;+252;+492;26 May 2016; 3;0 ;2016
Corinthians;Ponte Preta;bet365;-167;+270;+500;26 May 2016; 3;0 ;2016
Corinthians;Ponte Preta;bwin;-175;+250;+475;26 May 2016; 3;0 ;2016
Corinthians;Ponte Preta;Marathonbet;-182;+300;+670;26 May 2016; 3;0 ;2016
Corinthians;Ponte Preta;Pinnacle;-159;+282;+578;26 May 2016; 3;0 ;2016
Corinthians;Ponte Preta;Unibet;-182;+250;+600;26 May 2016; 3;0 ;2016
Corinthians;Ponte Preta;William Hill;+600;+600;+600;26 May 2016; 3;0 ;2016
Coritiba;Sao Paulo;1xBet;+200;+240;+152;26 May 2016; 1;1 ;2016
Coritiba;Sao Paulo;bet-at-home;+136;+206;+193;26 May 2016; 1;1 ;2016
Coritiba;Sao Paulo;bet365;+150;+229;+175;26 May 2016; 1;1 ;2016
Coritiba;Sao Paulo;bwin;+145;+220;+165;26 May 2016; 1;1 ;2016
Coritiba;Sao Paulo;Marathonbet;+202;+240;+150;26 May 2016; 1;1 ;2016
Coritiba;Sao Paulo;Pinnacle;+148;+225;+218;26 May 2016; 1;1 ;2016
Coritiba;Sao Paulo;Unibet;+200;+220;+135;26 May 2016; 1;1 ;2016
Coritiba;Sao Paulo;William Hill;+135;+135;+135;26 May 2016; 1;1 ;2016
Palmeiras;Fluminense;1xBet;-122;+270;+390;26 May 2016; 2;0 ;2016
Palmeiras;Fluminense;bet-at-home;-119;+221;+326;26 May 2016; 2;0 ;2016
Palmeiras;Fluminense;bet365;-120;+260;+320;26 May 2016; 2;0 ;2016
Palmeiras;Fluminense;bwin;-125;+240;+300;26 May 2016; 2;0 ;2016
Palmeiras;Fluminense;Marathonbet;-125;+270;+400;26 May 2016; 2;0 ;2016
Palmeiras;Fluminense;Pinnacle;-109;+257;+346;26 May 2016; 2;0 ;2016
Palmeiras;Fluminense;Unibet;-111;+240;+300;26 May 2016; 2;0 ;2016
Palmeiras;Fluminense;William Hill;+300;+300;+300;26 May 2016; 2;0 ;2016
Santa Cruz;Cruzeiro;1xBet;+209;+250;+142;26 May 2016; 4;1 ;2016
Santa Cruz;Cruzeiro;bet-at-home;+131;+216;+193;26 May 2016; 4;1 ;2016
Santa Cruz;Cruzeiro;bet365;+138;+240;+188;26 May 2016; 4;1 ;2016
Santa Cruz;Cruzeiro;bwin;+129;+229;+175;26 May 2016; 4;1 ;2016
Santa Cruz;Cruzeiro;Marathonbet;+210;+250;+140;26 May 2016; 4;1 ;2016
Santa Cruz;Cruzeiro;Pinnacle;+144;+235;+214;26 May 2016; 4;1 ;2016
Santa Cruz;Cruzeiro;Unibet;+154;+229;+165;26 May 2016; 4;1 ;2016
Santa Cruz;Cruzeiro;William Hill;+165;+165;+165;26 May 2016; 4;1 ;2016
America MG;Vitoria;1xBet;-109;+250;+363;26 May 2016; 1;1 ;2016
America MG;Vitoria;bet-at-home;-101;+223;+261;26 May 2016; 1;1 ;2016
America MG;Vitoria;bet365;-105;+240;+280;26 May 2016; 1;1 ;2016
America MG;Vitoria;bwin;-110;+229;+260;26 May 2016; 1;1 ;2016
America MG;Vitoria;Marathonbet;-111;+250;+370;26 May 2016; 1;1 ;2016
America MG;Vitoria;Pinnacle;+104;+247;+305;26 May 2016; 1;1 ;2016
America MG;Vitoria;Unibet;-105;+225;+300;26 May 2016; 1;1 ;2016
America MG;Vitoria;William Hill;+300;+300;+300;26 May 2016; 1;1 ;2016
Flamengo RJ;Chapecoense-SC;1xBet;-139;+274;+480;26 May 2016; 2;2 ;2016
Flamengo RJ;Chapecoense-SC;bet-at-home;-152;+247;+404;26 May 2016; 2;2 ;2016
Flamengo RJ;Chapecoense-SC;bet365;-154;+275;+425;26 May 2016; 2;2 ;2016
Flamengo RJ;Chapecoense-SC;bwin;-161;+260;+400;26 May 2016; 2;2 ;2016
Flamengo RJ;Chapecoense-SC;Marathonbet;-143;+275;+490;26 May 2016; 2;2 ;2016
Flamengo RJ;Chapecoense-SC;Pinnacle;-143;+275;+482;26 May 2016; 2;2 ;2016
Flamengo RJ;Chapecoense-SC;Unibet;-143;+250;+400;26 May 2016; 2;2 ;2016
Flamengo RJ;Chapecoense-SC;William Hill;+400;+400;+400;26 May 2016; 2;2 ;2016
Figueirense;Ponte Preta;1xBet;+125;+229;+258;15 May 2016; 0;0 ;2016
Figueirense;Ponte Preta;bet-at-home;+110;+219;+231;15 May 2016; 0;0 ;2016
Figueirense;Ponte Preta;bet365;+110;+220;+229;15 May 2016; 0;0 ;2016
Figueirense;Ponte Preta;bwin;+110;+220;+225;15 May 2016; 0;0 ;2016
Figueirense;Ponte Preta;Marathonbet;+124;+229;+260;15 May 2016; 0;0 ;2016
Figueirense;Ponte Preta;Pinnacle;+122;+227;+270;15 May 2016; 0;0 ;2016
Figueirense;Ponte Preta;Unibet;+110;+220;+240;15 May 2016; 0;0 ;2016
Figueirense;Ponte Preta;William Hill;+240;+240;+240;15 May 2016; 0;0 ;2016
