index;TeamsRaw;Bookmaker;OddHome;OddDraw;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
469;Corinthians - Chapecoense-SC;Pinnacle;-185;+332;+592;Saturday, 29 Oct 2016, 18:30;Final result 1:1 (0:0, 1:1);1;Corinthians;Chapecoense-SC;29 Oct 2016; 1;1 ;2016
470;Corinthians - Chapecoense-SC;Unibet;-200;+300;+525;Saturday, 29 Oct 2016, 18:30;Final result 1:1 (0:0, 1:1);1;Corinthians;Chapecoense-SC;29 Oct 2016; 1;1 ;2016
471;Corinthians - Chapecoense-SC;William Hill;+525;+525;+525;Saturday, 29 Oct 2016, 18:30;Final result 1:1 (0:0, 1:1);1;Corinthians;Chapecoense-SC;29 Oct 2016; 1;1 ;2016
493;Coritiba - America MG;1xBet;-149;+290;+495;Tuesday, 04 Oct 2016, 00:00;Final result 3:0 (1:0, 2:0);1;Coritiba;America MG;04 Oct 2016; 3;0 ;2016
494;Coritiba - America MG;bet-at-home;-159;+250;+426;Tuesday, 04 Oct 2016, 00:00;Final result 3:0 (1:0, 2:0);1;Coritiba;America MG;04 Oct 2016; 3;0 ;2016
495;Coritiba - America MG;bet365;-149;+280;+400;Tuesday, 04 Oct 2016, 00:00;Final result 3:0 (1:0, 2:0);1;Coritiba;America MG;04 Oct 2016; 3;0 ;2016
496;Coritiba - America MG;bwin;-161;+250;+400;Tuesday, 04 Oct 2016, 00:00;Final result 3:0 (1:0, 2:0);1;Coritiba;America MG;04 Oct 2016; 3;0 ;2016
497;Coritiba - America MG;Marathonbet;-154;+290;+509;Tuesday, 04 Oct 2016, 00:00;Final result 3:0 (1:0, 2:0);1;Coritiba;America MG;04 Oct 2016; 3;0 ;2016
498;Coritiba - America MG;Pinnacle;-147;+275;+505;Tuesday, 04 Oct 2016, 00:00;Final result 3:0 (1:0, 2:0);1;Coritiba;America MG;04 Oct 2016; 3;0 ;2016
499;Coritiba - America MG;Unibet;-154;+250;+450;Tuesday, 04 Oct 2016, 00:00;Final result 3:0 (1:0, 2:0);1;Coritiba;America MG;04 Oct 2016; 3;0 ;2016
500;Coritiba - America MG;William Hill;+450;+450;+450;Tuesday, 04 Oct 2016, 00:00;Final result 3:0 (1:0, 2:0);1;Coritiba;America MG;04 Oct 2016; 3;0 ;2016
522;Santa Cruz - Palmeiras;1xBet;+256;+270;+112;Monday, 03 Oct 2016, 23:00;Final result 2:3 (0:1, 2:2);1;Santa Cruz;Palmeiras;03 Oct 2016; 2;3 ;2016
523;Santa Cruz - Palmeiras;bet-at-home;+238;+227;+104;Monday, 03 Oct 2016, 23:00;Final result 2:3 (0:1, 2:2);1;Santa Cruz;Palmeiras;03 Oct 2016; 2;3 ;2016
524;Santa Cruz - Palmeiras;bet365;+240;+260;+104;Monday, 03 Oct 2016, 23:00;Final result 2:3 (0:1, 2:2);1;Santa Cruz;Palmeiras;03 Oct 2016; 2;3 ;2016
525;Santa Cruz - Palmeiras;bwin;+229;+240;+100;Monday, 03 Oct 2016, 23:00;Final result 2:3 (0:1, 2:2);1;Santa Cruz;Palmeiras;03 Oct 2016; 2;3 ;2016
526;Santa Cruz - Palmeiras;Marathonbet;+258;+270;+110;Monday, 03 Oct 2016, 23:00;Final result 2:3 (0:1, 2:2);1;Santa Cruz;Palmeiras;03 Oct 2016; 2;3 ;2016
527;Santa Cruz - Palmeiras;Pinnacle;+303;+254;+102;Monday, 03 Oct 2016, 23:00;Final result 2:3 (0:1, 2:2);1;Santa Cruz;Palmeiras;03 Oct 2016; 2;3 ;2016
528;Santa Cruz - Palmeiras;Unibet;+229;+220;+114;Monday, 03 Oct 2016, 23:00;Final result 2:3 (0:1, 2:2);1;Santa Cruz;Palmeiras;03 Oct 2016; 2;3 ;2016
529;Santa Cruz - Palmeiras;William Hill;+114;+114;+114;Monday, 03 Oct 2016, 23:00;Final result 2:3 (0:1, 2:2);1;Santa Cruz;Palmeiras;03 Oct 2016; 2;3 ;2016
551;Internacional - Figueirense;1xBet;-109;+260;+344;Sunday, 02 Oct 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Internacional;Figueirense;02 Oct 2016; 1;0 ;2016
552;Internacional - Figueirense;bet-at-home;-217;+290;+564;Sunday, 02 Oct 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Internacional;Figueirense;02 Oct 2016; 1;0 ;2016
553;Internacional - Figueirense;bet365;-167;+260;+500;Sunday, 02 Oct 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Internacional;Figueirense;02 Oct 2016; 1;0 ;2016
554;Internacional - Figueirense;bwin;-200;+260;+525;Sunday, 02 Oct 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Internacional;Figueirense;02 Oct 2016; 1;0 ;2016
555;Internacional - Figueirense;Marathonbet;-111;+260;+350;Sunday, 02 Oct 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Internacional;Figueirense;02 Oct 2016; 1;0 ;2016
556;Internacional - Figueirense;Pinnacle;-164;+299;+557;Sunday, 02 Oct 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Internacional;Figueirense;02 Oct 2016; 1;0 ;2016
557;Internacional - Figueirense;Unibet;-200;+285;+550;Sunday, 02 Oct 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Internacional;Figueirense;02 Oct 2016; 1;0 ;2016
558;Internacional - Figueirense;William Hill;+550;+550;+550;Sunday, 02 Oct 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Internacional;Figueirense;02 Oct 2016; 1;0 ;2016
580;Cruzeiro - Gremio;1xBet;+122;+240;+260;Saturday, 01 Oct 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Cruzeiro;Gremio;01 Oct 2016; 1;0 ;2016
581;Cruzeiro - Gremio;bet-at-home;-128;+236;+333;Saturday, 01 Oct 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Cruzeiro;Gremio;01 Oct 2016; 1;0 ;2016
582;Cruzeiro - Gremio;bet365;+104;+229;+260;Saturday, 01 Oct 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Cruzeiro;Gremio;01 Oct 2016; 1;0 ;2016
583;Cruzeiro - Gremio;bwin;-115;+229;+280;Saturday, 01 Oct 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Cruzeiro;Gremio;01 Oct 2016; 1;0 ;2016
584;Cruzeiro - Gremio;Marathonbet;+120;+240;+262;Saturday, 01 Oct 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Cruzeiro;Gremio;01 Oct 2016; 1;0 ;2016
585;Cruzeiro - Gremio;Pinnacle;+100;+246;+323;Saturday, 01 Oct 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Cruzeiro;Gremio;01 Oct 2016; 1;0 ;2016
586;Cruzeiro - Gremio;Unibet;-125;+240;+350;Saturday, 01 Oct 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Cruzeiro;Gremio;01 Oct 2016; 1;0 ;2016
587;Cruzeiro - Gremio;William Hill;+350;+350;+350;Saturday, 01 Oct 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Cruzeiro;Gremio;01 Oct 2016; 1;0 ;2016
609;Botafogo RJ - Corinthians;1xBet;+156;+240;+194;Saturday, 01 Oct 2016, 19:30;Final result 2:0 (2:0, 0:0);1;Botafogo RJ;Corinthians;01 Oct 2016; 2;0 ;2016
610;Botafogo RJ - Corinthians;bet-at-home;+133;+204;+202;Saturday, 01 Oct 2016, 19:30;Final result 2:0 (2:0, 0:0);1;Botafogo RJ;Corinthians;01 Oct 2016; 2;0 ;2016
611;Botafogo RJ - Corinthians;bet365;+145;+220;+190;Saturday, 01 Oct 2016, 19:30;Final result 2:0 (2:0, 0:0);1;Botafogo RJ;Corinthians;01 Oct 2016; 2;0 ;2016
612;Botafogo RJ - Corinthians;bwin;+140;+200;+185;Saturday, 01 Oct 2016, 19:30;Final result 2:0 (2:0, 0:0);1;Botafogo RJ;Corinthians;01 Oct 2016; 2;0 ;2016
613;Botafogo RJ - Corinthians;Marathonbet;+154;+240;+195;Saturday, 01 Oct 2016, 19:30;Final result 2:0 (2:0, 0:0);1;Botafogo RJ;Corinthians;01 Oct 2016; 2;0 ;2016
614;Botafogo RJ - Corinthians;Pinnacle;+150;+229;+210;Saturday, 01 Oct 2016, 19:30;Final result 2:0 (2:0, 0:0);1;Botafogo RJ;Corinthians;01 Oct 2016; 2;0 ;2016
615;Botafogo RJ - Corinthians;Unibet;+129;+220;+200;Saturday, 01 Oct 2016, 19:30;Final result 2:0 (2:0, 0:0);1;Botafogo RJ;Corinthians;01 Oct 2016; 2;0 ;2016
616;Botafogo RJ - Corinthians;William Hill;+200;+200;+200;Saturday, 01 Oct 2016, 19:30;Final result 2:0 (2:0, 0:0);1;Botafogo RJ;Corinthians;01 Oct 2016; 2;0 ;2016
638;Ponte Preta - Atletico-MG;1xBet;+198;+244;+152;Saturday, 01 Oct 2016, 19:30;Final result 1:2 (0:2, 1:0);1;Ponte Preta;Atletico-MG;01 Oct 2016; 1;2 ;2016
639;Ponte Preta - Atletico-MG;bet-at-home;+142;+215;+177;Saturday, 01 Oct 2016, 19:30;Final result 1:2 (0:2, 1:0);1;Ponte Preta;Atletico-MG;01 Oct 2016; 1;2 ;2016
640;Ponte Preta - Atletico-MG;bet365;+145;+220;+188;Saturday, 01 Oct 2016, 19:30;Final result 1:2 (0:2, 1:0);1;Ponte Preta;Atletico-MG;01 Oct 2016; 1;2 ;2016
641;Ponte Preta - Atletico-MG;bwin;+145;+210;+170;Saturday, 01 Oct 2016, 19:30;Final result 1:2 (0:2, 1:0);1;Ponte Preta;Atletico-MG;01 Oct 2016; 1;2 ;2016
642;Ponte Preta - Atletico-MG;Marathonbet;+198;+245;+150;Saturday, 01 Oct 2016, 19:30;Final result 1:2 (0:2, 1:0);1;Ponte Preta;Atletico-MG;01 Oct 2016; 1;2 ;2016
643;Ponte Preta - Atletico-MG;Pinnacle;+154;+244;+193;Saturday, 01 Oct 2016, 19:30;Final result 1:2 (0:2, 1:0);1;Ponte Preta;Atletico-MG;01 Oct 2016; 1;2 ;2016
644;Ponte Preta - Atletico-MG;Unibet;+145;+220;+179;Saturday, 01 Oct 2016, 19:30;Final result 1:2 (0:2, 1:0);1;Ponte Preta;Atletico-MG;01 Oct 2016; 1;2 ;2016
645;Ponte Preta - Atletico-MG;William Hill;+179;+179;+179;Saturday, 01 Oct 2016, 19:30;Final result 1:2 (0:2, 1:0);1;Ponte Preta;Atletico-MG;01 Oct 2016; 1;2 ;2016
667;Chapecoense-SC - Vitoria;1xBet;+102;+250;+309;Saturday, 01 Oct 2016, 19:00;Final result 1:4 (0:4, 1:0);1;Chapecoense-SC;Vitoria;01 Oct 2016; 1;4 ;2016
668;Chapecoense-SC - Vitoria;bet-at-home;-106;+223;+278;Saturday, 01 Oct 2016, 19:00;Final result 1:4 (0:4, 1:0);1;Chapecoense-SC;Vitoria;01 Oct 2016; 1;4 ;2016
669;Chapecoense-SC - Vitoria;bet365;+100;+229;+280;Saturday, 01 Oct 2016, 19:00;Final result 1:4 (0:4, 1:0);1;Chapecoense-SC;Vitoria;01 Oct 2016; 1;4 ;2016
670;Chapecoense-SC - Vitoria;bwin;-105;+220;+260;Saturday, 01 Oct 2016, 19:00;Final result 1:4 (0:4, 1:0);1;Chapecoense-SC;Vitoria;01 Oct 2016; 1;4 ;2016
671;Chapecoense-SC - Vitoria;Marathonbet;+100;+250;+315;Saturday, 01 Oct 2016, 19:00;Final result 1:4 (0:4, 1:0);1;Chapecoense-SC;Vitoria;01 Oct 2016; 1;4 ;2016
672;Chapecoense-SC - Vitoria;Pinnacle;+106;+241;+305;Saturday, 01 Oct 2016, 19:00;Final result 1:4 (0:4, 1:0);1;Chapecoense-SC;Vitoria;01 Oct 2016; 1;4 ;2016
673;Chapecoense-SC - Vitoria;Unibet;+100;+220;+270;Saturday, 01 Oct 2016, 19:00;Final result 1:4 (0:4, 1:0);1;Chapecoense-SC;Vitoria;01 Oct 2016; 1;4 ;2016
674;Chapecoense-SC - Vitoria;William Hill;+270;+270;+270;Saturday, 01 Oct 2016, 19:00;Final result 1:4 (0:4, 1:0);1;Chapecoense-SC;Vitoria;01 Oct 2016; 1;4 ;2016
696;Santos - Athletico-PR;1xBet;-139;+274;+480;Saturday, 01 Oct 2016, 19:00;Final result 2:0 (1:0, 1:0);1;Santos;Athletico-PR;01 Oct 2016; 2;0 ;2016
697;Santos - Athletico-PR;bet-at-home;-182;+269;+475;Saturday, 01 Oct 2016, 19:00;Final result 2:0 (1:0, 1:0);1;Santos;Athletico-PR;01 Oct 2016; 2;0 ;2016
698;Santos - Athletico-PR;bet365;-161;+260;+500;Saturday, 01 Oct 2016, 19:00;Final result 2:0 (1:0, 1:0);1;Santos;Athletico-PR;01 Oct 2016; 2;0 ;2016
699;Santos - Athletico-PR;bwin;-175;+260;+450;Saturday, 01 Oct 2016, 19:00;Final result 2:0 (1:0, 1:0);1;Santos;Athletico-PR;01 Oct 2016; 2;0 ;2016
700;Santos - Athletico-PR;Marathonbet;-143;+275;+490;Saturday, 01 Oct 2016, 19:00;Final result 2:0 (1:0, 1:0);1;Santos;Athletico-PR;01 Oct 2016; 2;0 ;2016
701;Santos - Athletico-PR;Pinnacle;-159;+295;+525;Saturday, 01 Oct 2016, 19:00;Final result 2:0 (1:0, 1:0);1;Santos;Athletico-PR;01 Oct 2016; 2;0 ;2016
702;Santos - Athletico-PR;Unibet;-182;+285;+500;Saturday, 01 Oct 2016, 19:00;Final result 2:0 (1:0, 1:0);1;Santos;Athletico-PR;01 Oct 2016; 2;0 ;2016
703;Santos - Athletico-PR;William Hill;+500;+500;+500;Saturday, 01 Oct 2016, 19:00;Final result 2:0 (1:0, 1:0);1;Santos;Athletico-PR;01 Oct 2016; 2;0 ;2016
725;Sao Paulo - Cruzeiro;1xBet;+102;+250;+309;Friday, 16 Sep 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Sao Paulo;Cruzeiro;16 Sep 2016; 1;0 ;2016
726;Sao Paulo - Cruzeiro;bet-at-home;+104;+218;+247;Friday, 16 Sep 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Sao Paulo;Cruzeiro;16 Sep 2016; 1;0 ;2016
727;Sao Paulo - Cruzeiro;bet365;+100;+229;+280;Friday, 16 Sep 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Sao Paulo;Cruzeiro;16 Sep 2016; 1;0 ;2016
728;Sao Paulo - Cruzeiro;bwin;-111;+225;+280;Friday, 16 Sep 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Sao Paulo;Cruzeiro;16 Sep 2016; 1;0 ;2016
729;Sao Paulo - Cruzeiro;Marathonbet;+100;+250;+315;Friday, 16 Sep 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Sao Paulo;Cruzeiro;16 Sep 2016; 1;0 ;2016
730;Sao Paulo - Cruzeiro;Pinnacle;+104;+248;+301;Friday, 16 Sep 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Sao Paulo;Cruzeiro;16 Sep 2016; 1;0 ;2016
731;Sao Paulo - Cruzeiro;Unibet;+100;+220;+270;Friday, 16 Sep 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Sao Paulo;Cruzeiro;16 Sep 2016; 1;0 ;2016
732;Sao Paulo - Cruzeiro;William Hill;+270;+270;+270;Friday, 16 Sep 2016, 00:00;Final result 1:0 (1:0, 0:0);1;Sao Paulo;Cruzeiro;16 Sep 2016; 1;0 ;2016
754;Coritiba - Corinthians;1xBet;+173;+244;+174;Thursday, 15 Sep 2016, 00:45;Final result 1:1 (1:1, 0:0);1;Coritiba;Corinthians;15 Sep 2016; 1;1 ;2016
755;Coritiba - Corinthians;bet-at-home;+138;+214;+184;Thursday, 15 Sep 2016, 00:45;Final result 1:1 (1:1, 0:0);1;Coritiba;Corinthians;15 Sep 2016; 1;1 ;2016
756;Coritiba - Corinthians;bet365;+125;+220;+200;Thursday, 15 Sep 2016, 00:45;Final result 1:1 (1:1, 0:0);1;Coritiba;Corinthians;15 Sep 2016; 1;1 ;2016
757;Coritiba - Corinthians;bwin;+150;+220;+160;Thursday, 15 Sep 2016, 00:45;Final result 1:1 (1:1, 0:0);1;Coritiba;Corinthians;15 Sep 2016; 1;1 ;2016
758;Coritiba - Corinthians;Marathonbet;+172;+245;+172;Thursday, 15 Sep 2016, 00:45;Final result 1:1 (1:1, 0:0);1;Coritiba;Corinthians;15 Sep 2016; 1;1 ;2016
759;Coritiba - Corinthians;Pinnacle;+169;+220;+194;Thursday, 15 Sep 2016, 00:45;Final result 1:1 (1:1, 0:0);1;Coritiba;Corinthians;15 Sep 2016; 1;1 ;2016
760;Coritiba - Corinthians;Unibet;+154;+220;+170;Thursday, 15 Sep 2016, 00:45;Final result 1:1 (1:1, 0:0);1;Coritiba;Corinthians;15 Sep 2016; 1;1 ;2016
761;Coritiba - Corinthians;William Hill;+170;+170;+170;Thursday, 15 Sep 2016, 00:45;Final result 1:1 (1:1, 0:0);1;Coritiba;Corinthians;15 Sep 2016; 1;1 ;2016
783;Ponte Preta - Gremio;1xBet;+147;+229;+217;Thursday, 15 Sep 2016, 00:00;Final result 3:0 (0:0, 3:0);1;Ponte Preta;Gremio;15 Sep 2016; 3;0 ;2016
784;Ponte Preta - Gremio;bet-at-home;+139;+209;+187;Thursday, 15 Sep 2016, 00:00;Final result 3:0 (0:0, 3:0);1;Ponte Preta;Gremio;15 Sep 2016; 3;0 ;2016
785;Ponte Preta - Gremio;bet365;+125;+220;+200;Thursday, 15 Sep 2016, 00:00;Final result 3:0 (0:0, 3:0);1;Ponte Preta;Gremio;15 Sep 2016; 3;0 ;2016
786;Ponte Preta - Gremio;bwin;+129;+210;+190;Thursday, 15 Sep 2016, 00:00;Final result 3:0 (0:0, 3:0);1;Ponte Preta;Gremio;15 Sep 2016; 3;0 ;2016
787;Ponte Preta - Gremio;Marathonbet;+145;+229;+218;Thursday, 15 Sep 2016, 00:00;Final result 3:0 (0:0, 3:0);1;Ponte Preta;Gremio;15 Sep 2016; 3;0 ;2016
788;Ponte Preta - Gremio;Pinnacle;+147;+229;+216;Thursday, 15 Sep 2016, 00:00;Final result 3:0 (0:0, 3:0);1;Ponte Preta;Gremio;15 Sep 2016; 3;0 ;2016
789;Ponte Preta - Gremio;Unibet;+140;+220;+179;Thursday, 15 Sep 2016, 00:00;Final result 3:0 (0:0, 3:0);1;Ponte Preta;Gremio;15 Sep 2016; 3;0 ;2016
790;Ponte Preta - Gremio;William Hill;+179;+179;+179;Thursday, 15 Sep 2016, 00:00;Final result 3:0 (0:0, 3:0);1;Ponte Preta;Gremio;15 Sep 2016; 3;0 ;2016
812;Botafogo RJ - Santos;1xBet;+172;+240;+177;Wednesday, 14 Sep 2016, 22:30;Final result 0:1 (0:1, 0:0);1;Botafogo RJ;Santos;14 Sep 2016; 0;1 ;2016
813;Botafogo RJ - Santos;bet-at-home;+135;+220;+183;Wednesday, 14 Sep 2016, 22:30;Final result 0:1 (0:1, 0:0);1;Botafogo RJ;Santos;14 Sep 2016; 0;1 ;2016
814;Botafogo RJ - Santos;bet365;+125;+229;+190;Wednesday, 14 Sep 2016, 22:30;Final result 0:1 (0:1, 0:0);1;Botafogo RJ;Santos;14 Sep 2016; 0;1 ;2016
815;Botafogo RJ - Santos;bwin;+140;+210;+179;Wednesday, 14 Sep 2016, 22:30;Final result 0:1 (0:1, 0:0);1;Botafogo RJ;Santos;14 Sep 2016; 0;1 ;2016
816;Botafogo RJ - Santos;Marathonbet;+170;+240;+177;Wednesday, 14 Sep 2016, 22:30;Final result 0:1 (0:1, 0:0);1;Botafogo RJ;Santos;14 Sep 2016; 0;1 ;2016
817;Botafogo RJ - Santos;Pinnacle;+150;+236;+204;Wednesday, 14 Sep 2016, 22:30;Final result 0:1 (0:1, 0:0);1;Botafogo RJ;Santos;14 Sep 2016; 0;1 ;2016
818;Botafogo RJ - Santos;Unibet;+140;+220;+179;Wednesday, 14 Sep 2016, 22:30;Final result 0:1 (0:1, 0:0);1;Botafogo RJ;Santos;14 Sep 2016; 0;1 ;2016
819;Botafogo RJ - Santos;William Hill;+179;+179;+179;Wednesday, 14 Sep 2016, 22:30;Final result 0:1 (0:1, 0:0);1;Botafogo RJ;Santos;14 Sep 2016; 0;1 ;2016
841;Fluminense - Atletico-MG;1xBet;+142;+240;+218;Monday, 12 Sep 2016, 23:00;Final result 4:2 (0:1, 4:1);1;Fluminense;Atletico-MG;12 Sep 2016; 4;2 ;2016
842;Fluminense - Atletico-MG;bet-at-home;+123;+220;+204;Monday, 12 Sep 2016, 23:00;Final result 4:2 (0:1, 4:1);1;Fluminense;Atletico-MG;12 Sep 2016; 4;2 ;2016
843;Fluminense - Atletico-MG;bet365;+125;+225;+190;Monday, 12 Sep 2016, 23:00;Final result 4:2 (0:1, 4:1);1;Fluminense;Atletico-MG;12 Sep 2016; 4;2 ;2016
844;Fluminense - Atletico-MG;bwin;+125;+225;+185;Monday, 12 Sep 2016, 23:00;Final result 4:2 (0:1, 4:1);1;Fluminense;Atletico-MG;12 Sep 2016; 4;2 ;2016
845;Fluminense - Atletico-MG;Marathonbet;+140;+240;+218;Monday, 12 Sep 2016, 23:00;Final result 4:2 (0:1, 4:1);1;Fluminense;Atletico-MG;12 Sep 2016; 4;2 ;2016
846;Fluminense - Atletico-MG;Pinnacle;+154;+247;+191;Monday, 12 Sep 2016, 23:00;Final result 4:2 (0:1, 4:1);1;Fluminense;Atletico-MG;12 Sep 2016; 4;2 ;2016
847;Fluminense - Atletico-MG;Unibet;+120;+225;+215;Monday, 12 Sep 2016, 23:00;Final result 4:2 (0:1, 4:1);1;Fluminense;Atletico-MG;12 Sep 2016; 4;2 ;2016
848;Fluminense - Atletico-MG;William Hill;+215;+215;+215;Monday, 12 Sep 2016, 23:00;Final result 4:2 (0:1, 4:1);1;Fluminense;Atletico-MG;12 Sep 2016; 4;2 ;2016
870;America MG - Cruzeiro;1xBet;+187;+234;+167;Friday, 09 Sep 2016, 00:00;Final result 0:2 (0:1, 0:1);1;America MG;Cruzeiro;09 Sep 2016; 0;2 ;2016
871;America MG - Cruzeiro;bet-at-home;+266;+220;-102;Friday, 09 Sep 2016, 00:00;Final result 0:2 (0:1, 0:1);1;America MG;Cruzeiro;09 Sep 2016; 0;2 ;2016
872;America MG - Cruzeiro;bet365;+220;+225;+125;Friday, 09 Sep 2016, 00:00;Final result 0:2 (0:1, 0:1);1;America MG;Cruzeiro;09 Sep 2016; 0;2 ;2016
873;America MG - Cruzeiro;bwin;+260;+229;-110;Friday, 09 Sep 2016, 00:00;Final result 0:2 (0:1, 0:1);1;America MG;Cruzeiro;09 Sep 2016; 0;2 ;2016
874;America MG - Cruzeiro;Marathonbet;+186;+235;+165;Friday, 09 Sep 2016, 00:00;Final result 0:2 (0:1, 0:1);1;America MG;Cruzeiro;09 Sep 2016; 0;2 ;2016
875;America MG - Cruzeiro;Pinnacle;+257;+242;+121;Friday, 09 Sep 2016, 00:00;Final result 0:2 (0:1, 0:1);1;America MG;Cruzeiro;09 Sep 2016; 0;2 ;2016
876;America MG - Cruzeiro;Unibet;+275;+225;+100;Friday, 09 Sep 2016, 00:00;Final result 0:2 (0:1, 0:1);1;America MG;Cruzeiro;09 Sep 2016; 0;2 ;2016
877;America MG - Cruzeiro;William Hill;+100;+100;+100;Friday, 09 Sep 2016, 00:00;Final result 0:2 (0:1, 0:1);1;America MG;Cruzeiro;09 Sep 2016; 0;2 ;2016
899;Internacional - Santos;1xBet;+142;+240;+218;Friday, 09 Sep 2016, 00:00;Final result 2:1 (1:1, 1:0);1;Internacional;Santos;09 Sep 2016; 2;1 ;2016
900;Internacional - Santos;bet-at-home;+125;+213;+204;Friday, 09 Sep 2016, 00:00;Final result 2:1 (1:1, 1:0);1;Internacional;Santos;09 Sep 2016; 2;1 ;2016
901;Internacional - Santos;bet365;+129;+240;+200;Friday, 09 Sep 2016, 00:00;Final result 2:1 (1:1, 1:0);1;Internacional;Santos;09 Sep 2016; 2;1 ;2016
902;Internacional - Santos;bwin;+120;+225;+195;Friday, 09 Sep 2016, 00:00;Final result 2:1 (1:1, 1:0);1;Internacional;Santos;09 Sep 2016; 2;1 ;2016
903;Internacional - Santos;Marathonbet;+140;+240;+218;Friday, 09 Sep 2016, 00:00;Final result 2:1 (1:1, 1:0);1;Internacional;Santos;09 Sep 2016; 2;1 ;2016
904;Internacional - Santos;Pinnacle;+141;+237;+220;Friday, 09 Sep 2016, 00:00;Final result 2:1 (1:1, 1:0);1;Internacional;Santos;09 Sep 2016; 2;1 ;2016
905;Internacional - Santos;Unibet;+114;+220;+229;Friday, 09 Sep 2016, 00:00;Final result 2:1 (1:1, 1:0);1;Internacional;Santos;09 Sep 2016; 2;1 ;2016
906;Internacional - Santos;William Hill;+229;+229;+229;Friday, 09 Sep 2016, 00:00;Final result 2:1 (1:1, 1:0);1;Internacional;Santos;09 Sep 2016; 2;1 ;2016
928;Corinthians - Sport Recife;1xBet;-161;+290;+565;Thursday, 08 Sep 2016, 22:30;Final result 3:0 (0:0, 3:0);1;Corinthians;Sport Recife;08 Sep 2016; 3;0 ;2016
929;Corinthians - Sport Recife;bet-at-home;-185;+281;+467;Thursday, 08 Sep 2016, 22:30;Final result 3:0 (0:0, 3:0);1;Corinthians;Sport Recife;08 Sep 2016; 3;0 ;2016
930;Corinthians - Sport Recife;bet365;-175;+280;+500;Thursday, 08 Sep 2016, 22:30;Final result 3:0 (0:0, 3:0);1;Corinthians;Sport Recife;08 Sep 2016; 3;0 ;2016
931;Corinthians - Sport Recife;bwin;-182;+260;+450;Thursday, 08 Sep 2016, 22:30;Final result 3:0 (0:0, 3:0);1;Corinthians;Sport Recife;08 Sep 2016; 3;0 ;2016
932;Corinthians - Sport Recife;Marathonbet;-167;+290;+590;Thursday, 08 Sep 2016, 22:30;Final result 3:0 (0:0, 3:0);1;Corinthians;Sport Recife;08 Sep 2016; 3;0 ;2016
933;Corinthians - Sport Recife;Pinnacle;-172;+318;+547;Thursday, 08 Sep 2016, 22:30;Final result 3:0 (0:0, 3:0);1;Corinthians;Sport Recife;08 Sep 2016; 3;0 ;2016
934;Corinthians - Sport Recife;Unibet;-182;+280;+475;Thursday, 08 Sep 2016, 22:30;Final result 3:0 (0:0, 3:0);1;Corinthians;Sport Recife;08 Sep 2016; 3;0 ;2016
935;Corinthians - Sport Recife;William Hill;+475;+475;+475;Thursday, 08 Sep 2016, 22:30;Final result 3:0 (0:0, 3:0);1;Corinthians;Sport Recife;08 Sep 2016; 3;0 ;2016
957;Coritiba - Gremio;1xBet;+231;+244;+131;Thursday, 08 Sep 2016, 00:45;Final result 4:0 (4:0, 0:0);1;Coritiba;Gremio;08 Sep 2016; 4;0 ;2016
958;Coritiba - Gremio;bet-at-home;+168;+206;+156;Thursday, 08 Sep 2016, 00:45;Final result 4:0 (4:0, 0:0);1;Coritiba;Gremio;08 Sep 2016; 4;0 ;2016
959;Coritiba - Gremio;bet365;+220;+225;+125;Thursday, 08 Sep 2016, 00:45;Final result 4:0 (4:0, 0:0);1;Coritiba;Gremio;08 Sep 2016; 4;0 ;2016
960;Coritiba - Gremio;bwin;+165;+210;+150;Thursday, 08 Sep 2016, 00:45;Final result 4:0 (4:0, 0:0);1;Coritiba;Gremio;08 Sep 2016; 4;0 ;2016
961;Coritiba - Gremio;Marathonbet;+231;+245;+129;Thursday, 08 Sep 2016, 00:45;Final result 4:0 (4:0, 0:0);1;Coritiba;Gremio;08 Sep 2016; 4;0 ;2016
962;Coritiba - Gremio;Pinnacle;+202;+237;+150;Thursday, 08 Sep 2016, 00:45;Final result 4:0 (4:0, 0:0);1;Coritiba;Gremio;08 Sep 2016; 4;0 ;2016
