index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
34;Sanders Team - Jerry Rice Team;William Hill;+100;-120;Sunday, 26 Jan 2014, 23:30;Final result 21:22 (7:0, 7:14, 0:0, 7:8);1;Sanders Team;Jerry Rice Team;26 Jan 2014; 21;22 ;2013-2014
58;Seattle Seahawks - San Francisco 49ers;bet-at-home;-200;+150;Sunday, 19 Jan 2014, 22:30;Final result 23:17 (0:3, 3:7, 10:7, 10:0);1;Seattle Seahawks;San Francisco 49ers;19 Jan 2014; 23;17 ;2013-2014
59;Seattle Seahawks - San Francisco 49ers;bet365;-185;+165;Sunday, 19 Jan 2014, 22:30;Final result 23:17 (0:3, 3:7, 10:7, 10:0);1;Seattle Seahawks;San Francisco 49ers;19 Jan 2014; 23;17 ;2013-2014
60;Seattle Seahawks - San Francisco 49ers;bwin;-192;+160;Sunday, 19 Jan 2014, 22:30;Final result 23:17 (0:3, 3:7, 10:7, 10:0);1;Seattle Seahawks;San Francisco 49ers;19 Jan 2014; 23;17 ;2013-2014
61;Seattle Seahawks - San Francisco 49ers;Marathonbet;-185;+168;Sunday, 19 Jan 2014, 22:30;Final result 23:17 (0:3, 3:7, 10:7, 10:0);1;Seattle Seahawks;San Francisco 49ers;19 Jan 2014; 23;17 ;2013-2014
62;Seattle Seahawks - San Francisco 49ers;Pinnacle;-182;+164;Sunday, 19 Jan 2014, 22:30;Final result 23:17 (0:3, 3:7, 10:7, 10:0);1;Seattle Seahawks;San Francisco 49ers;19 Jan 2014; 23;17 ;2013-2014
63;Seattle Seahawks - San Francisco 49ers;Unibet;-200;+160;Sunday, 19 Jan 2014, 22:30;Final result 23:17 (0:3, 3:7, 10:7, 10:0);1;Seattle Seahawks;San Francisco 49ers;19 Jan 2014; 23;17 ;2013-2014
64;Seattle Seahawks - San Francisco 49ers;William Hill;-189;+160;Sunday, 19 Jan 2014, 22:30;Final result 23:17 (0:3, 3:7, 10:7, 10:0);1;Seattle Seahawks;San Francisco 49ers;19 Jan 2014; 23;17 ;2013-2014
87;Denver Broncos - Los Angeles Chargers;bet-at-home;-500;+350;Sunday, 12 Jan 2014, 20:40;Final result 24:17 (7:0, 7:0, 3:0, 7:17);1;Denver Broncos;Los Angeles Chargers;12 Jan 2014; 24;17 ;2013-2014
88;Denver Broncos - Los Angeles Chargers;bet365;-500;+375;Sunday, 12 Jan 2014, 20:40;Final result 24:17 (7:0, 7:0, 3:0, 7:17);1;Denver Broncos;Los Angeles Chargers;12 Jan 2014; 24;17 ;2013-2014
89;Denver Broncos - Los Angeles Chargers;bwin;-455;+350;Sunday, 12 Jan 2014, 20:40;Final result 24:17 (7:0, 7:0, 3:0, 7:17);1;Denver Broncos;Los Angeles Chargers;12 Jan 2014; 24;17 ;2013-2014
90;Denver Broncos - Los Angeles Chargers;Marathonbet;-455;+409;Sunday, 12 Jan 2014, 20:40;Final result 24:17 (7:0, 7:0, 3:0, 7:17);1;Denver Broncos;Los Angeles Chargers;12 Jan 2014; 24;17 ;2013-2014
91;Denver Broncos - Los Angeles Chargers;Pinnacle;-455;+384;Sunday, 12 Jan 2014, 20:40;Final result 24:17 (7:0, 7:0, 3:0, 7:17);1;Denver Broncos;Los Angeles Chargers;12 Jan 2014; 24;17 ;2013-2014
92;Denver Broncos - Los Angeles Chargers;Unibet;-500;+350;Sunday, 12 Jan 2014, 20:40;Final result 24:17 (7:0, 7:0, 3:0, 7:17);1;Denver Broncos;Los Angeles Chargers;12 Jan 2014; 24;17 ;2013-2014
93;Denver Broncos - Los Angeles Chargers;William Hill;-455;+350;Sunday, 12 Jan 2014, 20:40;Final result 24:17 (7:0, 7:0, 3:0, 7:17);1;Denver Broncos;Los Angeles Chargers;12 Jan 2014; 24;17 ;2013-2014
116;Carolina Panthers - San Francisco 49ers;bet-at-home;+100;-133;Sunday, 12 Jan 2014, 17:05;Final result 10:23 (0:6, 10:7, 0:7, 0:3);1;Carolina Panthers;San Francisco 49ers;12 Jan 2014; 10;23 ;2013-2014
117;Carolina Panthers - San Francisco 49ers;bet365;+110;-132;Sunday, 12 Jan 2014, 17:05;Final result 10:23 (0:6, 10:7, 0:7, 0:3);1;Carolina Panthers;San Francisco 49ers;12 Jan 2014; 10;23 ;2013-2014
118;Carolina Panthers - San Francisco 49ers;bwin;+104;-125;Sunday, 12 Jan 2014, 17:05;Final result 10:23 (0:6, 10:7, 0:7, 0:3);1;Carolina Panthers;San Francisco 49ers;12 Jan 2014; 10;23 ;2013-2014
119;Carolina Panthers - San Francisco 49ers;Marathonbet;+114;-122;Sunday, 12 Jan 2014, 17:05;Final result 10:23 (0:6, 10:7, 0:7, 0:3);1;Carolina Panthers;San Francisco 49ers;12 Jan 2014; 10;23 ;2013-2014
120;Carolina Panthers - San Francisco 49ers;Pinnacle;+108;-120;Sunday, 12 Jan 2014, 17:05;Final result 10:23 (0:6, 10:7, 0:7, 0:3);1;Carolina Panthers;San Francisco 49ers;12 Jan 2014; 10;23 ;2013-2014
121;Carolina Panthers - San Francisco 49ers;Unibet;+114;-143;Sunday, 12 Jan 2014, 17:05;Final result 10:23 (0:6, 10:7, 0:7, 0:3);1;Carolina Panthers;San Francisco 49ers;12 Jan 2014; 10;23 ;2013-2014
122;Carolina Panthers - San Francisco 49ers;William Hill;+110;-130;Sunday, 12 Jan 2014, 17:05;Final result 10:23 (0:6, 10:7, 0:7, 0:3);1;Carolina Panthers;San Francisco 49ers;12 Jan 2014; 10;23 ;2013-2014
145;Las Vegas Raiders - Kansas City Chiefs;bet-at-home;+170;-222;Sunday, 15 Dec 2013, 20:05;Final result 31:56 (3:21, 14:14, 14:14, 0:7);1;Las Vegas Raiders;Kansas City Chiefs;15 Dec 2013; 31;56 ;2013-2014
146;Las Vegas Raiders - Kansas City Chiefs;bet365;+179;-222;Sunday, 15 Dec 2013, 20:05;Final result 31:56 (3:21, 14:14, 14:14, 0:7);1;Las Vegas Raiders;Kansas City Chiefs;15 Dec 2013; 31;56 ;2013-2014
147;Las Vegas Raiders - Kansas City Chiefs;bwin;+185;-227;Sunday, 15 Dec 2013, 20:05;Final result 31:56 (3:21, 14:14, 14:14, 0:7);1;Las Vegas Raiders;Kansas City Chiefs;15 Dec 2013; 31;56 ;2013-2014
148;Las Vegas Raiders - Kansas City Chiefs;Marathonbet;+188;-200;Sunday, 15 Dec 2013, 20:05;Final result 31:56 (3:21, 14:14, 14:14, 0:7);1;Las Vegas Raiders;Kansas City Chiefs;15 Dec 2013; 31;56 ;2013-2014
149;Las Vegas Raiders - Kansas City Chiefs;Pinnacle;+191;-213;Sunday, 15 Dec 2013, 20:05;Final result 31:56 (3:21, 14:14, 14:14, 0:7);1;Las Vegas Raiders;Kansas City Chiefs;15 Dec 2013; 31;56 ;2013-2014
150;Las Vegas Raiders - Kansas City Chiefs;Unibet;+179;-222;Sunday, 15 Dec 2013, 20:05;Final result 31:56 (3:21, 14:14, 14:14, 0:7);1;Las Vegas Raiders;Kansas City Chiefs;15 Dec 2013; 31;56 ;2013-2014
151;Las Vegas Raiders - Kansas City Chiefs;William Hill;+170;-200;Sunday, 15 Dec 2013, 20:05;Final result 31:56 (3:21, 14:14, 14:14, 0:7);1;Las Vegas Raiders;Kansas City Chiefs;15 Dec 2013; 31;56 ;2013-2014
174;Atlanta Falcons - Washington Commanders;bet-at-home;-286;+210;Sunday, 15 Dec 2013, 17:00;Final result 27:26 (14:7, 3:13, 7:0, 3:6);1;Atlanta Falcons;Washington Commanders;15 Dec 2013; 27;26 ;2013-2014
175;Atlanta Falcons - Washington Commanders;bet365;-263;+215;Sunday, 15 Dec 2013, 17:00;Final result 27:26 (14:7, 3:13, 7:0, 3:6);1;Atlanta Falcons;Washington Commanders;15 Dec 2013; 27;26 ;2013-2014
176;Atlanta Falcons - Washington Commanders;bwin;-130;+110;Sunday, 15 Dec 2013, 17:00;Final result 27:26 (14:7, 3:13, 7:0, 3:6);1;Atlanta Falcons;Washington Commanders;15 Dec 2013; 27;26 ;2013-2014
177;Atlanta Falcons - Washington Commanders;Marathonbet;-238;+220;Sunday, 15 Dec 2013, 17:00;Final result 27:26 (14:7, 3:13, 7:0, 3:6);1;Atlanta Falcons;Washington Commanders;15 Dec 2013; 27;26 ;2013-2014
178;Atlanta Falcons - Washington Commanders;Pinnacle;-256;+227;Sunday, 15 Dec 2013, 17:00;Final result 27:26 (14:7, 3:13, 7:0, 3:6);1;Atlanta Falcons;Washington Commanders;15 Dec 2013; 27;26 ;2013-2014
179;Atlanta Falcons - Washington Commanders;Unibet;-286;+225;Sunday, 15 Dec 2013, 17:00;Final result 27:26 (14:7, 3:13, 7:0, 3:6);1;Atlanta Falcons;Washington Commanders;15 Dec 2013; 27;26 ;2013-2014
180;Atlanta Falcons - Washington Commanders;William Hill;-263;+220;Sunday, 15 Dec 2013, 17:00;Final result 27:26 (14:7, 3:13, 7:0, 3:6);1;Atlanta Falcons;Washington Commanders;15 Dec 2013; 27;26 ;2013-2014
203;Cleveland Browns - Chicago Bears;bet-at-home;-111;-125;Sunday, 15 Dec 2013, 17:00;Final result 31:38 (3:0, 7:10, 14:7, 7:21);1;Cleveland Browns;Chicago Bears;15 Dec 2013; 31;38 ;2013-2014
204;Cleveland Browns - Chicago Bears;bet365;+104;-125;Sunday, 15 Dec 2013, 17:00;Final result 31:38 (3:0, 7:10, 14:7, 7:21);1;Cleveland Browns;Chicago Bears;15 Dec 2013; 31;38 ;2013-2014
205;Cleveland Browns - Chicago Bears;bwin;-120;+100;Sunday, 15 Dec 2013, 17:00;Final result 31:38 (3:0, 7:10, 14:7, 7:21);1;Cleveland Browns;Chicago Bears;15 Dec 2013; 31;38 ;2013-2014
206;Cleveland Browns - Chicago Bears;Marathonbet;+110;-118;Sunday, 15 Dec 2013, 17:00;Final result 31:38 (3:0, 7:10, 14:7, 7:21);1;Cleveland Browns;Chicago Bears;15 Dec 2013; 31;38 ;2013-2014
207;Cleveland Browns - Chicago Bears;Pinnacle;+104;-116;Sunday, 15 Dec 2013, 17:00;Final result 31:38 (3:0, 7:10, 14:7, 7:21);1;Cleveland Browns;Chicago Bears;15 Dec 2013; 31;38 ;2013-2014
208;Cleveland Browns - Chicago Bears;Unibet;-110;-110;Sunday, 15 Dec 2013, 17:00;Final result 31:38 (3:0, 7:10, 14:7, 7:21);1;Cleveland Browns;Chicago Bears;15 Dec 2013; 31;38 ;2013-2014
209;Cleveland Browns - Chicago Bears;William Hill;+100;-120;Sunday, 15 Dec 2013, 17:00;Final result 31:38 (3:0, 7:10, 14:7, 7:21);1;Cleveland Browns;Chicago Bears;15 Dec 2013; 31;38 ;2013-2014
232;Indianapolis Colts - Houston Texans;bet-at-home;-250;+185;Sunday, 15 Dec 2013, 17:00;Final result 25:3 (7:3, 13:0, 5:0, 0:0);1;Indianapolis Colts;Houston Texans;15 Dec 2013; 25;3 ;2013-2014
233;Indianapolis Colts - Houston Texans;bet365;-244;+200;Sunday, 15 Dec 2013, 17:00;Final result 25:3 (7:3, 13:0, 5:0, 0:0);1;Indianapolis Colts;Houston Texans;15 Dec 2013; 25;3 ;2013-2014
234;Indianapolis Colts - Houston Texans;bwin;-333;+260;Sunday, 15 Dec 2013, 17:00;Final result 25:3 (7:3, 13:0, 5:0, 0:0);1;Indianapolis Colts;Houston Texans;15 Dec 2013; 25;3 ;2013-2014
235;Indianapolis Colts - Houston Texans;Marathonbet;-263;+245;Sunday, 15 Dec 2013, 17:00;Final result 25:3 (7:3, 13:0, 5:0, 0:0);1;Indianapolis Colts;Houston Texans;15 Dec 2013; 25;3 ;2013-2014
236;Indianapolis Colts - Houston Texans;Pinnacle;-227;+202;Sunday, 15 Dec 2013, 17:00;Final result 25:3 (7:3, 13:0, 5:0, 0:0);1;Indianapolis Colts;Houston Texans;15 Dec 2013; 25;3 ;2013-2014
237;Indianapolis Colts - Houston Texans;Unibet;-250;+200;Sunday, 15 Dec 2013, 17:00;Final result 25:3 (7:3, 13:0, 5:0, 0:0);1;Indianapolis Colts;Houston Texans;15 Dec 2013; 25;3 ;2013-2014
238;Indianapolis Colts - Houston Texans;William Hill;-270;+229;Sunday, 15 Dec 2013, 17:00;Final result 25:3 (7:3, 13:0, 5:0, 0:0);1;Indianapolis Colts;Houston Texans;15 Dec 2013; 25;3 ;2013-2014
261;Jacksonville Jaguars - Buffalo Bills;bet-at-home;+100;-133;Sunday, 15 Dec 2013, 17:00;Final result 20:27 (3:3, 7:17, 3:0, 7:7);1;Jacksonville Jaguars;Buffalo Bills;15 Dec 2013; 20;27 ;2013-2014
262;Jacksonville Jaguars - Buffalo Bills;bet365;+110;-132;Sunday, 15 Dec 2013, 17:00;Final result 20:27 (3:3, 7:17, 3:0, 7:7);1;Jacksonville Jaguars;Buffalo Bills;15 Dec 2013; 20;27 ;2013-2014
263;Jacksonville Jaguars - Buffalo Bills;bwin;+110;-130;Sunday, 15 Dec 2013, 17:00;Final result 20:27 (3:3, 7:17, 3:0, 7:7);1;Jacksonville Jaguars;Buffalo Bills;15 Dec 2013; 20;27 ;2013-2014
264;Jacksonville Jaguars - Buffalo Bills;Marathonbet;+120;-128;Sunday, 15 Dec 2013, 17:00;Final result 20:27 (3:3, 7:17, 3:0, 7:7);1;Jacksonville Jaguars;Buffalo Bills;15 Dec 2013; 20;27 ;2013-2014
265;Jacksonville Jaguars - Buffalo Bills;Pinnacle;+110;-123;Sunday, 15 Dec 2013, 17:00;Final result 20:27 (3:3, 7:17, 3:0, 7:7);1;Jacksonville Jaguars;Buffalo Bills;15 Dec 2013; 20;27 ;2013-2014
266;Jacksonville Jaguars - Buffalo Bills;Unibet;+104;-128;Sunday, 15 Dec 2013, 17:00;Final result 20:27 (3:3, 7:17, 3:0, 7:7);1;Jacksonville Jaguars;Buffalo Bills;15 Dec 2013; 20;27 ;2013-2014
267;Jacksonville Jaguars - Buffalo Bills;William Hill;+104;-125;Sunday, 15 Dec 2013, 17:00;Final result 20:27 (3:3, 7:17, 3:0, 7:7);1;Jacksonville Jaguars;Buffalo Bills;15 Dec 2013; 20;27 ;2013-2014
290;Minnesota Vikings - Philadelphia Eagles;bet-at-home;+170;-222;Sunday, 15 Dec 2013, 17:00;Final result 48:30 (7:3, 10:6, 10:13, 21:8);1;Minnesota Vikings;Philadelphia Eagles;15 Dec 2013; 48;30 ;2013-2014
291;Minnesota Vikings - Philadelphia Eagles;bet365;+190;-233;Sunday, 15 Dec 2013, 17:00;Final result 48:30 (7:3, 10:6, 10:13, 21:8);1;Minnesota Vikings;Philadelphia Eagles;15 Dec 2013; 48;30 ;2013-2014
292;Minnesota Vikings - Philadelphia Eagles;bwin;+114;-137;Sunday, 15 Dec 2013, 17:00;Final result 48:30 (7:3, 10:6, 10:13, 21:8);1;Minnesota Vikings;Philadelphia Eagles;15 Dec 2013; 48;30 ;2013-2014
293;Minnesota Vikings - Philadelphia Eagles;Marathonbet;+188;-200;Sunday, 15 Dec 2013, 17:00;Final result 48:30 (7:3, 10:6, 10:13, 21:8);1;Minnesota Vikings;Philadelphia Eagles;15 Dec 2013; 48;30 ;2013-2014
294;Minnesota Vikings - Philadelphia Eagles;Pinnacle;+197;-222;Sunday, 15 Dec 2013, 17:00;Final result 48:30 (7:3, 10:6, 10:13, 21:8);1;Minnesota Vikings;Philadelphia Eagles;15 Dec 2013; 48;30 ;2013-2014
295;Minnesota Vikings - Philadelphia Eagles;Unibet;+190;-238;Sunday, 15 Dec 2013, 17:00;Final result 48:30 (7:3, 10:6, 10:13, 21:8);1;Minnesota Vikings;Philadelphia Eagles;15 Dec 2013; 48;30 ;2013-2014
296;Minnesota Vikings - Philadelphia Eagles;William Hill;+190;-233;Sunday, 15 Dec 2013, 17:00;Final result 48:30 (7:3, 10:6, 10:13, 21:8);1;Minnesota Vikings;Philadelphia Eagles;15 Dec 2013; 48;30 ;2013-2014
319;New York Giants - Seattle Seahawks;bet-at-home;+240;-333;Sunday, 15 Dec 2013, 17:00;Final result 0:23 (0:3, 0:10, 0:3, 0:7);1;New York Giants;Seattle Seahawks;15 Dec 2013; 0;23 ;2013-2014
320;New York Giants - Seattle Seahawks;bet365;+250;-312;Sunday, 15 Dec 2013, 17:00;Final result 0:23 (0:3, 0:10, 0:3, 0:7);1;New York Giants;Seattle Seahawks;15 Dec 2013; 0;23 ;2013-2014
321;New York Giants - Seattle Seahawks;bwin;+165;-200;Sunday, 15 Dec 2013, 17:00;Final result 0:23 (0:3, 0:10, 0:3, 0:7);1;New York Giants;Seattle Seahawks;15 Dec 2013; 0;23 ;2013-2014
322;New York Giants - Seattle Seahawks;Marathonbet;+265;-286;Sunday, 15 Dec 2013, 17:00;Final result 0:23 (0:3, 0:10, 0:3, 0:7);1;New York Giants;Seattle Seahawks;15 Dec 2013; 0;23 ;2013-2014
323;New York Giants - Seattle Seahawks;Pinnacle;+254;-286;Sunday, 15 Dec 2013, 17:00;Final result 0:23 (0:3, 0:10, 0:3, 0:7);1;New York Giants;Seattle Seahawks;15 Dec 2013; 0;23 ;2013-2014
324;New York Giants - Seattle Seahawks;Unibet;+245;-312;Sunday, 15 Dec 2013, 17:00;Final result 0:23 (0:3, 0:10, 0:3, 0:7);1;New York Giants;Seattle Seahawks;15 Dec 2013; 0;23 ;2013-2014
325;New York Giants - Seattle Seahawks;William Hill;+250;-303;Sunday, 15 Dec 2013, 17:00;Final result 0:23 (0:3, 0:10, 0:3, 0:7);1;New York Giants;Seattle Seahawks;15 Dec 2013; 0;23 ;2013-2014
348;Tampa Bay Buccaneers - San Francisco 49ers;bet-at-home;+170;-222;Sunday, 15 Dec 2013, 17:00;Final result 14:33 (0:7, 7:10, 0:3, 7:13);1;Tampa Bay Buccaneers;San Francisco 49ers;15 Dec 2013; 14;33 ;2013-2014
349;Tampa Bay Buccaneers - San Francisco 49ers;bet365;+195;-238;Sunday, 15 Dec 2013, 17:00;Final result 14:33 (0:7, 7:10, 0:3, 7:13);1;Tampa Bay Buccaneers;San Francisco 49ers;15 Dec 2013; 14;33 ;2013-2014
350;Tampa Bay Buccaneers - San Francisco 49ers;bwin;+240;-303;Sunday, 15 Dec 2013, 17:00;Final result 14:33 (0:7, 7:10, 0:3, 7:13);1;Tampa Bay Buccaneers;San Francisco 49ers;15 Dec 2013; 14;33 ;2013-2014
351;Tampa Bay Buccaneers - San Francisco 49ers;Marathonbet;+204;-217;Sunday, 15 Dec 2013, 17:00;Final result 14:33 (0:7, 7:10, 0:3, 7:13);1;Tampa Bay Buccaneers;San Francisco 49ers;15 Dec 2013; 14;33 ;2013-2014
352;Tampa Bay Buccaneers - San Francisco 49ers;Pinnacle;+199;-222;Sunday, 15 Dec 2013, 17:00;Final result 14:33 (0:7, 7:10, 0:3, 7:13);1;Tampa Bay Buccaneers;San Francisco 49ers;15 Dec 2013; 14;33 ;2013-2014
353;Tampa Bay Buccaneers - San Francisco 49ers;Unibet;+190;-238;Sunday, 15 Dec 2013, 17:00;Final result 14:33 (0:7, 7:10, 0:3, 7:13);1;Tampa Bay Buccaneers;San Francisco 49ers;15 Dec 2013; 14;33 ;2013-2014
354;Tampa Bay Buccaneers - San Francisco 49ers;William Hill;+190;-233;Sunday, 15 Dec 2013, 17:00;Final result 14:33 (0:7, 7:10, 0:3, 7:13);1;Tampa Bay Buccaneers;San Francisco 49ers;15 Dec 2013; 14;33 ;2013-2014
377;Cleveland Browns - Pittsburgh Steelers;bet-at-home;-133;+100;Sunday, 24 Nov 2013, 17:00;Final result 11:27 (3:3, 0:10, 0:7, 8:7);1;Cleveland Browns;Pittsburgh Steelers;24 Nov 2013; 11;27 ;2013-2014
378;Cleveland Browns - Pittsburgh Steelers;bet365;-132;+110;Sunday, 24 Nov 2013, 17:00;Final result 11:27 (3:3, 0:10, 0:7, 8:7);1;Cleveland Browns;Pittsburgh Steelers;24 Nov 2013; 11;27 ;2013-2014
379;Cleveland Browns - Pittsburgh Steelers;bwin;-130;+110;Sunday, 24 Nov 2013, 17:00;Final result 11:27 (3:3, 0:10, 0:7, 8:7);1;Cleveland Browns;Pittsburgh Steelers;24 Nov 2013; 11;27 ;2013-2014
380;Cleveland Browns - Pittsburgh Steelers;Marathonbet;-125;+118;Sunday, 24 Nov 2013, 17:00;Final result 11:27 (3:3, 0:10, 0:7, 8:7);1;Cleveland Browns;Pittsburgh Steelers;24 Nov 2013; 11;27 ;2013-2014
381;Cleveland Browns - Pittsburgh Steelers;Pinnacle;-128;+117;Sunday, 24 Nov 2013, 17:00;Final result 11:27 (3:3, 0:10, 0:7, 8:7);1;Cleveland Browns;Pittsburgh Steelers;24 Nov 2013; 11;27 ;2013-2014
382;Cleveland Browns - Pittsburgh Steelers;William Hill;-120;+100;Sunday, 24 Nov 2013, 17:00;Final result 11:27 (3:3, 0:10, 0:7, 8:7);1;Cleveland Browns;Pittsburgh Steelers;24 Nov 2013; 11;27 ;2013-2014
406;Detroit Lions - Tampa Bay Buccaneers;bet-at-home;-500;+350;Sunday, 24 Nov 2013, 17:00;Final result 21:24 (0:3, 14:14, 7:0, 0:7);1;Detroit Lions;Tampa Bay Buccaneers;24 Nov 2013; 21;24 ;2013-2014
407;Detroit Lions - Tampa Bay Buccaneers;bet365;-455;+350;Sunday, 24 Nov 2013, 17:00;Final result 21:24 (0:3, 14:14, 7:0, 0:7);1;Detroit Lions;Tampa Bay Buccaneers;24 Nov 2013; 21;24 ;2013-2014
408;Detroit Lions - Tampa Bay Buccaneers;bwin;-833;+550;Sunday, 24 Nov 2013, 17:00;Final result 21:24 (0:3, 14:14, 7:0, 0:7);1;Detroit Lions;Tampa Bay Buccaneers;24 Nov 2013; 21;24 ;2013-2014
409;Detroit Lions - Tampa Bay Buccaneers;Marathonbet;-455;+409;Sunday, 24 Nov 2013, 17:00;Final result 21:24 (0:3, 14:14, 7:0, 0:7);1;Detroit Lions;Tampa Bay Buccaneers;24 Nov 2013; 21;24 ;2013-2014
410;Detroit Lions - Tampa Bay Buccaneers;Pinnacle;-435;+373;Sunday, 24 Nov 2013, 17:00;Final result 21:24 (0:3, 14:14, 7:0, 0:7);1;Detroit Lions;Tampa Bay Buccaneers;24 Nov 2013; 21;24 ;2013-2014
411;Detroit Lions - Tampa Bay Buccaneers;William Hill;-455;+350;Sunday, 24 Nov 2013, 17:00;Final result 21:24 (0:3, 14:14, 7:0, 0:7);1;Detroit Lions;Tampa Bay Buccaneers;24 Nov 2013; 21;24 ;2013-2014
435;Green Bay Packers - Minnesota Vikings;bet-at-home;-222;+170;Sunday, 24 Nov 2013, 17:00;Final result 26:26 OT (7:3, 0:10, 0:7, 16:3, 3:3);1;Green Bay Packers;Minnesota Vikings;24 Nov 2013; 26;26 ;2013-2014
436;Green Bay Packers - Minnesota Vikings;bet365;-213;+175;Sunday, 24 Nov 2013, 17:00;Final result 26:26 OT (7:3, 0:10, 0:7, 16:3, 3:3);1;Green Bay Packers;Minnesota Vikings;24 Nov 2013; 26;26 ;2013-2014
437;Green Bay Packers - Minnesota Vikings;bwin;-208;+170;Sunday, 24 Nov 2013, 17:00;Final result 26:26 OT (7:3, 0:10, 0:7, 16:3, 3:3);1;Green Bay Packers;Minnesota Vikings;24 Nov 2013; 26;26 ;2013-2014
438;Green Bay Packers - Minnesota Vikings;Marathonbet;-227;+210;Sunday, 24 Nov 2013, 17:00;Final result 26:26 OT (7:3, 0:10, 0:7, 16:3, 3:3);1;Green Bay Packers;Minnesota Vikings;24 Nov 2013; 26;26 ;2013-2014
439;Green Bay Packers - Minnesota Vikings;Pinnacle;-213;+193;Sunday, 24 Nov 2013, 17:00;Final result 26:26 OT (7:3, 0:10, 0:7, 16:3, 3:3);1;Green Bay Packers;Minnesota Vikings;24 Nov 2013; 26;26 ;2013-2014
440;Green Bay Packers - Minnesota Vikings;William Hill;-208;+175;Sunday, 24 Nov 2013, 17:00;Final result 26:26 OT (7:3, 0:10, 0:7, 16:3, 3:3);1;Green Bay Packers;Minnesota Vikings;24 Nov 2013; 26;26 ;2013-2014
464;Kansas City Chiefs - Los Angeles Chargers;bet-at-home;-250;+185;Sunday, 24 Nov 2013, 17:00;Final result 38:41 (7:3, 7:7, 14:14, 10:17);1;Kansas City Chiefs;Los Angeles Chargers;24 Nov 2013; 38;41 ;2013-2014
465;Kansas City Chiefs - Los Angeles Chargers;bet365;-233;+190;Sunday, 24 Nov 2013, 17:00;Final result 38:41 (7:3, 7:7, 14:14, 10:17);1;Kansas City Chiefs;Los Angeles Chargers;24 Nov 2013; 38;41 ;2013-2014
