index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
146;Carolina Panthers - Seattle Seahawks;bet-at-home;-154;+120;Sunday, 17 Jan 2016, 17:05;Final result 31:24 (14:0, 17:0, 0:14, 0:10);1;Carolina Panthers;Seattle Seahawks;17 Jan 2016; 31;24 ;2015-2016
147;Carolina Panthers - Seattle Seahawks;bet365;-156;+135;Sunday, 17 Jan 2016, 17:05;Final result 31:24 (14:0, 17:0, 0:14, 0:10);1;Carolina Panthers;Seattle Seahawks;17 Jan 2016; 31;24 ;2015-2016
148;Carolina Panthers - Seattle Seahawks;bwin;-161;+135;Sunday, 17 Jan 2016, 17:05;Final result 31:24 (14:0, 17:0, 0:14, 0:10);1;Carolina Panthers;Seattle Seahawks;17 Jan 2016; 31;24 ;2015-2016
149;Carolina Panthers - Seattle Seahawks;Marathonbet;-147;+135;Sunday, 17 Jan 2016, 17:05;Final result 31:24 (14:0, 17:0, 0:14, 0:10);1;Carolina Panthers;Seattle Seahawks;17 Jan 2016; 31;24 ;2015-2016
150;Carolina Panthers - Seattle Seahawks;Pinnacle;-145;+131;Sunday, 17 Jan 2016, 17:05;Final result 31:24 (14:0, 17:0, 0:14, 0:10);1;Carolina Panthers;Seattle Seahawks;17 Jan 2016; 31;24 ;2015-2016
151;Carolina Panthers - Seattle Seahawks;Unibet;-147;+123;Sunday, 17 Jan 2016, 17:05;Final result 31:24 (14:0, 17:0, 0:14, 0:10);1;Carolina Panthers;Seattle Seahawks;17 Jan 2016; 31;24 ;2015-2016
152;Carolina Panthers - Seattle Seahawks;William Hill;+123;+123;Sunday, 17 Jan 2016, 17:05;Final result 31:24 (14:0, 17:0, 0:14, 0:10);1;Carolina Panthers;Seattle Seahawks;17 Jan 2016; 31;24 ;2015-2016
174;Seattle Seahawks - Cleveland Browns;1xBet;-1111;+890;Sunday, 20 Dec 2015, 20:05;Final result 30:13 (7:7, 13:3, 0:0, 10:3);1;Seattle Seahawks;Cleveland Browns;20 Dec 2015; 30;13 ;2015-2016
175;Seattle Seahawks - Cleveland Browns;bet-at-home;-1667;+785;Sunday, 20 Dec 2015, 20:05;Final result 30:13 (7:7, 13:3, 0:0, 10:3);1;Seattle Seahawks;Cleveland Browns;20 Dec 2015; 30;13 ;2015-2016
176;Seattle Seahawks - Cleveland Browns;bet365;-1429;+800;Sunday, 20 Dec 2015, 20:05;Final result 30:13 (7:7, 13:3, 0:0, 10:3);1;Seattle Seahawks;Cleveland Browns;20 Dec 2015; 30;13 ;2015-2016
177;Seattle Seahawks - Cleveland Browns;bwin;-1250;+800;Sunday, 20 Dec 2015, 20:05;Final result 30:13 (7:7, 13:3, 0:0, 10:3);1;Seattle Seahawks;Cleveland Browns;20 Dec 2015; 30;13 ;2015-2016
178;Seattle Seahawks - Cleveland Browns;Marathonbet;-1111;+869;Sunday, 20 Dec 2015, 20:05;Final result 30:13 (7:7, 13:3, 0:0, 10:3);1;Seattle Seahawks;Cleveland Browns;20 Dec 2015; 30;13 ;2015-2016
179;Seattle Seahawks - Cleveland Browns;Pinnacle;-1250;+944;Sunday, 20 Dec 2015, 20:05;Final result 30:13 (7:7, 13:3, 0:0, 10:3);1;Seattle Seahawks;Cleveland Browns;20 Dec 2015; 30;13 ;2015-2016
180;Seattle Seahawks - Cleveland Browns;Unibet;-1111;+750;Sunday, 20 Dec 2015, 20:05;Final result 30:13 (7:7, 13:3, 0:0, 10:3);1;Seattle Seahawks;Cleveland Browns;20 Dec 2015; 30;13 ;2015-2016
181;Seattle Seahawks - Cleveland Browns;William Hill;+750;+750;Sunday, 20 Dec 2015, 20:05;Final result 30:13 (7:7, 13:3, 0:0, 10:3);1;Seattle Seahawks;Cleveland Browns;20 Dec 2015; 30;13 ;2015-2016
203;Baltimore Ravens - Kansas City Chiefs;1xBet;+270;-294;Sunday, 20 Dec 2015, 17:00;Final result 14:34 (7:14, 7:10, 0:0, 0:10);1;Baltimore Ravens;Kansas City Chiefs;20 Dec 2015; 14;34 ;2015-2016
204;Baltimore Ravens - Kansas City Chiefs;bet-at-home;+249;-345;Sunday, 20 Dec 2015, 17:00;Final result 14:34 (7:14, 7:10, 0:0, 0:10);1;Baltimore Ravens;Kansas City Chiefs;20 Dec 2015; 14;34 ;2015-2016
205;Baltimore Ravens - Kansas City Chiefs;bet365;+254;-323;Sunday, 20 Dec 2015, 17:00;Final result 14:34 (7:14, 7:10, 0:0, 0:10);1;Baltimore Ravens;Kansas City Chiefs;20 Dec 2015; 14;34 ;2015-2016
206;Baltimore Ravens - Kansas City Chiefs;bwin;+260;-333;Sunday, 20 Dec 2015, 17:00;Final result 14:34 (7:14, 7:10, 0:0, 0:10);1;Baltimore Ravens;Kansas City Chiefs;20 Dec 2015; 14;34 ;2015-2016
207;Baltimore Ravens - Kansas City Chiefs;Marathonbet;+275;-303;Sunday, 20 Dec 2015, 17:00;Final result 14:34 (7:14, 7:10, 0:0, 0:10);1;Baltimore Ravens;Kansas City Chiefs;20 Dec 2015; 14;34 ;2015-2016
208;Baltimore Ravens - Kansas City Chiefs;Pinnacle;+293;-333;Sunday, 20 Dec 2015, 17:00;Final result 14:34 (7:14, 7:10, 0:0, 0:10);1;Baltimore Ravens;Kansas City Chiefs;20 Dec 2015; 14;34 ;2015-2016
209;Baltimore Ravens - Kansas City Chiefs;Unibet;+245;-303;Sunday, 20 Dec 2015, 17:00;Final result 14:34 (7:14, 7:10, 0:0, 0:10);1;Baltimore Ravens;Kansas City Chiefs;20 Dec 2015; 14;34 ;2015-2016
210;Baltimore Ravens - Kansas City Chiefs;William Hill;-303;-303;Sunday, 20 Dec 2015, 17:00;Final result 14:34 (7:14, 7:10, 0:0, 0:10);1;Baltimore Ravens;Kansas City Chiefs;20 Dec 2015; 14;34 ;2015-2016
232;Indianapolis Colts - Houston Texans;1xBet;-114;+106;Sunday, 20 Dec 2015, 17:00;Final result 10:16 (0:0, 10:3, 0:3, 0:10);1;Indianapolis Colts;Houston Texans;20 Dec 2015; 10;16 ;2015-2016
233;Indianapolis Colts - Houston Texans;bet-at-home;-111;-114;Sunday, 20 Dec 2015, 17:00;Final result 10:16 (0:0, 10:3, 0:3, 0:10);1;Indianapolis Colts;Houston Texans;20 Dec 2015; 10;16 ;2015-2016
234;Indianapolis Colts - Houston Texans;bet365;-132;+110;Sunday, 20 Dec 2015, 17:00;Final result 10:16 (0:0, 10:3, 0:3, 0:10);1;Indianapolis Colts;Houston Texans;20 Dec 2015; 10;16 ;2015-2016
235;Indianapolis Colts - Houston Texans;bwin;-115;-105;Sunday, 20 Dec 2015, 17:00;Final result 10:16 (0:0, 10:3, 0:3, 0:10);1;Indianapolis Colts;Houston Texans;20 Dec 2015; 10;16 ;2015-2016
236;Indianapolis Colts - Houston Texans;Pinnacle;-125;+112;Sunday, 20 Dec 2015, 17:00;Final result 10:16 (0:0, 10:3, 0:3, 0:10);1;Indianapolis Colts;Houston Texans;20 Dec 2015; 10;16 ;2015-2016
237;Indianapolis Colts - Houston Texans;Unibet;-130;+108;Sunday, 20 Dec 2015, 17:00;Final result 10:16 (0:0, 10:3, 0:3, 0:10);1;Indianapolis Colts;Houston Texans;20 Dec 2015; 10;16 ;2015-2016
238;Indianapolis Colts - Houston Texans;William Hill;-130;+110;Sunday, 20 Dec 2015, 17:00;Final result 10:16 (0:0, 10:3, 0:3, 0:10);1;Indianapolis Colts;Houston Texans;20 Dec 2015; 10;16 ;2015-2016
261;Jacksonville Jaguars - Atlanta Falcons;1xBet;-167;+156;Sunday, 20 Dec 2015, 17:00;Final result 17:23 (0:7, 3:10, 14:0, 0:6);1;Jacksonville Jaguars;Atlanta Falcons;20 Dec 2015; 17;23 ;2015-2016
262;Jacksonville Jaguars - Atlanta Falcons;bet-at-home;-172;+134;Sunday, 20 Dec 2015, 17:00;Final result 17:23 (0:7, 3:10, 14:0, 0:6);1;Jacksonville Jaguars;Atlanta Falcons;20 Dec 2015; 17;23 ;2015-2016
263;Jacksonville Jaguars - Atlanta Falcons;bet365;-172;+150;Sunday, 20 Dec 2015, 17:00;Final result 17:23 (0:7, 3:10, 14:0, 0:6);1;Jacksonville Jaguars;Atlanta Falcons;20 Dec 2015; 17;23 ;2015-2016
264;Jacksonville Jaguars - Atlanta Falcons;bwin;-167;+140;Sunday, 20 Dec 2015, 17:00;Final result 17:23 (0:7, 3:10, 14:0, 0:6);1;Jacksonville Jaguars;Atlanta Falcons;20 Dec 2015; 17;23 ;2015-2016
265;Jacksonville Jaguars - Atlanta Falcons;Marathonbet;-172;+159;Sunday, 20 Dec 2015, 17:00;Final result 17:23 (0:7, 3:10, 14:0, 0:6);1;Jacksonville Jaguars;Atlanta Falcons;20 Dec 2015; 17;23 ;2015-2016
266;Jacksonville Jaguars - Atlanta Falcons;Pinnacle;-169;+152;Sunday, 20 Dec 2015, 17:00;Final result 17:23 (0:7, 3:10, 14:0, 0:6);1;Jacksonville Jaguars;Atlanta Falcons;20 Dec 2015; 17;23 ;2015-2016
267;Jacksonville Jaguars - Atlanta Falcons;Unibet;-159;+133;Sunday, 20 Dec 2015, 17:00;Final result 17:23 (0:7, 3:10, 14:0, 0:6);1;Jacksonville Jaguars;Atlanta Falcons;20 Dec 2015; 17;23 ;2015-2016
268;Jacksonville Jaguars - Atlanta Falcons;William Hill;+133;+133;Sunday, 20 Dec 2015, 17:00;Final result 17:23 (0:7, 3:10, 14:0, 0:6);1;Jacksonville Jaguars;Atlanta Falcons;20 Dec 2015; 17;23 ;2015-2016
290;Minnesota Vikings - Chicago Bears;1xBet;-217;+200;Sunday, 20 Dec 2015, 17:00;Final result 38:17 (7:0, 10:7, 7:3, 14:7);1;Minnesota Vikings;Chicago Bears;20 Dec 2015; 38;17 ;2015-2016
291;Minnesota Vikings - Chicago Bears;bet-at-home;-238;+181;Sunday, 20 Dec 2015, 17:00;Final result 38:17 (7:0, 10:7, 7:3, 14:7);1;Minnesota Vikings;Chicago Bears;20 Dec 2015; 38;17 ;2015-2016
292;Minnesota Vikings - Chicago Bears;bet365;-238;+195;Sunday, 20 Dec 2015, 17:00;Final result 38:17 (7:0, 10:7, 7:3, 14:7);1;Minnesota Vikings;Chicago Bears;20 Dec 2015; 38;17 ;2015-2016
293;Minnesota Vikings - Chicago Bears;bwin;-222;+179;Sunday, 20 Dec 2015, 17:00;Final result 38:17 (7:0, 10:7, 7:3, 14:7);1;Minnesota Vikings;Chicago Bears;20 Dec 2015; 38;17 ;2015-2016
294;Minnesota Vikings - Chicago Bears;Marathonbet;-222;+202;Sunday, 20 Dec 2015, 17:00;Final result 38:17 (7:0, 10:7, 7:3, 14:7);1;Minnesota Vikings;Chicago Bears;20 Dec 2015; 38;17 ;2015-2016
295;Minnesota Vikings - Chicago Bears;Pinnacle;-233;+208;Sunday, 20 Dec 2015, 17:00;Final result 38:17 (7:0, 10:7, 7:3, 14:7);1;Minnesota Vikings;Chicago Bears;20 Dec 2015; 38;17 ;2015-2016
296;Minnesota Vikings - Chicago Bears;Unibet;-227;+185;Sunday, 20 Dec 2015, 17:00;Final result 38:17 (7:0, 10:7, 7:3, 14:7);1;Minnesota Vikings;Chicago Bears;20 Dec 2015; 38;17 ;2015-2016
297;Minnesota Vikings - Chicago Bears;William Hill;+185;+185;Sunday, 20 Dec 2015, 17:00;Final result 38:17 (7:0, 10:7, 7:3, 14:7);1;Minnesota Vikings;Chicago Bears;20 Dec 2015; 38;17 ;2015-2016
319;New England Patriots - Tennessee Titans;1xBet;-909;+760;Sunday, 20 Dec 2015, 17:00;Final result 33:16 (7:0, 17:3, 3:7, 6:6);1;New England Patriots;Tennessee Titans;20 Dec 2015; 33;16 ;2015-2016
320;New England Patriots - Tennessee Titans;bet-at-home;-1667;+739;Sunday, 20 Dec 2015, 17:00;Final result 33:16 (7:0, 17:3, 3:7, 6:6);1;New England Patriots;Tennessee Titans;20 Dec 2015; 33;16 ;2015-2016
321;New England Patriots - Tennessee Titans;bet365;-1429;+800;Sunday, 20 Dec 2015, 17:00;Final result 33:16 (7:0, 17:3, 3:7, 6:6);1;New England Patriots;Tennessee Titans;20 Dec 2015; 33;16 ;2015-2016
322;New England Patriots - Tennessee Titans;bwin;-1250;+750;Sunday, 20 Dec 2015, 17:00;Final result 33:16 (7:0, 17:3, 3:7, 6:6);1;New England Patriots;Tennessee Titans;20 Dec 2015; 33;16 ;2015-2016
323;New England Patriots - Tennessee Titans;Marathonbet;-909;+740;Sunday, 20 Dec 2015, 17:00;Final result 33:16 (7:0, 17:3, 3:7, 6:6);1;New England Patriots;Tennessee Titans;20 Dec 2015; 33;16 ;2015-2016
324;New England Patriots - Tennessee Titans;Pinnacle;-1250;+916;Sunday, 20 Dec 2015, 17:00;Final result 33:16 (7:0, 17:3, 3:7, 6:6);1;New England Patriots;Tennessee Titans;20 Dec 2015; 33;16 ;2015-2016
325;New England Patriots - Tennessee Titans;Unibet;-909;+610;Sunday, 20 Dec 2015, 17:00;Final result 33:16 (7:0, 17:3, 3:7, 6:6);1;New England Patriots;Tennessee Titans;20 Dec 2015; 33;16 ;2015-2016
326;New England Patriots - Tennessee Titans;William Hill;+610;+610;Sunday, 20 Dec 2015, 17:00;Final result 33:16 (7:0, 17:3, 3:7, 6:6);1;New England Patriots;Tennessee Titans;20 Dec 2015; 33;16 ;2015-2016
348;New York Giants - Carolina Panthers;1xBet;+193;-208;Sunday, 20 Dec 2015, 17:00;Final result 35:38 (7:7, 0:14, 7:14, 21:3);1;New York Giants;Carolina Panthers;20 Dec 2015; 35;38 ;2015-2016
349;New York Giants - Carolina Panthers;bet-at-home;+179;-233;Sunday, 20 Dec 2015, 17:00;Final result 35:38 (7:7, 0:14, 7:14, 21:3);1;New York Giants;Carolina Panthers;20 Dec 2015; 35;38 ;2015-2016
350;New York Giants - Carolina Panthers;bet365;+200;-244;Sunday, 20 Dec 2015, 17:00;Final result 35:38 (7:7, 0:14, 7:14, 21:3);1;New York Giants;Carolina Panthers;20 Dec 2015; 35;38 ;2015-2016
351;New York Giants - Carolina Panthers;bwin;+179;-222;Sunday, 20 Dec 2015, 17:00;Final result 35:38 (7:7, 0:14, 7:14, 21:3);1;New York Giants;Carolina Panthers;20 Dec 2015; 35;38 ;2015-2016
352;New York Giants - Carolina Panthers;Marathonbet;+195;-213;Sunday, 20 Dec 2015, 17:00;Final result 35:38 (7:7, 0:14, 7:14, 21:3);1;New York Giants;Carolina Panthers;20 Dec 2015; 35;38 ;2015-2016
353;New York Giants - Carolina Panthers;Pinnacle;+193;-213;Sunday, 20 Dec 2015, 17:00;Final result 35:38 (7:7, 0:14, 7:14, 21:3);1;New York Giants;Carolina Panthers;20 Dec 2015; 35;38 ;2015-2016
354;New York Giants - Carolina Panthers;Unibet;+185;-222;Sunday, 20 Dec 2015, 17:00;Final result 35:38 (7:7, 0:14, 7:14, 21:3);1;New York Giants;Carolina Panthers;20 Dec 2015; 35;38 ;2015-2016
355;New York Giants - Carolina Panthers;William Hill;-222;-222;Sunday, 20 Dec 2015, 17:00;Final result 35:38 (7:7, 0:14, 7:14, 21:3);1;New York Giants;Carolina Panthers;20 Dec 2015; 35;38 ;2015-2016
377;Washington Commanders - Buffalo Bills;1xBet;+100;-108;Sunday, 20 Dec 2015, 17:00;Final result 35:25 (7:0, 14:0, 7:17, 7:8);1;Washington Commanders;Buffalo Bills;20 Dec 2015; 35;25 ;2015-2016
378;Washington Commanders - Buffalo Bills;bet-at-home;-108;-118;Sunday, 20 Dec 2015, 17:00;Final result 35:25 (7:0, 14:0, 7:17, 7:8);1;Washington Commanders;Buffalo Bills;20 Dec 2015; 35;25 ;2015-2016
379;Washington Commanders - Buffalo Bills;bet365;-105;-116;Sunday, 20 Dec 2015, 17:00;Final result 35:25 (7:0, 14:0, 7:17, 7:8);1;Washington Commanders;Buffalo Bills;20 Dec 2015; 35;25 ;2015-2016
380;Washington Commanders - Buffalo Bills;bwin;-105;-115;Sunday, 20 Dec 2015, 17:00;Final result 35:25 (7:0, 14:0, 7:17, 7:8);1;Washington Commanders;Buffalo Bills;20 Dec 2015; 35;25 ;2015-2016
381;Washington Commanders - Buffalo Bills;Marathonbet;+100;-110;Sunday, 20 Dec 2015, 17:00;Final result 35:25 (7:0, 14:0, 7:17, 7:8);1;Washington Commanders;Buffalo Bills;20 Dec 2015; 35;25 ;2015-2016
382;Washington Commanders - Buffalo Bills;Pinnacle;+102;-114;Sunday, 20 Dec 2015, 17:00;Final result 35:25 (7:0, 14:0, 7:17, 7:8);1;Washington Commanders;Buffalo Bills;20 Dec 2015; 35;25 ;2015-2016
383;Washington Commanders - Buffalo Bills;Unibet;-102;-116;Sunday, 20 Dec 2015, 17:00;Final result 35:25 (7:0, 14:0, 7:17, 7:8);1;Washington Commanders;Buffalo Bills;20 Dec 2015; 35;25 ;2015-2016
384;Washington Commanders - Buffalo Bills;William Hill;-116;-116;Sunday, 20 Dec 2015, 17:00;Final result 35:25 (7:0, 14:0, 7:17, 7:8);1;Washington Commanders;Buffalo Bills;20 Dec 2015; 35;25 ;2015-2016
406;Dallas Cowboys - New York Jets;1xBet;+135;-145;Sunday, 20 Dec 2015, 00:25;Final result 16:19 (3:6, 7:3, 3:0, 3:10);1;Dallas Cowboys;New York Jets;20 Dec 2015; 16;19 ;2015-2016
407;Dallas Cowboys - New York Jets;bet-at-home;+116;-149;Sunday, 20 Dec 2015, 00:25;Final result 16:19 (3:6, 7:3, 3:0, 3:10);1;Dallas Cowboys;New York Jets;20 Dec 2015; 16;19 ;2015-2016
