index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
32;Cris Carter Team - Michael Irvin Team;Marathonbet;-104;-104;Monday, 26 Jan 2015, 00:00;Final result 28:32 (13:9, 7:10, 8:6, 0:7);1;Cris Carter Team;Michael Irvin Team;26 Jan 2015; 28;32 ;2014-2015
33;Cris Carter Team - Michael Irvin Team;Pinnacle;-127;+114;Monday, 26 Jan 2015, 00:00;Final result 28:32 (13:9, 7:10, 8:6, 0:7);1;Cris Carter Team;Michael Irvin Team;26 Jan 2015; 28;32 ;2014-2015
34;Cris Carter Team - Michael Irvin Team;Unibet;-111;-111;Monday, 26 Jan 2015, 00:00;Final result 28:32 (13:9, 7:10, 8:6, 0:7);1;Cris Carter Team;Michael Irvin Team;26 Jan 2015; 28;32 ;2014-2015
35;Cris Carter Team - Michael Irvin Team;William Hill;-135;+114;Monday, 26 Jan 2015, 00:00;Final result 28:32 (13:9, 7:10, 8:6, 0:7);1;Cris Carter Team;Michael Irvin Team;26 Jan 2015; 28;32 ;2014-2015
58;New England Patriots - Indianapolis Colts;bet-at-home;-312;+231;Sunday, 18 Jan 2015, 22:50;Final result 45:7 (14:0, 3:7, 21:0, 7:0);1;New England Patriots;Indianapolis Colts;18 Jan 2015; 45;7 ;2014-2015
59;New England Patriots - Indianapolis Colts;bet365;-303;+240;Sunday, 18 Jan 2015, 22:50;Final result 45:7 (14:0, 3:7, 21:0, 7:0);1;New England Patriots;Indianapolis Colts;18 Jan 2015; 45;7 ;2014-2015
60;New England Patriots - Indianapolis Colts;bwin;-333;+260;Sunday, 18 Jan 2015, 22:50;Final result 45:7 (14:0, 3:7, 21:0, 7:0);1;New England Patriots;Indianapolis Colts;18 Jan 2015; 45;7 ;2014-2015
61;New England Patriots - Indianapolis Colts;Marathonbet;-270;+250;Sunday, 18 Jan 2015, 22:50;Final result 45:7 (14:0, 3:7, 21:0, 7:0);1;New England Patriots;Indianapolis Colts;18 Jan 2015; 45;7 ;2014-2015
62;New England Patriots - Indianapolis Colts;Pinnacle;-303;+264;Sunday, 18 Jan 2015, 22:50;Final result 45:7 (14:0, 3:7, 21:0, 7:0);1;New England Patriots;Indianapolis Colts;18 Jan 2015; 45;7 ;2014-2015
63;New England Patriots - Indianapolis Colts;Unibet;-303;+245;Sunday, 18 Jan 2015, 22:50;Final result 45:7 (14:0, 3:7, 21:0, 7:0);1;New England Patriots;Indianapolis Colts;18 Jan 2015; 45;7 ;2014-2015
64;New England Patriots - Indianapolis Colts;William Hill;-303;+250;Sunday, 18 Jan 2015, 22:50;Final result 45:7 (14:0, 3:7, 21:0, 7:0);1;New England Patriots;Indianapolis Colts;18 Jan 2015; 45;7 ;2014-2015
87;Seattle Seahawks - Green Bay Packers;bet-at-home;-370;+269;Sunday, 18 Jan 2015, 19:05;Final result 28:22 OT (0:13, 0:3, 7:0, 15:6, 6:0);1;Seattle Seahawks;Green Bay Packers;18 Jan 2015; 28;22 ;2014-2015
88;Seattle Seahawks - Green Bay Packers;bet365;-294;+235;Sunday, 18 Jan 2015, 19:05;Final result 28:22 OT (0:13, 0:3, 7:0, 15:6, 6:0);1;Seattle Seahawks;Green Bay Packers;18 Jan 2015; 28;22 ;2014-2015
89;Seattle Seahawks - Green Bay Packers;bwin;-312;+250;Sunday, 18 Jan 2015, 19:05;Final result 28:22 OT (0:13, 0:3, 7:0, 15:6, 6:0);1;Seattle Seahawks;Green Bay Packers;18 Jan 2015; 28;22 ;2014-2015
90;Seattle Seahawks - Green Bay Packers;Marathonbet;-303;+280;Sunday, 18 Jan 2015, 19:05;Final result 28:22 OT (0:13, 0:3, 7:0, 15:6, 6:0);1;Seattle Seahawks;Green Bay Packers;18 Jan 2015; 28;22 ;2014-2015
91;Seattle Seahawks - Green Bay Packers;Pinnacle;-278;+248;Sunday, 18 Jan 2015, 19:05;Final result 28:22 OT (0:13, 0:3, 7:0, 15:6, 6:0);1;Seattle Seahawks;Green Bay Packers;18 Jan 2015; 28;22 ;2014-2015
92;Seattle Seahawks - Green Bay Packers;Unibet;-333;+265;Sunday, 18 Jan 2015, 19:05;Final result 28:22 OT (0:13, 0:3, 7:0, 15:6, 6:0);1;Seattle Seahawks;Green Bay Packers;18 Jan 2015; 28;22 ;2014-2015
93;Seattle Seahawks - Green Bay Packers;William Hill;-323;+260;Sunday, 18 Jan 2015, 19:05;Final result 28:22 OT (0:13, 0:3, 7:0, 15:6, 6:0);1;Seattle Seahawks;Green Bay Packers;18 Jan 2015; 28;22 ;2014-2015
116;Denver Broncos - Indianapolis Colts;bet-at-home;-333;+244;Sunday, 11 Jan 2015, 20:40;Final result 13:24 (7:0, 3:14, 0:7, 3:3);1;Denver Broncos;Indianapolis Colts;11 Jan 2015; 13;24 ;2014-2015
117;Denver Broncos - Indianapolis Colts;bet365;-323;+260;Sunday, 11 Jan 2015, 20:40;Final result 13:24 (7:0, 3:14, 0:7, 3:3);1;Denver Broncos;Indianapolis Colts;11 Jan 2015; 13;24 ;2014-2015
118;Denver Broncos - Indianapolis Colts;bwin;-333;+260;Sunday, 11 Jan 2015, 20:40;Final result 13:24 (7:0, 3:14, 0:7, 3:3);1;Denver Broncos;Indianapolis Colts;11 Jan 2015; 13;24 ;2014-2015
119;Denver Broncos - Indianapolis Colts;Marathonbet;-286;+260;Sunday, 11 Jan 2015, 20:40;Final result 13:24 (7:0, 3:14, 0:7, 3:3);1;Denver Broncos;Indianapolis Colts;11 Jan 2015; 13;24 ;2014-2015
120;Denver Broncos - Indianapolis Colts;Pinnacle;-312;+273;Sunday, 11 Jan 2015, 20:40;Final result 13:24 (7:0, 3:14, 0:7, 3:3);1;Denver Broncos;Indianapolis Colts;11 Jan 2015; 13;24 ;2014-2015
121;Denver Broncos - Indianapolis Colts;Unibet;-323;+260;Sunday, 11 Jan 2015, 20:40;Final result 13:24 (7:0, 3:14, 0:7, 3:3);1;Denver Broncos;Indianapolis Colts;11 Jan 2015; 13;24 ;2014-2015
122;Denver Broncos - Indianapolis Colts;William Hill;-323;+260;Sunday, 11 Jan 2015, 20:40;Final result 13:24 (7:0, 3:14, 0:7, 3:3);1;Denver Broncos;Indianapolis Colts;11 Jan 2015; 13;24 ;2014-2015
145;Green Bay Packers - Dallas Cowboys;bet-at-home;-303;+225;Sunday, 11 Jan 2015, 17:05;Final result 26:21 (7:7, 3:7, 10:7, 6:0);1;Green Bay Packers;Dallas Cowboys;11 Jan 2015; 26;21 ;2014-2015
146;Green Bay Packers - Dallas Cowboys;bet365;-294;+235;Sunday, 11 Jan 2015, 17:05;Final result 26:21 (7:7, 3:7, 10:7, 6:0);1;Green Bay Packers;Dallas Cowboys;11 Jan 2015; 26;21 ;2014-2015
147;Green Bay Packers - Dallas Cowboys;bwin;-303;+240;Sunday, 11 Jan 2015, 17:05;Final result 26:21 (7:7, 3:7, 10:7, 6:0);1;Green Bay Packers;Dallas Cowboys;11 Jan 2015; 26;21 ;2014-2015
148;Green Bay Packers - Dallas Cowboys;Marathonbet;-263;+240;Sunday, 11 Jan 2015, 17:05;Final result 26:21 (7:7, 3:7, 10:7, 6:0);1;Green Bay Packers;Dallas Cowboys;11 Jan 2015; 26;21 ;2014-2015
149;Green Bay Packers - Dallas Cowboys;Pinnacle;-286;+252;Sunday, 11 Jan 2015, 17:05;Final result 26:21 (7:7, 3:7, 10:7, 6:0);1;Green Bay Packers;Dallas Cowboys;11 Jan 2015; 26;21 ;2014-2015
150;Green Bay Packers - Dallas Cowboys;Unibet;-294;+240;Sunday, 11 Jan 2015, 17:05;Final result 26:21 (7:7, 3:7, 10:7, 6:0);1;Green Bay Packers;Dallas Cowboys;11 Jan 2015; 26;21 ;2014-2015
151;Green Bay Packers - Dallas Cowboys;William Hill;-303;+250;Sunday, 11 Jan 2015, 17:05;Final result 26:21 (7:7, 3:7, 10:7, 6:0);1;Green Bay Packers;Dallas Cowboys;11 Jan 2015; 26;21 ;2014-2015
174;Atlanta Falcons - Pittsburgh Steelers;bet-at-home;+110;-141;Sunday, 14 Dec 2014, 17:00;Final result 20:27 (0:6, 7:14, 6:0, 7:7);1;Atlanta Falcons;Pittsburgh Steelers;14 Dec 2014; 20;27 ;2014-2015
175;Atlanta Falcons - Pittsburgh Steelers;bet365;+110;-132;Sunday, 14 Dec 2014, 17:00;Final result 20:27 (0:6, 7:14, 6:0, 7:7);1;Atlanta Falcons;Pittsburgh Steelers;14 Dec 2014; 20;27 ;2014-2015
176;Atlanta Falcons - Pittsburgh Steelers;bwin;+104;-125;Sunday, 14 Dec 2014, 17:00;Final result 20:27 (0:6, 7:14, 6:0, 7:7);1;Atlanta Falcons;Pittsburgh Steelers;14 Dec 2014; 20;27 ;2014-2015
177;Atlanta Falcons - Pittsburgh Steelers;Marathonbet;+118;-128;Sunday, 14 Dec 2014, 17:00;Final result 20:27 (0:6, 7:14, 6:0, 7:7);1;Atlanta Falcons;Pittsburgh Steelers;14 Dec 2014; 20;27 ;2014-2015
178;Atlanta Falcons - Pittsburgh Steelers;Pinnacle;+129;-143;Sunday, 14 Dec 2014, 17:00;Final result 20:27 (0:6, 7:14, 6:0, 7:7);1;Atlanta Falcons;Pittsburgh Steelers;14 Dec 2014; 20;27 ;2014-2015
179;Atlanta Falcons - Pittsburgh Steelers;Unibet;+120;-143;Sunday, 14 Dec 2014, 17:00;Final result 20:27 (0:6, 7:14, 6:0, 7:7);1;Atlanta Falcons;Pittsburgh Steelers;14 Dec 2014; 20;27 ;2014-2015
180;Atlanta Falcons - Pittsburgh Steelers;William Hill;+114;-135;Sunday, 14 Dec 2014, 17:00;Final result 20:27 (0:6, 7:14, 6:0, 7:7);1;Atlanta Falcons;Pittsburgh Steelers;14 Dec 2014; 20;27 ;2014-2015
203;Baltimore Ravens - Jacksonville Jaguars;bet-at-home;-1250;+646;Sunday, 14 Dec 2014, 17:00;Final result 20:12 (7:6, 3:6, 7:0, 3:0);1;Baltimore Ravens;Jacksonville Jaguars;14 Dec 2014; 20;12 ;2014-2015
204;Baltimore Ravens - Jacksonville Jaguars;bet365;-1000;+650;Sunday, 14 Dec 2014, 17:00;Final result 20:12 (7:6, 3:6, 7:0, 3:0);1;Baltimore Ravens;Jacksonville Jaguars;14 Dec 2014; 20;12 ;2014-2015
205;Baltimore Ravens - Jacksonville Jaguars;bwin;-1000;+650;Sunday, 14 Dec 2014, 17:00;Final result 20:12 (7:6, 3:6, 7:0, 3:0);1;Baltimore Ravens;Jacksonville Jaguars;14 Dec 2014; 20;12 ;2014-2015
206;Baltimore Ravens - Jacksonville Jaguars;Marathonbet;-909;+730;Sunday, 14 Dec 2014, 17:00;Final result 20:12 (7:6, 3:6, 7:0, 3:0);1;Baltimore Ravens;Jacksonville Jaguars;14 Dec 2014; 20;12 ;2014-2015
207;Baltimore Ravens - Jacksonville Jaguars;Pinnacle;-909;+703;Sunday, 14 Dec 2014, 17:00;Final result 20:12 (7:6, 3:6, 7:0, 3:0);1;Baltimore Ravens;Jacksonville Jaguars;14 Dec 2014; 20;12 ;2014-2015
208;Baltimore Ravens - Jacksonville Jaguars;Unibet;-1000;+650;Sunday, 14 Dec 2014, 17:00;Final result 20:12 (7:6, 3:6, 7:0, 3:0);1;Baltimore Ravens;Jacksonville Jaguars;14 Dec 2014; 20;12 ;2014-2015
209;Baltimore Ravens - Jacksonville Jaguars;William Hill;-1000;+650;Sunday, 14 Dec 2014, 17:00;Final result 20:12 (7:6, 3:6, 7:0, 3:0);1;Baltimore Ravens;Jacksonville Jaguars;14 Dec 2014; 20;12 ;2014-2015
232;Buffalo Bills - Green Bay Packers;bet-at-home;+189;-250;Sunday, 14 Dec 2014, 17:00;Final result 21:13 (7:3, 3:7, 6:0, 5:3);1;Buffalo Bills;Green Bay Packers;14 Dec 2014; 21;13 ;2014-2015
233;Buffalo Bills - Green Bay Packers;bet365;+185;-227;Sunday, 14 Dec 2014, 17:00;Final result 21:13 (7:3, 3:7, 6:0, 5:3);1;Buffalo Bills;Green Bay Packers;14 Dec 2014; 21;13 ;2014-2015
234;Buffalo Bills - Green Bay Packers;bwin;+190;-233;Sunday, 14 Dec 2014, 17:00;Final result 21:13 (7:3, 3:7, 6:0, 5:3);1;Buffalo Bills;Green Bay Packers;14 Dec 2014; 21;13 ;2014-2015
235;Buffalo Bills - Green Bay Packers;Marathonbet;+204;-227;Sunday, 14 Dec 2014, 17:00;Final result 21:13 (7:3, 3:7, 6:0, 5:3);1;Buffalo Bills;Green Bay Packers;14 Dec 2014; 21;13 ;2014-2015
236;Buffalo Bills - Green Bay Packers;Pinnacle;+195;-217;Sunday, 14 Dec 2014, 17:00;Final result 21:13 (7:3, 3:7, 6:0, 5:3);1;Buffalo Bills;Green Bay Packers;14 Dec 2014; 21;13 ;2014-2015
237;Buffalo Bills - Green Bay Packers;Unibet;+190;-233;Sunday, 14 Dec 2014, 17:00;Final result 21:13 (7:3, 3:7, 6:0, 5:3);1;Buffalo Bills;Green Bay Packers;14 Dec 2014; 21;13 ;2014-2015
238;Buffalo Bills - Green Bay Packers;William Hill;+190;-233;Sunday, 14 Dec 2014, 17:00;Final result 21:13 (7:3, 3:7, 6:0, 5:3);1;Buffalo Bills;Green Bay Packers;14 Dec 2014; 21;13 ;2014-2015
261;Carolina Panthers - Tampa Bay Buccaneers;bet-at-home;-250;+189;Sunday, 14 Dec 2014, 17:00;Final result 19:17 (6:7, 3:3, 7:0, 3:7);1;Carolina Panthers;Tampa Bay Buccaneers;14 Dec 2014; 19;17 ;2014-2015
262;Carolina Panthers - Tampa Bay Buccaneers;bet365;-250;+204;Sunday, 14 Dec 2014, 17:00;Final result 19:17 (6:7, 3:3, 7:0, 3:7);1;Carolina Panthers;Tampa Bay Buccaneers;14 Dec 2014; 19;17 ;2014-2015
263;Carolina Panthers - Tampa Bay Buccaneers;bwin;-250;+200;Sunday, 14 Dec 2014, 17:00;Final result 19:17 (6:7, 3:3, 7:0, 3:7);1;Carolina Panthers;Tampa Bay Buccaneers;14 Dec 2014; 19;17 ;2014-2015
264;Carolina Panthers - Tampa Bay Buccaneers;Marathonbet;-227;+204;Sunday, 14 Dec 2014, 17:00;Final result 19:17 (6:7, 3:3, 7:0, 3:7);1;Carolina Panthers;Tampa Bay Buccaneers;14 Dec 2014; 19;17 ;2014-2015
265;Carolina Panthers - Tampa Bay Buccaneers;Pinnacle;-172;+156;Sunday, 14 Dec 2014, 17:00;Final result 19:17 (6:7, 3:3, 7:0, 3:7);1;Carolina Panthers;Tampa Bay Buccaneers;14 Dec 2014; 19;17 ;2014-2015
266;Carolina Panthers - Tampa Bay Buccaneers;Unibet;-175;+147;Sunday, 14 Dec 2014, 17:00;Final result 19:17 (6:7, 3:3, 7:0, 3:7);1;Carolina Panthers;Tampa Bay Buccaneers;14 Dec 2014; 19;17 ;2014-2015
267;Carolina Panthers - Tampa Bay Buccaneers;William Hill;-175;+154;Sunday, 14 Dec 2014, 17:00;Final result 19:17 (6:7, 3:3, 7:0, 3:7);1;Carolina Panthers;Tampa Bay Buccaneers;14 Dec 2014; 19;17 ;2014-2015
290;Cleveland Browns - Cincinnati Bengals;bet-at-home;-105;-120;Sunday, 14 Dec 2014, 17:00;Final result 0:30 (0:10, 0:10, 0:3, 0:7);1;Cleveland Browns;Cincinnati Bengals;14 Dec 2014; 0;30 ;2014-2015
291;Cleveland Browns - Cincinnati Bengals;bet365;-116;-105;Sunday, 14 Dec 2014, 17:00;Final result 0:30 (0:10, 0:10, 0:3, 0:7);1;Cleveland Browns;Cincinnati Bengals;14 Dec 2014; 0;30 ;2014-2015
292;Cleveland Browns - Cincinnati Bengals;bwin;+104;-125;Sunday, 14 Dec 2014, 17:00;Final result 0:30 (0:10, 0:10, 0:3, 0:7);1;Cleveland Browns;Cincinnati Bengals;14 Dec 2014; 0;30 ;2014-2015
293;Cleveland Browns - Cincinnati Bengals;Marathonbet;+108;-118;Sunday, 14 Dec 2014, 17:00;Final result 0:30 (0:10, 0:10, 0:3, 0:7);1;Cleveland Browns;Cincinnati Bengals;14 Dec 2014; 0;30 ;2014-2015
294;Cleveland Browns - Cincinnati Bengals;Pinnacle;-114;+102;Sunday, 14 Dec 2014, 17:00;Final result 0:30 (0:10, 0:10, 0:3, 0:7);1;Cleveland Browns;Cincinnati Bengals;14 Dec 2014; 0;30 ;2014-2015
295;Cleveland Browns - Cincinnati Bengals;Unibet;-109;-109;Sunday, 14 Dec 2014, 17:00;Final result 0:30 (0:10, 0:10, 0:3, 0:7);1;Cleveland Browns;Cincinnati Bengals;14 Dec 2014; 0;30 ;2014-2015
296;Cleveland Browns - Cincinnati Bengals;William Hill;-120;+100;Sunday, 14 Dec 2014, 17:00;Final result 0:30 (0:10, 0:10, 0:3, 0:7);1;Cleveland Browns;Cincinnati Bengals;14 Dec 2014; 0;30 ;2014-2015
319;Indianapolis Colts - Houston Texans;bet-at-home;-294;+220;Sunday, 14 Dec 2014, 17:00;Final result 17:10 (0:7, 14:0, 0:0, 3:3);1;Indianapolis Colts;Houston Texans;14 Dec 2014; 17;10 ;2014-2015
320;Indianapolis Colts - Houston Texans;bet365;-294;+235;Sunday, 14 Dec 2014, 17:00;Final result 17:10 (0:7, 14:0, 0:0, 3:3);1;Indianapolis Colts;Houston Texans;14 Dec 2014; 17;10 ;2014-2015
321;Indianapolis Colts - Houston Texans;bwin;-303;+240;Sunday, 14 Dec 2014, 17:00;Final result 17:10 (0:7, 14:0, 0:0, 3:3);1;Indianapolis Colts;Houston Texans;14 Dec 2014; 17;10 ;2014-2015
322;Indianapolis Colts - Houston Texans;Marathonbet;-278;+250;Sunday, 14 Dec 2014, 17:00;Final result 17:10 (0:7, 14:0, 0:0, 3:3);1;Indianapolis Colts;Houston Texans;14 Dec 2014; 17;10 ;2014-2015
323;Indianapolis Colts - Houston Texans;Pinnacle;-278;+248;Sunday, 14 Dec 2014, 17:00;Final result 17:10 (0:7, 14:0, 0:0, 3:3);1;Indianapolis Colts;Houston Texans;14 Dec 2014; 17;10 ;2014-2015
324;Indianapolis Colts - Houston Texans;Unibet;-294;+240;Sunday, 14 Dec 2014, 17:00;Final result 17:10 (0:7, 14:0, 0:0, 3:3);1;Indianapolis Colts;Houston Texans;14 Dec 2014; 17;10 ;2014-2015
325;Indianapolis Colts - Houston Texans;William Hill;-303;+250;Sunday, 14 Dec 2014, 17:00;Final result 17:10 (0:7, 14:0, 0:0, 3:3);1;Indianapolis Colts;Houston Texans;14 Dec 2014; 17;10 ;2014-2015
348;Kansas City Chiefs - Las Vegas Raiders;bet-at-home;-667;+423;Sunday, 14 Dec 2014, 17:00;Final result 31:13 (7:0, 3:3, 21:3, 0:7);1;Kansas City Chiefs;Las Vegas Raiders;14 Dec 2014; 31;13 ;2014-2015
349;Kansas City Chiefs - Las Vegas Raiders;bet365;-625;+450;Sunday, 14 Dec 2014, 17:00;Final result 31:13 (7:0, 3:3, 21:3, 0:7);1;Kansas City Chiefs;Las Vegas Raiders;14 Dec 2014; 31;13 ;2014-2015
350;Kansas City Chiefs - Las Vegas Raiders;bwin;-625;+450;Sunday, 14 Dec 2014, 17:00;Final result 31:13 (7:0, 3:3, 21:3, 0:7);1;Kansas City Chiefs;Las Vegas Raiders;14 Dec 2014; 31;13 ;2014-2015
351;Kansas City Chiefs - Las Vegas Raiders;Marathonbet;-526;+459;Sunday, 14 Dec 2014, 17:00;Final result 31:13 (7:0, 3:3, 21:3, 0:7);1;Kansas City Chiefs;Las Vegas Raiders;14 Dec 2014; 31;13 ;2014-2015
352;Kansas City Chiefs - Las Vegas Raiders;Pinnacle;-556;+468;Sunday, 14 Dec 2014, 17:00;Final result 31:13 (7:0, 3:3, 21:3, 0:7);1;Kansas City Chiefs;Las Vegas Raiders;14 Dec 2014; 31;13 ;2014-2015
353;Kansas City Chiefs - Las Vegas Raiders;Unibet;-625;+450;Sunday, 14 Dec 2014, 17:00;Final result 31:13 (7:0, 3:3, 21:3, 0:7);1;Kansas City Chiefs;Las Vegas Raiders;14 Dec 2014; 31;13 ;2014-2015
354;Kansas City Chiefs - Las Vegas Raiders;William Hill;-588;+400;Sunday, 14 Dec 2014, 17:00;Final result 31:13 (7:0, 3:3, 21:3, 0:7);1;Kansas City Chiefs;Las Vegas Raiders;14 Dec 2014; 31;13 ;2014-2015
377;New England Patriots - Miami Dolphins;bet-at-home;-417;+297;Sunday, 14 Dec 2014, 17:00;Final result 41:13 (7:3, 7:10, 24:0, 3:0);1;New England Patriots;Miami Dolphins;14 Dec 2014; 41;13 ;2014-2015
378;New England Patriots - Miami Dolphins;bet365;-400;+309;Sunday, 14 Dec 2014, 17:00;Final result 41:13 (7:3, 7:10, 24:0, 3:0);1;New England Patriots;Miami Dolphins;14 Dec 2014; 41;13 ;2014-2015
379;New England Patriots - Miami Dolphins;bwin;-400;+309;Sunday, 14 Dec 2014, 17:00;Final result 41:13 (7:3, 7:10, 24:0, 3:0);1;New England Patriots;Miami Dolphins;14 Dec 2014; 41;13 ;2014-2015
380;New England Patriots - Miami Dolphins;Marathonbet;-385;+340;Sunday, 14 Dec 2014, 17:00;Final result 41:13 (7:3, 7:10, 24:0, 3:0);1;New England Patriots;Miami Dolphins;14 Dec 2014; 41;13 ;2014-2015
381;New England Patriots - Miami Dolphins;Pinnacle;-345;+301;Sunday, 14 Dec 2014, 17:00;Final result 41:13 (7:3, 7:10, 24:0, 3:0);1;New England Patriots;Miami Dolphins;14 Dec 2014; 41;13 ;2014-2015
382;New England Patriots - Miami Dolphins;Unibet;-400;+315;Sunday, 14 Dec 2014, 17:00;Final result 41:13 (7:3, 7:10, 24:0, 3:0);1;New England Patriots;Miami Dolphins;14 Dec 2014; 41;13 ;2014-2015
383;New England Patriots - Miami Dolphins;William Hill;-385;+290;Sunday, 14 Dec 2014, 17:00;Final result 41:13 (7:3, 7:10, 24:0, 3:0);1;New England Patriots;Miami Dolphins;14 Dec 2014; 41;13 ;2014-2015
406;New York Giants - Washington Commanders;bet-at-home;-312;+227;Sunday, 14 Dec 2014, 17:00;Final result 24:13 (7:3, 0:7, 10:3, 7:0);1;New York Giants;Washington Commanders;14 Dec 2014; 24;13 ;2014-2015
407;New York Giants - Washington Commanders;bet365;-286;+229;Sunday, 14 Dec 2014, 17:00;Final result 24:13 (7:3, 0:7, 10:3, 7:0);1;New York Giants;Washington Commanders;14 Dec 2014; 24;13 ;2014-2015
408;New York Giants - Washington Commanders;bwin;-294;+229;Sunday, 14 Dec 2014, 17:00;Final result 24:13 (7:3, 0:7, 10:3, 7:0);1;New York Giants;Washington Commanders;14 Dec 2014; 24;13 ;2014-2015
409;New York Giants - Washington Commanders;Marathonbet;-278;+250;Sunday, 14 Dec 2014, 17:00;Final result 24:13 (7:3, 0:7, 10:3, 7:0);1;New York Giants;Washington Commanders;14 Dec 2014; 24;13 ;2014-2015
410;New York Giants - Washington Commanders;Pinnacle;-278;+244;Sunday, 14 Dec 2014, 17:00;Final result 24:13 (7:3, 0:7, 10:3, 7:0);1;New York Giants;Washington Commanders;14 Dec 2014; 24;13 ;2014-2015
411;New York Giants - Washington Commanders;Unibet;-286;+229;Sunday, 14 Dec 2014, 17:00;Final result 24:13 (7:3, 0:7, 10:3, 7:0);1;New York Giants;Washington Commanders;14 Dec 2014; 24;13 ;2014-2015
412;New York Giants - Washington Commanders;William Hill;-278;+240;Sunday, 14 Dec 2014, 17:00;Final result 24:13 (7:3, 0:7, 10:3, 7:0);1;New York Giants;Washington Commanders;14 Dec 2014; 24;13 ;2014-2015
435;Atlanta Falcons - Cleveland Browns;bet-at-home;-185;+133;Sunday, 23 Nov 2014, 17:00;Final result 24:26 (7:7, 7:6, 0:10, 10:3);1;Atlanta Falcons;Cleveland Browns;23 Nov 2014; 24;26 ;2014-2015
436;Atlanta Falcons - Cleveland Browns;bet365;-172;+150;Sunday, 23 Nov 2014, 17:00;Final result 24:26 (7:7, 7:6, 0:10, 10:3);1;Atlanta Falcons;Cleveland Browns;23 Nov 2014; 24;26 ;2014-2015
437;Atlanta Falcons - Cleveland Browns;bwin;-175;+145;Sunday, 23 Nov 2014, 17:00;Final result 24:26 (7:7, 7:6, 0:10, 10:3);1;Atlanta Falcons;Cleveland Browns;23 Nov 2014; 24;26 ;2014-2015
438;Atlanta Falcons - Cleveland Browns;Marathonbet;-167;+152;Sunday, 23 Nov 2014, 17:00;Final result 24:26 (7:7, 7:6, 0:10, 10:3);1;Atlanta Falcons;Cleveland Browns;23 Nov 2014; 24;26 ;2014-2015
439;Atlanta Falcons - Cleveland Browns;Pinnacle;-167;+152;Sunday, 23 Nov 2014, 17:00;Final result 24:26 (7:7, 7:6, 0:10, 10:3);1;Atlanta Falcons;Cleveland Browns;23 Nov 2014; 24;26 ;2014-2015
440;Atlanta Falcons - Cleveland Browns;Unibet;-189;+156;Sunday, 23 Nov 2014, 17:00;Final result 24:26 (7:7, 7:6, 0:10, 10:3);1;Atlanta Falcons;Cleveland Browns;23 Nov 2014; 24;26 ;2014-2015
