index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
119;New England Patriots - Houston Texans;Marathonbet;-323;+295;Sunday, 13 Jan 2013, 20:30;Final result 41:28 (7:3, 10:10, 14:0, 10:15);1;New England Patriots;Houston Texans;13 Jan 2013; 41;28 ;2012-2013
120;New England Patriots - Houston Texans;Pinnacle;-417;+354;Sunday, 13 Jan 2013, 20:30;Final result 41:28 (7:3, 10:10, 14:0, 10:15);1;New England Patriots;Houston Texans;13 Jan 2013; 41;28 ;2012-2013
121;New England Patriots - Houston Texans;Unibet;-400;+305;Sunday, 13 Jan 2013, 20:30;Final result 41:28 (7:3, 10:10, 14:0, 10:15);1;New England Patriots;Houston Texans;13 Jan 2013; 41;28 ;2012-2013
122;New England Patriots - Houston Texans;William Hill;-400;+300;Sunday, 13 Jan 2013, 20:30;Final result 41:28 (7:3, 10:10, 14:0, 10:15);1;New England Patriots;Houston Texans;13 Jan 2013; 41;28 ;2012-2013
145;Atlanta Falcons - Seattle Seahawks;bet-at-home;-143;+110;Sunday, 13 Jan 2013, 17:00;Final result 30:28 (10:0, 10:0, 7:7, 3:21);1;Atlanta Falcons;Seattle Seahawks;13 Jan 2013; 30;28 ;2012-2013
146;Atlanta Falcons - Seattle Seahawks;bet365;-141;+120;Sunday, 13 Jan 2013, 17:00;Final result 30:28 (10:0, 10:0, 7:7, 3:21);1;Atlanta Falcons;Seattle Seahawks;13 Jan 2013; 30;28 ;2012-2013
147;Atlanta Falcons - Seattle Seahawks;bwin;-137;+114;Sunday, 13 Jan 2013, 17:00;Final result 30:28 (10:0, 10:0, 7:7, 3:21);1;Atlanta Falcons;Seattle Seahawks;13 Jan 2013; 30;28 ;2012-2013
148;Atlanta Falcons - Seattle Seahawks;Marathonbet;-133;+125;Sunday, 13 Jan 2013, 17:00;Final result 30:28 (10:0, 10:0, 7:7, 3:21);1;Atlanta Falcons;Seattle Seahawks;13 Jan 2013; 30;28 ;2012-2013
149;Atlanta Falcons - Seattle Seahawks;Pinnacle;-132;+119;Sunday, 13 Jan 2013, 17:00;Final result 30:28 (10:0, 10:0, 7:7, 3:21);1;Atlanta Falcons;Seattle Seahawks;13 Jan 2013; 30;28 ;2012-2013
150;Atlanta Falcons - Seattle Seahawks;Unibet;-143;+120;Sunday, 13 Jan 2013, 17:00;Final result 30:28 (10:0, 10:0, 7:7, 3:21);1;Atlanta Falcons;Seattle Seahawks;13 Jan 2013; 30;28 ;2012-2013
151;Atlanta Falcons - Seattle Seahawks;William Hill;-141;+120;Sunday, 13 Jan 2013, 17:00;Final result 30:28 (10:0, 10:0, 7:7, 3:21);1;Atlanta Falcons;Seattle Seahawks;13 Jan 2013; 30;28 ;2012-2013
174;Buffalo Bills - Seattle Seahawks;bet-at-home;+129;-167;Sunday, 16 Dec 2012, 20:05;Final result 17:50 (7:14, 10:17, 0:16, 0:3);1;Buffalo Bills;Seattle Seahawks;16 Dec 2012; 17;50 ;2012-2013
175;Buffalo Bills - Seattle Seahawks;bet365;+210;-250;Sunday, 16 Dec 2012, 20:05;Final result 17:50 (7:14, 10:17, 0:16, 0:3);1;Buffalo Bills;Seattle Seahawks;16 Dec 2012; 17;50 ;2012-2013
176;Buffalo Bills - Seattle Seahawks;bwin;+135;-161;Sunday, 16 Dec 2012, 20:05;Final result 17:50 (7:14, 10:17, 0:16, 0:3);1;Buffalo Bills;Seattle Seahawks;16 Dec 2012; 17;50 ;2012-2013
177;Buffalo Bills - Seattle Seahawks;Marathonbet;+144;-154;Sunday, 16 Dec 2012, 20:05;Final result 17:50 (7:14, 10:17, 0:16, 0:3);1;Buffalo Bills;Seattle Seahawks;16 Dec 2012; 17;50 ;2012-2013
178;Buffalo Bills - Seattle Seahawks;Pinnacle;+214;-238;Sunday, 16 Dec 2012, 20:05;Final result 17:50 (7:14, 10:17, 0:16, 0:3);1;Buffalo Bills;Seattle Seahawks;16 Dec 2012; 17;50 ;2012-2013
179;Buffalo Bills - Seattle Seahawks;Unibet;+210;-270;Sunday, 16 Dec 2012, 20:05;Final result 17:50 (7:14, 10:17, 0:16, 0:3);1;Buffalo Bills;Seattle Seahawks;16 Dec 2012; 17;50 ;2012-2013
180;Buffalo Bills - Seattle Seahawks;William Hill;+200;-238;Sunday, 16 Dec 2012, 20:05;Final result 17:50 (7:14, 10:17, 0:16, 0:3);1;Buffalo Bills;Seattle Seahawks;16 Dec 2012; 17;50 ;2012-2013
203;Atlanta Falcons - New York Giants;bet-at-home;-167;+129;Sunday, 16 Dec 2012, 17:00;Final result 34:0 (14:0, 3:0, 10:0, 7:0);1;Atlanta Falcons;New York Giants;16 Dec 2012; 34;0 ;2012-2013
204;Atlanta Falcons - New York Giants;bet365;-120;+100;Sunday, 16 Dec 2012, 17:00;Final result 34:0 (14:0, 3:0, 10:0, 7:0);1;Atlanta Falcons;New York Giants;16 Dec 2012; 34;0 ;2012-2013
205;Atlanta Falcons - New York Giants;bwin;-161;+135;Sunday, 16 Dec 2012, 17:00;Final result 34:0 (14:0, 3:0, 10:0, 7:0);1;Atlanta Falcons;New York Giants;16 Dec 2012; 34;0 ;2012-2013
206;Atlanta Falcons - New York Giants;Marathonbet;-154;+144;Sunday, 16 Dec 2012, 17:00;Final result 34:0 (14:0, 3:0, 10:0, 7:0);1;Atlanta Falcons;New York Giants;16 Dec 2012; 34;0 ;2012-2013
207;Atlanta Falcons - New York Giants;Pinnacle;-120;+108;Sunday, 16 Dec 2012, 17:00;Final result 34:0 (14:0, 3:0, 10:0, 7:0);1;Atlanta Falcons;New York Giants;16 Dec 2012; 34;0 ;2012-2013
208;Atlanta Falcons - New York Giants;Unibet;-130;+104;Sunday, 16 Dec 2012, 17:00;Final result 34:0 (14:0, 3:0, 10:0, 7:0);1;Atlanta Falcons;New York Giants;16 Dec 2012; 34;0 ;2012-2013
209;Atlanta Falcons - New York Giants;William Hill;-130;+110;Sunday, 16 Dec 2012, 17:00;Final result 34:0 (14:0, 3:0, 10:0, 7:0);1;Atlanta Falcons;New York Giants;16 Dec 2012; 34;0 ;2012-2013
232;Baltimore Ravens - Denver Broncos;bet-at-home;-111;-125;Sunday, 16 Dec 2012, 17:00;Final result 17:34 (0:3, 0:14, 3:14, 14:3);1;Baltimore Ravens;Denver Broncos;16 Dec 2012; 17;34 ;2012-2013
233;Baltimore Ravens - Denver Broncos;bet365;+120;-141;Sunday, 16 Dec 2012, 17:00;Final result 17:34 (0:3, 0:14, 3:14, 14:3);1;Baltimore Ravens;Denver Broncos;16 Dec 2012; 17;34 ;2012-2013
234;Baltimore Ravens - Denver Broncos;bwin;-143;+120;Sunday, 16 Dec 2012, 17:00;Final result 17:34 (0:3, 0:14, 3:14, 14:3);1;Baltimore Ravens;Denver Broncos;16 Dec 2012; 17;34 ;2012-2013
235;Baltimore Ravens - Denver Broncos;Marathonbet;+114;-122;Sunday, 16 Dec 2012, 17:00;Final result 17:34 (0:3, 0:14, 3:14, 14:3);1;Baltimore Ravens;Denver Broncos;16 Dec 2012; 17;34 ;2012-2013
236;Baltimore Ravens - Denver Broncos;Pinnacle;+127;-141;Sunday, 16 Dec 2012, 17:00;Final result 17:34 (0:3, 0:14, 3:14, 14:3);1;Baltimore Ravens;Denver Broncos;16 Dec 2012; 17;34 ;2012-2013
237;Baltimore Ravens - Denver Broncos;Unibet;+125;-154;Sunday, 16 Dec 2012, 17:00;Final result 17:34 (0:3, 0:14, 3:14, 14:3);1;Baltimore Ravens;Denver Broncos;16 Dec 2012; 17;34 ;2012-2013
238;Baltimore Ravens - Denver Broncos;William Hill;+120;-141;Sunday, 16 Dec 2012, 17:00;Final result 17:34 (0:3, 0:14, 3:14, 14:3);1;Baltimore Ravens;Denver Broncos;16 Dec 2012; 17;34 ;2012-2013
261;Chicago Bears - Green Bay Packers;bet-at-home;-125;-111;Sunday, 16 Dec 2012, 17:00;Final result 13:21 (0:0, 7:14, 3:7, 3:0);1;Chicago Bears;Green Bay Packers;16 Dec 2012; 13;21 ;2012-2013
262;Chicago Bears - Green Bay Packers;bet365;+145;-167;Sunday, 16 Dec 2012, 17:00;Final result 13:21 (0:0, 7:14, 3:7, 3:0);1;Chicago Bears;Green Bay Packers;16 Dec 2012; 13;21 ;2012-2013
263;Chicago Bears - Green Bay Packers;bwin;-115;-105;Sunday, 16 Dec 2012, 17:00;Final result 13:21 (0:0, 7:14, 3:7, 3:0);1;Chicago Bears;Green Bay Packers;16 Dec 2012; 13;21 ;2012-2013
264;Chicago Bears - Green Bay Packers;Marathonbet;+112;-120;Sunday, 16 Dec 2012, 17:00;Final result 13:21 (0:0, 7:14, 3:7, 3:0);1;Chicago Bears;Green Bay Packers;16 Dec 2012; 13;21 ;2012-2013
265;Chicago Bears - Green Bay Packers;Pinnacle;+124;-137;Sunday, 16 Dec 2012, 17:00;Final result 13:21 (0:0, 7:14, 3:7, 3:0);1;Chicago Bears;Green Bay Packers;16 Dec 2012; 13;21 ;2012-2013
266;Chicago Bears - Green Bay Packers;Unibet;+129;-161;Sunday, 16 Dec 2012, 17:00;Final result 13:21 (0:0, 7:14, 3:7, 3:0);1;Chicago Bears;Green Bay Packers;16 Dec 2012; 13;21 ;2012-2013
267;Chicago Bears - Green Bay Packers;William Hill;+140;-161;Sunday, 16 Dec 2012, 17:00;Final result 13:21 (0:0, 7:14, 3:7, 3:0);1;Chicago Bears;Green Bay Packers;16 Dec 2012; 13;21 ;2012-2013
290;Cleveland Browns - Washington Commanders;bet-at-home;+110;-143;Sunday, 16 Dec 2012, 17:00;Final result 21:38 (7:7, 7:3, 0:14, 7:14);1;Cleveland Browns;Washington Commanders;16 Dec 2012; 21;38 ;2012-2013
291;Cleveland Browns - Washington Commanders;bet365;+100;-120;Sunday, 16 Dec 2012, 17:00;Final result 21:38 (7:7, 7:3, 0:14, 7:14);1;Cleveland Browns;Washington Commanders;16 Dec 2012; 21;38 ;2012-2013
292;Cleveland Browns - Washington Commanders;bwin;+120;-143;Sunday, 16 Dec 2012, 17:00;Final result 21:38 (7:7, 7:3, 0:14, 7:14);1;Cleveland Browns;Washington Commanders;16 Dec 2012; 21;38 ;2012-2013
293;Cleveland Browns - Washington Commanders;Marathonbet;+120;-128;Sunday, 16 Dec 2012, 17:00;Final result 21:38 (7:7, 7:3, 0:14, 7:14);1;Cleveland Browns;Washington Commanders;16 Dec 2012; 21;38 ;2012-2013
294;Cleveland Browns - Washington Commanders;Pinnacle;-172;+156;Sunday, 16 Dec 2012, 17:00;Final result 21:38 (7:7, 7:3, 0:14, 7:14);1;Cleveland Browns;Washington Commanders;16 Dec 2012; 21;38 ;2012-2013
295;Cleveland Browns - Washington Commanders;Unibet;-213;+170;Sunday, 16 Dec 2012, 17:00;Final result 21:38 (7:7, 7:3, 0:14, 7:14);1;Cleveland Browns;Washington Commanders;16 Dec 2012; 21;38 ;2012-2013
296;Cleveland Browns - Washington Commanders;William Hill;+100;-120;Sunday, 16 Dec 2012, 17:00;Final result 21:38 (7:7, 7:3, 0:14, 7:14);1;Cleveland Browns;Washington Commanders;16 Dec 2012; 21;38 ;2012-2013
319;Houston Texans - Indianapolis Colts;bet-at-home;-370;+270;Sunday, 16 Dec 2012, 17:00;Final result 29:17 (10:0, 10:10, 3:7, 6:0);1;Houston Texans;Indianapolis Colts;16 Dec 2012; 29;17 ;2012-2013
320;Houston Texans - Indianapolis Colts;bet365;-400;+309;Sunday, 16 Dec 2012, 17:00;Final result 29:17 (10:0, 10:10, 3:7, 6:0);1;Houston Texans;Indianapolis Colts;16 Dec 2012; 29;17 ;2012-2013
321;Houston Texans - Indianapolis Colts;bwin;-370;+285;Sunday, 16 Dec 2012, 17:00;Final result 29:17 (10:0, 10:10, 3:7, 6:0);1;Houston Texans;Indianapolis Colts;16 Dec 2012; 29;17 ;2012-2013
322;Houston Texans - Indianapolis Colts;Marathonbet;-476;+430;Sunday, 16 Dec 2012, 17:00;Final result 29:17 (10:0, 10:10, 3:7, 6:0);1;Houston Texans;Indianapolis Colts;16 Dec 2012; 29;17 ;2012-2013
323;Houston Texans - Indianapolis Colts;Pinnacle;-385;+338;Sunday, 16 Dec 2012, 17:00;Final result 29:17 (10:0, 10:10, 3:7, 6:0);1;Houston Texans;Indianapolis Colts;16 Dec 2012; 29;17 ;2012-2013
324;Houston Texans - Indianapolis Colts;Unibet;-455;+330;Sunday, 16 Dec 2012, 17:00;Final result 29:17 (10:0, 10:10, 3:7, 6:0);1;Houston Texans;Indianapolis Colts;16 Dec 2012; 29;17 ;2012-2013
325;Houston Texans - Indianapolis Colts;William Hill;-400;+300;Sunday, 16 Dec 2012, 17:00;Final result 29:17 (10:0, 10:10, 3:7, 6:0);1;Houston Texans;Indianapolis Colts;16 Dec 2012; 29;17 ;2012-2013
348;Los Angeles Rams - Minnesota Vikings;bet-at-home;-143;+110;Sunday, 16 Dec 2012, 17:00;Final result 22:36 (0:7, 7:23, 0:3, 15:3);1;Los Angeles Rams;Minnesota Vikings;16 Dec 2012; 22;36 ;2012-2013
349;Los Angeles Rams - Minnesota Vikings;bet365;-147;+125;Sunday, 16 Dec 2012, 17:00;Final result 22:36 (0:7, 7:23, 0:3, 15:3);1;Los Angeles Rams;Minnesota Vikings;16 Dec 2012; 22;36 ;2012-2013
350;Los Angeles Rams - Minnesota Vikings;bwin;-143;+120;Sunday, 16 Dec 2012, 17:00;Final result 22:36 (0:7, 7:23, 0:3, 15:3);1;Los Angeles Rams;Minnesota Vikings;16 Dec 2012; 22;36 ;2012-2013
351;Los Angeles Rams - Minnesota Vikings;Marathonbet;-147;+138;Sunday, 16 Dec 2012, 17:00;Final result 22:36 (0:7, 7:23, 0:3, 15:3);1;Los Angeles Rams;Minnesota Vikings;16 Dec 2012; 22;36 ;2012-2013
352;Los Angeles Rams - Minnesota Vikings;Pinnacle;-139;+125;Sunday, 16 Dec 2012, 17:00;Final result 22:36 (0:7, 7:23, 0:3, 15:3);1;Los Angeles Rams;Minnesota Vikings;16 Dec 2012; 22;36 ;2012-2013
353;Los Angeles Rams - Minnesota Vikings;Unibet;-149;+120;Sunday, 16 Dec 2012, 17:00;Final result 22:36 (0:7, 7:23, 0:3, 15:3);1;Los Angeles Rams;Minnesota Vikings;16 Dec 2012; 22;36 ;2012-2013
354;Los Angeles Rams - Minnesota Vikings;William Hill;-145;+125;Sunday, 16 Dec 2012, 17:00;Final result 22:36 (0:7, 7:23, 0:3, 15:3);1;Los Angeles Rams;Minnesota Vikings;16 Dec 2012; 22;36 ;2012-2013
377;Jacksonville Jaguars - New York Jets;bet-at-home;+129;-167;Sunday, 09 Dec 2012, 17:00;Final result 10:17 (0:0, 3:0, 0:10, 7:7);1;Jacksonville Jaguars;New York Jets;09 Dec 2012; 10;17 ;2012-2013
378;Jacksonville Jaguars - New York Jets;bet365;+125;-147;Sunday, 09 Dec 2012, 17:00;Final result 10:17 (0:0, 3:0, 0:10, 7:7);1;Jacksonville Jaguars;New York Jets;09 Dec 2012; 10;17 ;2012-2013
379;Jacksonville Jaguars - New York Jets;bwin;+135;-161;Sunday, 09 Dec 2012, 17:00;Final result 10:17 (0:0, 3:0, 0:10, 7:7);1;Jacksonville Jaguars;New York Jets;09 Dec 2012; 10;17 ;2012-2013
380;Jacksonville Jaguars - New York Jets;Marathonbet;+131;-141;Sunday, 09 Dec 2012, 17:00;Final result 10:17 (0:0, 3:0, 0:10, 7:7);1;Jacksonville Jaguars;New York Jets;09 Dec 2012; 10;17 ;2012-2013
381;Jacksonville Jaguars - New York Jets;Pinnacle;+125;-139;Sunday, 09 Dec 2012, 17:00;Final result 10:17 (0:0, 3:0, 0:10, 7:7);1;Jacksonville Jaguars;New York Jets;09 Dec 2012; 10;17 ;2012-2013
382;Jacksonville Jaguars - New York Jets;Unibet;+120;-149;Sunday, 09 Dec 2012, 17:00;Final result 10:17 (0:0, 3:0, 0:10, 7:7);1;Jacksonville Jaguars;New York Jets;09 Dec 2012; 10;17 ;2012-2013
383;Jacksonville Jaguars - New York Jets;William Hill;+125;-145;Sunday, 09 Dec 2012, 17:00;Final result 10:17 (0:0, 3:0, 0:10, 7:7);1;Jacksonville Jaguars;New York Jets;09 Dec 2012; 10;17 ;2012-2013
406;Indianapolis Colts - Buffalo Bills;bet-at-home;-182;+140;Sunday, 25 Nov 2012, 17:00;Final result 20:13 (7:3, 6:3, 7:0, 0:7);1;Indianapolis Colts;Buffalo Bills;25 Nov 2012; 20;13 ;2012-2013
407;Indianapolis Colts - Buffalo Bills;bet365;-167;+145;Sunday, 25 Nov 2012, 17:00;Final result 20:13 (7:3, 6:3, 7:0, 0:7);1;Indianapolis Colts;Buffalo Bills;25 Nov 2012; 20;13 ;2012-2013
408;Indianapolis Colts - Buffalo Bills;bwin;-189;+154;Sunday, 25 Nov 2012, 17:00;Final result 20:13 (7:3, 6:3, 7:0, 0:7);1;Indianapolis Colts;Buffalo Bills;25 Nov 2012; 20;13 ;2012-2013
409;Indianapolis Colts - Buffalo Bills;Marathonbet;-167;+156;Sunday, 25 Nov 2012, 17:00;Final result 20:13 (7:3, 6:3, 7:0, 0:7);1;Indianapolis Colts;Buffalo Bills;25 Nov 2012; 20;13 ;2012-2013
410;Indianapolis Colts - Buffalo Bills;Pinnacle;-167;+150;Sunday, 25 Nov 2012, 17:00;Final result 20:13 (7:3, 6:3, 7:0, 0:7);1;Indianapolis Colts;Buffalo Bills;25 Nov 2012; 20;13 ;2012-2013
411;Indianapolis Colts - Buffalo Bills;Unibet;-175;+140;Sunday, 25 Nov 2012, 17:00;Final result 20:13 (7:3, 6:3, 7:0, 0:7);1;Indianapolis Colts;Buffalo Bills;25 Nov 2012; 20;13 ;2012-2013
412;Indianapolis Colts - Buffalo Bills;William Hill;-169;+150;Sunday, 25 Nov 2012, 17:00;Final result 20:13 (7:3, 6:3, 7:0, 0:7);1;Indianapolis Colts;Buffalo Bills;25 Nov 2012; 20;13 ;2012-2013
435;Jacksonville Jaguars - Tennessee Titans;bet-at-home;+120;-154;Sunday, 25 Nov 2012, 17:00;Final result 24:19 (7:3, 0:3, 7:3, 10:10);1;Jacksonville Jaguars;Tennessee Titans;25 Nov 2012; 24;19 ;2012-2013
436;Jacksonville Jaguars - Tennessee Titans;bet365;+140;-161;Sunday, 25 Nov 2012, 17:00;Final result 24:19 (7:3, 0:3, 7:3, 10:10);1;Jacksonville Jaguars;Tennessee Titans;25 Nov 2012; 24;19 ;2012-2013
437;Jacksonville Jaguars - Tennessee Titans;bwin;+114;-137;Sunday, 25 Nov 2012, 17:00;Final result 24:19 (7:3, 0:3, 7:3, 10:10);1;Jacksonville Jaguars;Tennessee Titans;25 Nov 2012; 24;19 ;2012-2013
438;Jacksonville Jaguars - Tennessee Titans;Marathonbet;+140;-149;Sunday, 25 Nov 2012, 17:00;Final result 24:19 (7:3, 0:3, 7:3, 10:10);1;Jacksonville Jaguars;Tennessee Titans;25 Nov 2012; 24;19 ;2012-2013
439;Jacksonville Jaguars - Tennessee Titans;Pinnacle;+143;-159;Sunday, 25 Nov 2012, 17:00;Final result 24:19 (7:3, 0:3, 7:3, 10:10);1;Jacksonville Jaguars;Tennessee Titans;25 Nov 2012; 24;19 ;2012-2013
440;Jacksonville Jaguars - Tennessee Titans;Unibet;+135;-167;Sunday, 25 Nov 2012, 17:00;Final result 24:19 (7:3, 0:3, 7:3, 10:10);1;Jacksonville Jaguars;Tennessee Titans;25 Nov 2012; 24;19 ;2012-2013
441;Jacksonville Jaguars - Tennessee Titans;William Hill;+129;-149;Sunday, 25 Nov 2012, 17:00;Final result 24:19 (7:3, 0:3, 7:3, 10:10);1;Jacksonville Jaguars;Tennessee Titans;25 Nov 2012; 24;19 ;2012-2013
464;Kansas City Chiefs - Denver Broncos;bet-at-home;+400;-588;Sunday, 25 Nov 2012, 17:00;Final result 9:17 (6:0, 0:7, 3:7, 0:3);1;Kansas City Chiefs;Denver Broncos;25 Nov 2012; 9;17 ;2012-2013
465;Kansas City Chiefs - Denver Broncos;bet365;+400;-526;Sunday, 25 Nov 2012, 17:00;Final result 9:17 (6:0, 0:7, 3:7, 0:3);1;Kansas City Chiefs;Denver Broncos;25 Nov 2012; 9;17 ;2012-2013
466;Kansas City Chiefs - Denver Broncos;bwin;+250;-312;Sunday, 25 Nov 2012, 17:00;Final result 9:17 (6:0, 0:7, 3:7, 0:3);1;Kansas City Chiefs;Denver Broncos;25 Nov 2012; 9;17 ;2012-2013
