index;TeamsRaw;Bookmaker;OddHome;OddDraw;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
349;Chicago Fire - FC Dallas;bwin;+125;+200;+200;Saturday, 15 Jul 2006, 20:00;Final result 2:3 (0:1, 2:2);1;Chicago Fire;FC Dallas;15 Jul 2006; 2;3 ;2006
350;Chicago Fire - FC Dallas;William Hill;+125;+210;+179;Saturday, 15 Jul 2006, 20:00;Final result 2:3 (0:1, 2:2);1;Chicago Fire;FC Dallas;15 Jul 2006; 2;3 ;2006
377;New England Revolution - Real Salt Lake;bet-at-home;-222;+275;+500;Friday, 14 Jul 2006, 21:55;Final result 1:3 (0:1, 1:2);1;New England Revolution;Real Salt Lake;14 Jul 2006; 1;3 ;2006
378;New England Revolution - Real Salt Lake;bet365;-200;+275;+400;Friday, 14 Jul 2006, 21:55;Final result 1:3 (0:1, 1:2);1;New England Revolution;Real Salt Lake;14 Jul 2006; 1;3 ;2006
379;New England Revolution - Real Salt Lake;bwin;-222;+275;+535;Friday, 14 Jul 2006, 21:55;Final result 1:3 (0:1, 1:2);1;New England Revolution;Real Salt Lake;14 Jul 2006; 1;3 ;2006
380;New England Revolution - Real Salt Lake;William Hill;-227;+260;+550;Friday, 14 Jul 2006, 21:55;Final result 1:3 (0:1, 1:2);1;New England Revolution;Real Salt Lake;14 Jul 2006; 1;3 ;2006
406;New York Red Bulls - Colorado Rapids;bet-at-home;+135;+210;+175;Friday, 14 Jul 2006, 18:00;Final result 1:0 (1:0, 0:0);1;New York Red Bulls;Colorado Rapids;14 Jul 2006; 1;0 ;2006
407;New York Red Bulls - Colorado Rapids;bwin;+135;+210;+175;Friday, 14 Jul 2006, 18:00;Final result 1:0 (1:0, 0:0);1;New York Red Bulls;Colorado Rapids;14 Jul 2006; 1;0 ;2006
408;New York Red Bulls - Colorado Rapids;William Hill;+140;+210;+160;Friday, 14 Jul 2006, 18:00;Final result 1:0 (1:0, 0:0);1;New York Red Bulls;Colorado Rapids;14 Jul 2006; 1;0 ;2006
435;Chicago Fire - New England Revolution;bet-at-home;+120;+204;+200;Saturday, 08 Jul 2006, 21:55;Final result 1:2 (0:2, 1:0);1;Chicago Fire;New England Revolution;08 Jul 2006; 1;2 ;2006
436;Chicago Fire - New England Revolution;bet365;+120;+220;+179;Saturday, 08 Jul 2006, 21:55;Final result 1:2 (0:2, 1:0);1;Chicago Fire;New England Revolution;08 Jul 2006; 1;2 ;2006
437;Chicago Fire - New England Revolution;bwin;+104;+190;+250;Saturday, 08 Jul 2006, 21:55;Final result 1:2 (0:2, 1:0);1;Chicago Fire;New England Revolution;08 Jul 2006; 1;2 ;2006
438;Chicago Fire - New England Revolution;William Hill;+120;+210;+185;Saturday, 08 Jul 2006, 21:55;Final result 1:2 (0:2, 1:0);1;Chicago Fire;New England Revolution;08 Jul 2006; 1;2 ;2006
464;Colorado Rapids - Sporting Kansas City;bet-at-home;+104;+215;+225;Saturday, 08 Jul 2006, 21:55;Final result 1:0 (0:0, 1:0);1;Colorado Rapids;Sporting Kansas City;08 Jul 2006; 1;0 ;2006
465;Colorado Rapids - Sporting Kansas City;bwin;+100;+215;+240;Saturday, 08 Jul 2006, 21:55;Final result 1:0 (0:0, 1:0);1;Colorado Rapids;Sporting Kansas City;08 Jul 2006; 1;0 ;2006
466;Colorado Rapids - Sporting Kansas City;William Hill;-105;+220;+229;Saturday, 08 Jul 2006, 21:55;Final result 1:0 (0:0, 1:0);1;Colorado Rapids;Sporting Kansas City;08 Jul 2006; 1;0 ;2006
493;Columbus Crew - DC United;bet-at-home;+210;+220;+110;Saturday, 08 Jul 2006, 21:55;Final result 0:1 (0:1, 0:0);1;Columbus Crew;DC United;08 Jul 2006; 0;1 ;2006
494;Columbus Crew - DC United;bwin;+210;+220;+110;Saturday, 08 Jul 2006, 21:55;Final result 0:1 (0:1, 0:0);1;Columbus Crew;DC United;08 Jul 2006; 0;1 ;2006
495;Columbus Crew - DC United;William Hill;+210;+210;+110;Saturday, 08 Jul 2006, 21:55;Final result 0:1 (0:1, 0:0);1;Columbus Crew;DC United;08 Jul 2006; 0;1 ;2006
522;Colorado Rapids - Los Angeles Galaxy;bet-at-home;-143;+229;+315;Wednesday, 31 May 2006, 21:55;Final result 1:0 (1:0, 0:0);1;Colorado Rapids;Los Angeles Galaxy;31 May 2006; 1;0 ;2006
523;Colorado Rapids - Los Angeles Galaxy;bwin;-133;+235;+315;Wednesday, 31 May 2006, 21:55;Final result 1:0 (1:0, 0:0);1;Colorado Rapids;Los Angeles Galaxy;31 May 2006; 1;0 ;2006
524;Colorado Rapids - Los Angeles Galaxy;Pinnacle;-115;+229;+285;Wednesday, 31 May 2006, 21:55;Final result 1:0 (1:0, 0:0);1;Colorado Rapids;Los Angeles Galaxy;31 May 2006; 1;0 ;2006
525;Colorado Rapids - Los Angeles Galaxy;William Hill;-133;+229;+300;Wednesday, 31 May 2006, 21:55;Final result 1:0 (1:0, 0:0);1;Colorado Rapids;Los Angeles Galaxy;31 May 2006; 1;0 ;2006
551;DC United - Columbus Crew;bet-at-home;-154;+235;+359;Wednesday, 31 May 2006, 21:55;Final result 5:1 (1:1, 4:0);1;DC United;Columbus Crew;31 May 2006; 5;1 ;2006
552;DC United - Columbus Crew;bet365;-137;+240;+300;Wednesday, 31 May 2006, 21:55;Final result 5:1 (1:1, 4:0);1;DC United;Columbus Crew;31 May 2006; 5;1 ;2006
553;DC United - Columbus Crew;Pinnacle;-164;+246;+426;Wednesday, 31 May 2006, 21:55;Final result 5:1 (1:1, 4:0);1;DC United;Columbus Crew;31 May 2006; 5;1 ;2006
554;DC United - Columbus Crew;William Hill;-143;+235;+320;Wednesday, 31 May 2006, 21:55;Final result 5:1 (1:1, 4:0);1;DC United;Columbus Crew;31 May 2006; 5;1 ;2006
580;Chivas USA - Chicago Fire;bet-at-home;+175;+200;+140;Saturday, 27 May 2006, 21:55;Final result 1:0 (1:0, 0:0);1;Chivas USA;Chicago Fire;27 May 2006; 1;0 ;2006
581;Chivas USA - Chicago Fire;bet365;+175;+210;+129;Saturday, 27 May 2006, 21:55;Final result 1:0 (1:0, 0:0);1;Chivas USA;Chicago Fire;27 May 2006; 1;0 ;2006
582;Chivas USA - Chicago Fire;bwin;+185;+210;+127;Saturday, 27 May 2006, 21:55;Final result 1:0 (1:0, 0:0);1;Chivas USA;Chicago Fire;27 May 2006; 1;0 ;2006
583;Chivas USA - Chicago Fire;Pinnacle;+190;+215;+129;Saturday, 27 May 2006, 21:55;Final result 1:0 (1:0, 0:0);1;Chivas USA;Chicago Fire;27 May 2006; 1;0 ;2006
584;Chivas USA - Chicago Fire;William Hill;+179;+210;+125;Saturday, 27 May 2006, 21:55;Final result 1:0 (1:0, 0:0);1;Chivas USA;Chicago Fire;27 May 2006; 1;0 ;2006
609;New England Revolution - Houston Dynamo;bet365;+125;+210;+187;Saturday, 27 May 2006, 21:55;Final result 1:1 (0:0, 1:1);1;New England Revolution;Houston Dynamo;27 May 2006; 1;1 ;2006
610;New England Revolution - Houston Dynamo;William Hill;+129;+210;+175;Saturday, 27 May 2006, 21:55;Final result 1:1 (0:0, 1:1);1;New England Revolution;Houston Dynamo;27 May 2006; 1;1 ;2006
638;Sporting Kansas City - DC United;bet-at-home;+125;+210;+190;Saturday, 27 May 2006, 21:55;Final result 1:3 (1:3, 0:0);1;Sporting Kansas City;DC United;27 May 2006; 1;3 ;2006
639;Sporting Kansas City - DC United;bwin;+120;+210;+200;Saturday, 27 May 2006, 21:55;Final result 1:3 (1:3, 0:0);1;Sporting Kansas City;DC United;27 May 2006; 1;3 ;2006
640;Sporting Kansas City - DC United;Pinnacle;+145;+210;+170;Saturday, 27 May 2006, 21:55;Final result 1:3 (1:3, 0:0);1;Sporting Kansas City;DC United;27 May 2006; 1;3 ;2006
641;Sporting Kansas City - DC United;William Hill;+129;+210;+175;Saturday, 27 May 2006, 21:55;Final result 1:3 (1:3, 0:0);1;Sporting Kansas City;DC United;27 May 2006; 1;3 ;2006
667;Real Salt Lake - Colorado Rapids;bet-at-home;+140;+210;+170;Saturday, 27 May 2006, 20:00;Final result 2:2 (0:1, 2:1);1;Real Salt Lake;Colorado Rapids;27 May 2006; 2;2 ;2006
668;Real Salt Lake - Colorado Rapids;Pinnacle;+160;+215;+154;Saturday, 27 May 2006, 20:00;Final result 2:2 (0:1, 2:1);1;Real Salt Lake;Colorado Rapids;27 May 2006; 2;2 ;2006
669;Real Salt Lake - Colorado Rapids;William Hill;+140;+210;+160;Saturday, 27 May 2006, 20:00;Final result 2:2 (0:1, 2:1);1;Real Salt Lake;Colorado Rapids;27 May 2006; 2;2 ;2006
696;New York Red Bulls - FC Dallas;bet-at-home;+170;+220;+135;Wednesday, 24 May 2006, 21:55;Final result 1:2 (1:0, 0:2);1;New York Red Bulls;FC Dallas;24 May 2006; 1;2 ;2006
697;New York Red Bulls - FC Dallas;bwin;+165;+225;+135;Wednesday, 24 May 2006, 21:55;Final result 1:2 (1:0, 0:2);1;New York Red Bulls;FC Dallas;24 May 2006; 1;2 ;2006
698;New York Red Bulls - FC Dallas;Pinnacle;+175;+215;+140;Wednesday, 24 May 2006, 21:55;Final result 1:2 (1:0, 0:2);1;New York Red Bulls;FC Dallas;24 May 2006; 1;2 ;2006
699;New York Red Bulls - FC Dallas;William Hill;+150;+210;+150;Wednesday, 24 May 2006, 21:55;Final result 1:2 (1:0, 0:2);1;New York Red Bulls;FC Dallas;24 May 2006; 1;2 ;2006
725;Houston Dynamo - Chicago Fire;bet365;+100;+225;+225;Saturday, 20 May 2006, 20:00;Final result 0:1 (0:0, 0:1);1;Houston Dynamo;Chicago Fire;20 May 2006; 0;1 ;2006
726;Houston Dynamo - Chicago Fire;William Hill;+100;+210;+229;Saturday, 20 May 2006, 20:00;Final result 0:1 (0:0, 0:1);1;Houston Dynamo;Chicago Fire;20 May 2006; 0;1 ;2006
754;FC Dallas - Houston Dynamo;bet365;+120;+210;+200;Saturday, 13 May 2006, 20:00;Final result 1:1 (1:0, 0:1);1;FC Dallas;Houston Dynamo;13 May 2006; 1;1 ;2006
755;FC Dallas - Houston Dynamo;William Hill;+110;+220;+200;Saturday, 13 May 2006, 20:00;Final result 1:1 (1:0, 0:1);1;FC Dallas;Houston Dynamo;13 May 2006; 1;1 ;2006
783;Los Angeles Galaxy - New England Revolution;bet365;+137;+220;+160;Saturday, 01 Apr 2006, 20:55;Final result 0:1 (0:1, 0:0);1;Los Angeles Galaxy;New England Revolution;01 Apr 2006; 0;1 ;2006
784;Los Angeles Galaxy - New England Revolution;William Hill;+129;+210;+175;Saturday, 01 Apr 2006, 20:55;Final result 0:1 (0:1, 0:0);1;Los Angeles Galaxy;New England Revolution;01 Apr 2006; 0;1 ;2006
812;Sporting Kansas City - Columbus Crew;bet-at-home;-125;+229;+275;Saturday, 01 Apr 2006, 20:55;Final result 3:1 (2:1, 1:0);1;Sporting Kansas City;Columbus Crew;01 Apr 2006; 3;1 ;2006
813;Sporting Kansas City - Columbus Crew;bet365;-120;+240;+250;Saturday, 01 Apr 2006, 20:55;Final result 3:1 (2:1, 1:0);1;Sporting Kansas City;Columbus Crew;01 Apr 2006; 3;1 ;2006
814;Sporting Kansas City - Columbus Crew;William Hill;-120;+220;+275;Saturday, 01 Apr 2006, 20:55;Final result 3:1 (2:1, 1:0);1;Sporting Kansas City;Columbus Crew;01 Apr 2006; 3;1 ;2006
841;FC Dallas - Chicago Fire;bet365;+100;+220;+220;Saturday, 01 Apr 2006, 20:00;Final result 3:2 (1:1, 2:1);1;FC Dallas;Chicago Fire;01 Apr 2006; 3;2 ;2006
