index;TeamsRaw;Bookmaker;OddHome;OddDraw;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
127;Philadelphia Union - FC Cincinnati;Marathonbet;-185;+315;+525;Saturday, 18 Jun 2022, 23:30;Final result 1:1 (1:1, 0:0);1;Philadelphia Union;FC Cincinnati;18 Jun 2022; 1;1 ;CurrentSeason
128;Philadelphia Union - FC Cincinnati;N1 Bet;-189;+332;+443;Saturday, 18 Jun 2022, 23:30;Final result 1:1 (1:1, 0:0);1;Philadelphia Union;FC Cincinnati;18 Jun 2022; 1;1 ;CurrentSeason
129;Philadelphia Union - FC Cincinnati;Parimatch;-189;+350;+450;Saturday, 18 Jun 2022, 23:30;Final result 1:1 (1:1, 0:0);1;Philadelphia Union;FC Cincinnati;18 Jun 2022; 1;1 ;CurrentSeason
130;Philadelphia Union - FC Cincinnati;Pinnacle;-182;+351;+505;Saturday, 18 Jun 2022, 23:30;Final result 1:1 (1:1, 0:0);1;Philadelphia Union;FC Cincinnati;18 Jun 2022; 1;1 ;CurrentSeason
131;Philadelphia Union - FC Cincinnati;Unibet;-192;+334;+475;Saturday, 18 Jun 2022, 23:30;Final result 1:1 (1:1, 0:0);1;Philadelphia Union;FC Cincinnati;18 Jun 2022; 1;1 ;CurrentSeason
132;Philadelphia Union - FC Cincinnati;VOBET;-185;+330;+470;Saturday, 18 Jun 2022, 23:30;Final result 1:1 (1:1, 0:0);1;Philadelphia Union;FC Cincinnati;18 Jun 2022; 1;1 ;CurrentSeason
133;Philadelphia Union - FC Cincinnati;William Hill;-182;+320;+450;Saturday, 18 Jun 2022, 23:30;Final result 1:1 (1:1, 0:0);1;Philadelphia Union;FC Cincinnati;18 Jun 2022; 1;1 ;CurrentSeason
145;Columbus Crew - Los Angeles FC;10x10bet;+110;+269;+236;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
146;Columbus Crew - Los Angeles FC;1xBet;+106;+284;+231;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
147;Columbus Crew - Los Angeles FC;bet-at-home;+102;+240;+245;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
148;Columbus Crew - Los Angeles FC;bet365;+104;+260;+250;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
149;Columbus Crew - Los Angeles FC;BetFinal;+100;+250;+227;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
150;Columbus Crew - Los Angeles FC;bwin;+104;+240;+240;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
151;Columbus Crew - Los Angeles FC;Coolbet;+114;+260;+225;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
152;Columbus Crew - Los Angeles FC;Curebet;+110;+269;+236;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
153;Columbus Crew - Los Angeles FC;Ditobet;+106;+261;+229;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
154;Columbus Crew - Los Angeles FC;GGBET;+104;+273;+242;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
155;Columbus Crew - Los Angeles FC;Lasbet;+112;+273;+239;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
