"","Home_id","Away_id","B365_OT_H","B365_OT_D","B365_OT_A","Date","Score_home","Score_away","SEASON","Div"
"1835","Jeonnam","Seoul",3.4,3.1,2.25,2009-03-07,1,6,2009,"KLEAGUE"
"1831","Daegu","Seongnam",5.5,3.25,1.8,2009-03-08,1,1,2009,"KLEAGUE"
"1832","Gyeongnam","Jeonbuk",2.9,2.88,2.5,2009-03-08,1,1,2009,"KLEAGUE"
"1833","Incheon","Busan",2.1,3.1,3.75,2009-03-08,1,0,2009,"KLEAGUE"
"1834","Gangwon","Jeju Utd",2.1,3.1,3.4,2009-03-08,1,0,2009,"KLEAGUE"
"1830","Seoul","Gangwon",1.5,3.75,7.5,2009-03-14,1,2,2009,"KLEAGUE"
"1826","Busan","Jeonnam",2.29,3.1,2.75,2009-03-15,2,2,2009,"KLEAGUE"
"1827","Jeju Utd","Sangju Sangmu",2.1,3.1,3.1,2009-03-15,1,0,2009,"KLEAGUE"
"1828","Jeonbuk","Daegu",1.75,3.2,4.2,2009-03-15,2,0,2009,"KLEAGUE"
"1829","Pohang","Gyeongnam",1.62,3.25,5.25,2009-03-15,1,1,2009,"KLEAGUE"
"1823","Jeonnam","Incheon",2.4,3.1,2.63,2009-03-21,1,1,2009,"KLEAGUE"
"1824","Sangju Sangmu","Seoul",4.33,3.5,1.67,2009-03-21,1,0,2009,"KLEAGUE"
"1825","Gangwon","Busan",2,3.25,3.25,2009-03-21,1,1,2009,"KLEAGUE"
"1821","Daegu","Pohang",3.6,3.3,1.85,2009-03-22,2,2,2009,"KLEAGUE"
"1822","Suwon Bluewings","Jeju Utd",1.5,3.75,5.75,2009-03-22,0,1,2009,"KLEAGUE"
"1818","Busan","Sangju Sangmu",2,3,3.5,2009-04-04,2,3,2009,"KLEAGUE"
"1819","Seoul","Suwon Bluewings",2.5,3.2,2.75,2009-04-04,1,0,2009,"KLEAGUE"
"1820","Jeonbuk","Seongnam",2.63,3.25,2.63,2009-04-04,4,1,2009,"KLEAGUE"
"1816","Incheon","Gangwon",2.1,3,3.3,2009-04-05,2,0,2009,"KLEAGUE"
"1817","Jeju Utd","Gyeongnam",2.29,2.9,3,2009-04-05,1,1,2009,"KLEAGUE"
"1814","Seongnam","Pohang",2.2,3.1,3.4,2009-04-11,3,1,2009,"KLEAGUE"
"1815","Gangwon","Jeonnam",2.29,3.1,3.3,2009-04-11,3,3,2009,"KLEAGUE"
"1810","Gyeongnam","Seoul",3.6,3.25,2.1,2009-04-12,1,1,2009,"KLEAGUE"
"1811","Sangju Sangmu","Incheon",3.1,3.2,2.29,2009-04-12,1,0,2009,"KLEAGUE"
"1812","Daegu","Jeju Utd",2.63,3.1,2.8,2009-04-12,2,1,2009,"KLEAGUE"
"1813","Suwon Bluewings","Busan",1.6,3.6,6,2009-04-12,2,0,2009,"KLEAGUE"
"1809","Pohang","Jeonbuk",2.75,3.1,2.5,2009-04-17,1,1,2009,"KLEAGUE"
"1806","Busan","Gyeongnam",2.9,3.2,2.45,2009-04-18,2,0,2009,"KLEAGUE"
"1807","Jeonnam","Sangju Sangmu",2.04,3.25,3.25,2009-04-18,1,1,2009,"KLEAGUE"
"1808","Seoul","Daegu",1.5,3.75,6.5,2009-04-18,0,0,2009,"KLEAGUE"
"1805","Busan","Daegu",2.29,3.25,3.1,2009-04-25,1,0,2009,"KLEAGUE"
"1802","Gyeongnam","Incheon",2.54,3.1,2.75,2009-04-26,0,2,2009,"KLEAGUE"
"1803","Suwon Bluewings","Jeonnam",1.7,3.4,4.33,2009-04-26,1,4,2009,"KLEAGUE"
"1804","Sangju Sangmu","Gangwon",2.25,3.1,2.8,2009-04-26,3,1,2009,"KLEAGUE"
"1801","Jeonnam","Gyeongnam",2.04,3.2,3.6,2009-05-01,2,0,2009,"KLEAGUE"
"1797","Gangwon","Suwon Bluewings",3.5,3.25,2.1,2009-05-02,1,1,2009,"KLEAGUE"
"1798","Seoul","Seongnam",2.4,3.25,2.88,2009-05-02,1,0,2009,"KLEAGUE"
"1799","Incheon","Daegu",1.8,3.4,4.5,2009-05-02,2,1,2009,"KLEAGUE"
"1800","Jeju Utd","Jeonbuk",4,3.3,1.91,2009-05-02,0,5,2009,"KLEAGUE"
"1794","Seongnam","Busan",1.55,3.5,7,2009-05-09,0,0,2009,"KLEAGUE"
"1795","Jeonbuk","Seoul",2.2,3.1,2.88,2009-05-09,2,0,2009,"KLEAGUE"
"1796","Pohang","Jeju Utd",1.53,3.4,6,2009-05-09,2,2,2009,"KLEAGUE"
"1791","Daegu","Jeonnam",2.63,3.2,2.75,2009-05-10,1,2,2009,"KLEAGUE"
"1792","Gyeongnam","Gangwon",2.2,3.2,3.3,2009-05-10,1,0,2009,"KLEAGUE"
"1793","Suwon Bluewings","Sangju Sangmu",1.91,3.2,4.5,2009-05-10,0,2,2009,"KLEAGUE"
"1788","Sangju Sangmu","Gyeongnam",2.2,3.25,3.25,2009-05-16,0,0,2009,"KLEAGUE"
"1789","Gangwon","Daegu",2.1,3.2,3.5,2009-05-16,2,2,2009,"KLEAGUE"
"1790","Seoul","Pohang",2,3.25,3.8,2009-05-16,1,0,2009,"KLEAGUE"
"1785","Incheon","Seongnam",3.1,3,2.2,2009-05-17,1,0,2009,"KLEAGUE"
"1786","Busan","Jeonbuk",3.5,3.2,1.91,2009-05-17,3,1,2009,"KLEAGUE"
"1787","Jeju Utd","Daejeon",2.25,3.2,2.8,2009-05-17,1,0,2009,"KLEAGUE"
"1783","Seongnam","Jeonnam",1.85,3.4,4.33,2009-05-23,3,1,2009,"KLEAGUE"
"1784","Jeonbuk","Incheon",2.1,3.1,3.2,2009-05-23,0,0,2009,"KLEAGUE"
"1779","Daegu","Sangju Sangmu",2.45,3.25,2.9,2009-05-24,1,3,2009,"KLEAGUE"
"1780","Daejeon","Seoul",4,3.2,2,2009-05-24,0,2,2009,"KLEAGUE"
"1781","Gyeongnam","Suwon Bluewings",3,3.2,2.4,2009-05-24,0,0,2009,"KLEAGUE"
"1782","Pohang","Busan",1.91,3.2,4.5,2009-05-24,1,1,2009,"KLEAGUE"
"1778","Seoul","Sangju Sangmu",1.95,3.5,4,2009-05-30,2,1,2009,"KLEAGUE"
"1774","Seoul","Jeju Utd",1.65,3.6,5.5,2009-06-20,2,1,2009,"KLEAGUE"
"1775","Daejeon","Busan",2.29,3.1,2.75,2009-06-20,3,2,2009,"KLEAGUE"
"1776","Suwon Bluewings","Daegu",1.6,3.6,4.75,2009-06-20,1,0,2009,"KLEAGUE"
"1777","Jeonnam","Jeonbuk",2.8,3.2,2.5,2009-06-20,1,3,2009,"KLEAGUE"
"1772","Gangwon","Seongnam",3.4,3.25,2.15,2009-06-21,4,1,2009,"KLEAGUE"
"1773","Incheon","Pohang",2.38,3.2,3,2009-06-21,1,4,2009,"KLEAGUE"
"1769","Daejeon","Incheon",3.4,3.1,2.2,2009-06-27,1,1,2009,"KLEAGUE"
"1770","Jeonbuk","Gangwon",1.62,3.5,5.5,2009-06-27,2,5,2009,"KLEAGUE"
"1771","Seongnam","Sangju Sangmu",1.91,3.5,4.33,2009-06-27,0,1,2009,"KLEAGUE"
"1766","Pohang","Jeonnam",1.8,3.4,4.75,2009-06-28,2,1,2009,"KLEAGUE"
"1767","Daegu","Gyeongnam",2.88,3.2,2.5,2009-06-28,1,3,2009,"KLEAGUE"
"1768","Jeju Utd","Busan",2.29,3,2.9,2009-06-28,2,0,2009,"KLEAGUE"
"1760","Busan","Seoul",4.33,3.3,1.91,2009-07-04,2,2,2009,"KLEAGUE"
"1761","Daejeon","Jeonnam",2.8,3.25,2.5,2009-07-04,1,0,2009,"KLEAGUE"
"1762","Suwon Bluewings","Seongnam",2.04,3.3,3.75,2009-07-04,1,0,2009,"KLEAGUE"
"1763","Gangwon","Pohang",3,3.25,2.4,2009-07-04,1,2,2009,"KLEAGUE"
"1764","Incheon","Jeju Utd",1.91,3.3,4,2009-07-04,3,3,2009,"KLEAGUE"
"1765","Sangju Sangmu","Jeonbuk",2.88,3.2,2.5,2009-07-04,2,3,2009,"KLEAGUE"
"1758","Pohang","Sangju Sangmu",1.91,3.3,3.8,2009-07-11,2,1,2009,"KLEAGUE"
"1759","Jeju Utd","Jeonnam",2.25,3.3,3.1,2009-07-11,1,1,2009,"KLEAGUE"
"1754","Seoul","Incheon",1.95,3.3,4,2009-07-12,5,1,2009,"KLEAGUE"
"1755","Daejeon","Gangwon",2.4,3.3,2.9,2009-07-12,2,2,2009,"KLEAGUE"
"1756","Jeonbuk","Suwon Bluewings",2.4,3.1,3,2009-07-12,1,1,2009,"KLEAGUE"
"1757","Seongnam","Gyeongnam",2,3.4,4,2009-07-12,3,1,2009,"KLEAGUE"
"1753","Suwon Bluewings","Incheon",2.4,3.1,2.88,2009-07-15,0,0,2009,"KLEAGUE"
"1748","Gyeongnam","Pohang",4.5,3.5,1.83,2009-07-18,0,2,2009,"KLEAGUE"
"1749","Suwon Bluewings","Daejeon",1.53,3.75,7.5,2009-07-18,1,0,2009,"KLEAGUE"
"1750","Daegu","Jeonbuk",6,4,1.57,2009-07-18,0,3,2009,"KLEAGUE"
"1751","Jeonnam","Busan",2.2,3.2,3.4,2009-07-18,3,2,2009,"KLEAGUE"
"1752","Sangju Sangmu","Jeju Utd",2,3.3,3.75,2009-07-18,0,1,2009,"KLEAGUE"
"1747","Gangwon","Seoul",3.6,3.3,2,2009-07-19,1,3,2009,"KLEAGUE"
"1743","Busan","Gangwon",2.75,3.3,2.5,2009-07-25,2,0,2009,"KLEAGUE"
"1744","Pohang","Daegu",1.36,4.33,10,2009-07-25,3,0,2009,"KLEAGUE"
"1745","Incheon","Jeonnam",2.2,3.2,3.1,2009-07-25,1,1,2009,"KLEAGUE"
"1746","Jeju Utd","Suwon Bluewings",3.25,3.1,2.15,2009-07-25,1,0,2009,"KLEAGUE"
"1742","Daejeon","Gyeongnam",2.5,3.1,2.88,2009-07-26,0,0,2009,"KLEAGUE"
"1738","Gyeongnam","Jeju Utd",2.5,3.1,2.88,2009-08-01,0,0,2009,"KLEAGUE"
"1739","Suwon Bluewings","Seoul",2.7,3.2,2.7,2009-08-01,2,0,2009,"KLEAGUE"
"1740","Daegu","Daejeon",2.63,3.1,2.75,2009-08-01,2,2,2009,"KLEAGUE"
"1741","Sangju Sangmu","Busan",2.29,3.2,3.1,2009-08-01,0,1,2009,"KLEAGUE"
"1736","Gangwon","Incheon",2.5,3.1,2.9,2009-08-02,3,2,2009,"KLEAGUE"
"1737","Seongnam","Jeonbuk",2.29,3.3,3.1,2009-08-02,3,1,2009,"KLEAGUE"
"1730","Busan","Suwon Bluewings",3.25,3.25,2.25,2009-08-15,1,1,2009,"KLEAGUE"
"1731","Seoul","Gyeongnam",1.55,3.6,7,2009-08-15,2,1,2009,"KLEAGUE"
"1732","Pohang","Seongnam",2.1,3.2,3.6,2009-08-15,1,1,2009,"KLEAGUE"
"1733","Incheon","Sangju Sangmu",2.04,3.3,3.6,2009-08-15,1,0,2009,"KLEAGUE"
"1734","Jeju Utd","Daegu",1.8,3.4,4.75,2009-08-15,0,0,2009,"KLEAGUE"
"1735","Jeonnam","Gangwon",2.2,3.25,3.3,2009-08-15,4,1,2009,"KLEAGUE"
"1726","Gyeongnam","Busan",2.9,3.1,2.5,2009-08-22,3,1,2009,"KLEAGUE"
"1727","Daegu","Seoul",6.5,3.75,1.62,2009-08-22,0,3,2009,"KLEAGUE"
"1728","Jeonbuk","Pohang",2.7,3.25,2.6,2009-08-22,1,3,2009,"KLEAGUE"
"1729","Sangju Sangmu","Jeonnam",3.2,3.2,2.38,2009-08-22,1,2,2009,"KLEAGUE"
"1723","Suwon Bluewings","Incheon",1.91,3.5,4,2009-08-23,1,2,2009,"KLEAGUE"
"1724","Seongnam","Daejeon",1.67,3.5,5.5,2009-08-23,1,2,2009,"KLEAGUE"
"1725","Seongnam","Jeju Utd",1.62,3.6,5.5,2009-08-23,2,0,2009,"KLEAGUE"
"1720","Daegu","Busan",2.9,3.2,2.5,2009-08-29,1,1,2009,"KLEAGUE"
"1721","Incheon","Gyeongnam",2.9,3.1,2.54,2009-08-29,1,2,2009,"KLEAGUE"
"1722","Jeonnam","Suwon Bluewings",3.4,3.2,2.2,2009-08-29,2,0,2009,"KLEAGUE"
"1717","Daejeon","Jeonbuk",2.88,3.2,2.63,2009-08-30,0,2,2009,"KLEAGUE"
"1718","Gangwon","Sangju Sangmu",2.2,3.2,3.4,2009-08-30,2,2,2009,"KLEAGUE"
"1719","Jeju Utd","Seongnam",4.33,3,1.83,2009-08-30,1,2,2009,"KLEAGUE"
"1710","Suwon Bluewings","Gangwon",1.8,3.3,4.75,2009-09-06,3,3,2009,"KLEAGUE"
"1711","Gyeongnam","Jeonnam",2.38,3.1,3.1,2009-09-06,4,1,2009,"KLEAGUE"
"1712","Pohang","Daejeon",1.53,3.6,7,2009-09-06,2,2,2009,"KLEAGUE"
"1713","Seongnam","Seoul",2.4,3.1,2.9,2009-09-06,1,0,2009,"KLEAGUE"
"1714","Ulsan Hyundai","Busan",2.15,3.2,3.4,2009-09-06,3,1,2009,"KLEAGUE"
"1715","Jeonbuk","Jeju Utd",1.7,3.4,5,2009-09-06,4,2,2009,"KLEAGUE"
"1716","Daegu","Incheon",3.8,3.3,2,2009-09-06,0,0,2009,"KLEAGUE"
"1705","Busan","Seongnam",3.4,3.2,2.15,2009-09-12,1,2,2009,"KLEAGUE"
"1706","Seoul","Jeonbuk",2.29,3.2,3.1,2009-09-12,2,1,2009,"KLEAGUE"
"1707","Gangwon","Gyeongnam",2.65,3.1,2.65,2009-09-12,0,4,2009,"KLEAGUE"
"1708","Incheon","Ulsan Hyundai",3.1,3.1,2.25,2009-09-12,0,0,2009,"KLEAGUE"
"1709","Jeonnam","Daegu",1.7,3.6,5,2009-09-12,0,1,2009,"KLEAGUE"
"1703","Jeju Utd","Pohang",3.75,3.4,2,2009-09-13,1,8,2009,"KLEAGUE"
"1704","Sangju Sangmu","Suwon Bluewings",3.6,3.2,2.1,2009-09-13,0,3,2009,"KLEAGUE"
"1700","Daejeon","Jeju Utd",2.15,3.25,3.4,2009-09-19,1,0,2009,"KLEAGUE"
"1701","Seongnam","Incheon",1.91,3.4,4,2009-09-19,1,1,2009,"KLEAGUE"
"1702","Ulsan Hyundai","Jeonnam",2.1,3.3,3.5,2009-09-19,1,1,2009,"KLEAGUE"
"1697","Jeonbuk","Busan",1.7,3.6,5.25,2009-09-20,3,1,2009,"KLEAGUE"
"1698","Daegu","Gangwon",2.75,3.1,2.63,2009-09-20,2,1,2009,"KLEAGUE"
"1699","Gyeongnam","Sangju Sangmu",1.91,3.4,4.2,2009-09-20,2,1,2009,"KLEAGUE"
"1694","Busan","Pohang",2.75,3.1,2.4,2009-09-26,1,2,2009,"KLEAGUE"
"1695","Suwon Bluewings","Gyeongnam",2,3.4,3.75,2009-09-26,3,1,2009,"KLEAGUE"
"1696","Jeonnam","Seongnam",3.1,3.2,2.38,2009-09-26,2,0,2009,"KLEAGUE"
"1690","Gangwon","Ulsan Hyundai",3.4,3.25,2.15,2009-09-27,1,2,2009,"KLEAGUE"
"1691","Seoul","Daejeon",1.8,3.4,4.75,2009-09-27,3,0,2009,"KLEAGUE"
"1692","Sangju Sangmu","Daegu",2.25,3.25,3.2,2009-09-27,0,1,2009,"KLEAGUE"
"1693","Incheon","Jeonbuk",3.2,3.3,2.25,2009-09-27,0,1,2009,"KLEAGUE"
"1688","Daegu","Suwon Bluewings",4,3.4,1.91,2009-10-02,1,0,2009,"KLEAGUE"
"1689","Jeonbuk","Jeonnam",1.8,3.5,4.5,2009-10-02,2,0,2009,"KLEAGUE"
"1686","Busan","Daejeon",1.91,3.3,4.2,2009-10-03,2,1,2009,"KLEAGUE"
"1687","Seongnam","Gangwon",1.55,3.75,6.5,2009-10-03,3,0,2009,"KLEAGUE"
"1683","Jeju Utd","Seoul",4.33,3.4,1.85,2009-10-04,0,2,2009,"KLEAGUE"
"1684","Pohang","Incheon",1.73,3.5,5,2009-10-04,2,2,2009,"KLEAGUE"
"1685","Ulsan Hyundai","Sangju Sangmu",1.57,4,5.75,2009-10-04,2,0,2009,"KLEAGUE"
"1682","Pohang","Seoul",2.38,3.2,3,2009-10-07,3,2,2009,"KLEAGUE"
"1675","Jeonnam","Pohang",3.8,3.25,2.04,2009-10-11,1,0,2009,"KLEAGUE"
"1676","Sangju Sangmu","Seongnam",5.5,3.75,1.62,2009-10-11,2,3,2009,"KLEAGUE"
"1677","Busan","Jeju Utd",2.04,3.3,3.6,2009-10-11,3,0,2009,"KLEAGUE"
"1678","Gyeongnam","Daegu",1.91,3.1,4.5,2009-10-11,3,0,2009,"KLEAGUE"
"1679","Incheon","Daejeon",2,3.2,4,2009-10-11,2,1,2009,"KLEAGUE"
"1680","Suwon Bluewings","Ulsan Hyundai",2.4,3.1,3.1,2009-10-11,1,0,2009,"KLEAGUE"
"1681","Gangwon","Jeonbuk",5.5,3.75,1.67,2009-10-11,1,3,2009,"KLEAGUE"
"1671","Jeonnam","Daejeon",1.75,3.5,4.75,2009-10-17,2,0,2009,"KLEAGUE"
"1672","Seoul","Busan",1.4,4.33,8,2009-10-17,2,2,2009,"KLEAGUE"
"1673","Pohang","Gangwon",1.29,4.75,10,2009-10-17,1,0,2009,"KLEAGUE"
"1674","Ulsan Hyundai","Gyeongnam",2,3.3,3.75,2009-10-17,0,1,2009,"KLEAGUE"
"1668","Seongnam","Suwon Bluewings",2.38,3.25,3.1,2009-10-18,3,2,2009,"KLEAGUE"
"1669","Jeju Utd","Incheon",3.25,3.25,2.2,2009-10-18,0,2,2009,"KLEAGUE"
"1670","Jeonbuk","Sangju Sangmu",1.45,4.33,6.5,2009-10-18,2,0,2009,"KLEAGUE"
"1665","Sangju Sangmu","Pohang",5,3.5,1.67,2009-10-24,2,3,2009,"KLEAGUE"
"1666","Suwon Bluewings","Jeonbuk",2.6,3.25,2.7,2009-10-24,1,1,2009,"KLEAGUE"
"1667","Gangwon","Daejeon",2.5,3.25,2.75,2009-10-24,1,2,2009,"KLEAGUE"
"1661","Jeonnam","Jeju Utd",1.62,3.6,6,2009-10-25,0,0,2009,"KLEAGUE"
"1662","Daegu","Ulsan Hyundai",3.3,3.3,2.15,2009-10-25,0,1,2009,"KLEAGUE"
"1663","Gyeongnam","Seongnam",3.3,3.25,2.2,2009-10-25,4,1,2009,"KLEAGUE"
"1664","Incheon","Seoul",3.25,3.3,2.2,2009-10-25,0,1,2009,"KLEAGUE"
"1655","Daejeon","Sangju Sangmu",1.67,3.6,5.5,2009-11-01,3,1,2009,"KLEAGUE"
"1656","Jeju Utd","Gangwon",2.2,3.3,3.2,2009-11-01,0,1,2009,"KLEAGUE"
"1657","Jeonbuk","Gyeongnam",1.75,3.5,4.5,2009-11-01,4,2,2009,"KLEAGUE"
"1658","Pohang","Suwon Bluewings",1.75,3.5,4.75,2009-11-01,1,0,2009,"KLEAGUE"
"1659","Seongnam","Daegu",1.4,4.2,9,2009-11-01,3,0,2009,"KLEAGUE"
"1660","Seoul","Jeonnam",1.67,3.6,5.25,2009-11-01,1,1,2009,"KLEAGUE"
"1654","Seoul","Jeonnam",1.67,3.4,5.75,2009-11-21,1,2,2009,"KLEAGUE"
"1653","Seongnam","Incheon",1.91,3.3,4.2,2009-11-22,2,1,2009,"KLEAGUE"
"1652","Seongnam","Jeonnam",2,3.2,3.8,2009-11-25,1,0,2009,"KLEAGUE"
"1651","Pohang","Seongnam",2,3.4,3.75,2009-11-29,0,1,2009,"KLEAGUE"
"1650","Seongnam","Jeonbuk",2.7,3.25,2.6,2009-12-02,0,0,2009,"KLEAGUE"
"1649","Jeonbuk","Seongnam",2.04,3.2,3.8,2009-12-06,3,1,2009,"KLEAGUE"
"2042","Seongnam","Gangwon",1.5,4,7,2010-02-27,3,0,2010,"KLEAGUE"
"2043","Busan","Jeju Utd",2.2,3.3,3.25,2010-02-27,0,1,2010,"KLEAGUE"
"2044","Daegu","Sangju Sangmu",2.25,3.3,3.2,2010-02-27,1,2,2010,"KLEAGUE"
"2045","Daejeon","Seoul",3.6,3.3,2.04,2010-02-27,2,5,2010,"KLEAGUE"
"2046","Incheon","Jeonnam",2.2,3.3,3.25,2010-02-27,1,0,2010,"KLEAGUE"
"2047","Ulsan Hyundai","Gyeongnam",2,3.4,3.75,2010-02-27,1,0,2010,"KLEAGUE"
"2048","Jeonbuk","Suwon Bluewings",2.2,3.25,3.3,2010-02-27,3,1,2010,"KLEAGUE"
"2039","Jeju Utd","Jeonbuk",4.5,3.5,1.8,2010-03-06,2,2,2010,"KLEAGUE"
"2040","Pohang","Daegu",1.36,4.33,7.5,2010-03-06,2,1,2010,"KLEAGUE"
"2041","Suwon Bluewings","Busan",1.83,3.4,4.33,2010-03-06,4,3,2010,"KLEAGUE"
"2035","Jeonnam","Ulsan Hyundai",2.63,3.2,2.6,2010-03-07,3,3,2010,"KLEAGUE"
"2036","Gangwon","Seoul",5,3.5,1.73,2010-03-07,0,3,2010,"KLEAGUE"
"2037","Incheon","Sangju Sangmu",1.73,3.5,5,2010-03-07,2,0,2010,"KLEAGUE"
"2038","Daejeon","Gyeongnam",2.8,3.25,2.5,2010-03-07,0,3,2010,"KLEAGUE"
"2033","Ulsan Hyundai","Busan",1.8,3.25,4.33,2010-03-13,0,2,2010,"KLEAGUE"
"2034","Gangwon","Daejeon",2.5,3.2,2.63,2010-03-13,2,2,2010,"KLEAGUE"
"2028","Seongnam","Incheon",2.04,3.2,3.4,2010-03-14,6,0,2010,"KLEAGUE"
"2029","Sangju Sangmu","Pohang",4.75,3.4,1.7,2010-03-14,1,1,2010,"KLEAGUE"
"2030","Gyeongnam","Jeju Utd",2.04,3.2,3.4,2010-03-14,1,1,2010,"KLEAGUE"
"2031","Seoul","Jeonbuk",2.4,3.1,2.8,2010-03-14,0,1,2010,"KLEAGUE"
"2032","Daegu","Jeonnam",3.2,3.1,2.2,2010-03-14,0,3,2010,"KLEAGUE"
"2026","Jeonbuk","Seongnam",2.5,3.2,2.8,2010-03-19,1,1,2010,"KLEAGUE"
"2027","Suwon Bluewings","Incheon",1.7,3.6,5,2010-03-19,2,1,2010,"KLEAGUE"
"2025","Pohang","Gangwon",1.3,5,9.5,2010-03-20,4,0,2010,"KLEAGUE"
"2021","Busan","Sangju Sangmu",2.04,3.25,3.7,2010-03-21,2,0,2010,"KLEAGUE"
"2022","Daegu","Ulsan Hyundai",4.5,3.4,1.8,2010-03-21,1,2,2010,"KLEAGUE"
"2023","Jeju Utd","Daejeon",2.04,3.25,3.6,2010-03-21,2,0,2010,"KLEAGUE"
"2024","Jeonnam","Gyeongnam",2.1,3.25,3.6,2010-03-21,1,1,2010,"KLEAGUE"
"2018","Incheon","Ulsan Hyundai",2.6,3.2,2.75,2010-03-27,1,2,2010,"KLEAGUE"
"2019","Seoul","Pohang",2.2,3.2,3.3,2010-03-27,1,0,2010,"KLEAGUE"
"2020","Seongnam","Busan",1.62,3.6,5.75,2010-03-27,1,1,2010,"KLEAGUE"
"2014","Daejeon","Daegu",1.91,3.3,4.2,2010-03-28,1,2,2010,"KLEAGUE"
"2015","Gangwon","Jeonnam",4,3.3,1.95,2010-03-28,5,2,2010,"KLEAGUE"
"2016","Gyeongnam","Suwon Bluewings",3.1,3.2,2.35,2010-03-28,2,1,2010,"KLEAGUE"
"2017","Sangju Sangmu","Jeju Utd",3.4,3.2,2.2,2010-03-28,0,0,2010,"KLEAGUE"
"2011","Gyeongnam","Pohang",3.5,3.3,2.1,2010-04-03,3,1,2010,"KLEAGUE"
"2012","Sangju Sangmu","Daejeon",2.5,3.25,2.8,2010-04-03,1,1,2010,"KLEAGUE"
"2013","Ulsan Hyundai","Gangwon",1.5,3.8,6.75,2010-04-03,1,0,2010,"KLEAGUE"
"2007","Jeju Utd","Seongnam",3.6,3.3,2.04,2010-04-04,1,1,2010,"KLEAGUE"
"2008","Jeonbuk","Incheon",1.6,3.75,5.75,2010-04-04,3,2,2010,"KLEAGUE"
"2009","Seoul","Suwon Bluewings",1.95,3.3,3.8,2010-04-04,3,1,2010,"KLEAGUE"
"2010","Busan","Daegu",1.67,3.6,5.25,2010-04-04,0,2,2010,"KLEAGUE"
"2005","Pohang","Jeonbuk",2.6,3.25,2.7,2010-04-09,3,3,2010,"KLEAGUE"
"2006","Suwon Bluewings","Seongnam",2.4,3.25,2.9,2010-04-09,1,2,2010,"KLEAGUE"
"2003","Jeonnam","Sangju Sangmu",1.8,3.3,4.75,2010-04-10,2,3,2010,"KLEAGUE"
"2004","Ulsan Hyundai","Jeju Utd",1.83,3.4,4.33,2010-04-10,1,0,2010,"KLEAGUE"
"2000","Daegu","Seoul",6,3.6,1.62,2010-04-11,2,3,2010,"KLEAGUE"
"2001","Busan","Incheon",2.38,3.25,3,2010-04-11,2,1,2010,"KLEAGUE"
"2002","Gangwon","Gyeongnam",4.33,3.4,1.85,2010-04-11,1,2,2010,"KLEAGUE"
"1999","Daejeon","Jeonnam",2.88,3.25,2.38,2010-04-17,1,0,2010,"KLEAGUE"
"1993","Gangwon","Busan",3.4,3.2,2.2,2010-04-18,0,0,2010,"KLEAGUE"
"1994","Jeju Utd","Suwon Bluewings",3.4,3.2,2.2,2010-04-18,2,1,2010,"KLEAGUE"
"1995","Sangju Sangmu","Jeonbuk",5.75,3.6,1.62,2010-04-18,0,1,2010,"KLEAGUE"
"1996","Seoul","Ulsan Hyundai",1.95,3.3,4,2010-04-18,3,0,2010,"KLEAGUE"
"1997","Seongnam","Gyeongnam",1.8,3.5,4.5,2010-04-18,1,2,2010,"KLEAGUE"
"1998","Incheon","Pohang",3.5,3.25,2.1,2010-04-18,4,0,2010,"KLEAGUE"
"1988","Suwon Bluewings","Gangwon",1.5,4,7,2010-04-24,1,2,2010,"KLEAGUE"
"1989","Incheon","Daegu",1.67,3.5,5.5,2010-04-24,1,1,2010,"KLEAGUE"
"1990","Jeonbuk","Ulsan Hyundai",1.83,3.4,4.2,2010-04-24,1,2,2010,"KLEAGUE"
"1991","Pohang","Daejeon",1.5,4,7,2010-04-24,0,1,2010,"KLEAGUE"
"1992","Sangju Sangmu","Seongnam",5,3.5,1.75,2010-04-24,0,2,2010,"KLEAGUE"
"1986","Jeju Utd","Jeonnam",2.4,3.2,3,2010-04-25,2,1,2010,"KLEAGUE"
"1987","Gyeongnam","Seoul",3.5,3.3,2.1,2010-04-25,1,0,2010,"KLEAGUE"
"1983","Daejeon","Incheon",2.63,3.3,2.6,2010-05-01,0,2,2010,"KLEAGUE"
"1984","Jeonnam","Suwon Bluewings",2.63,3.25,2.63,2010-05-01,2,0,2010,"KLEAGUE"
"1985","Ulsan Hyundai","Sangju Sangmu",1.53,3.7,6.5,2010-05-01,2,2,2010,"KLEAGUE"
"1979","Busan","Seoul",3.75,3.3,2,2010-05-02,3,0,2010,"KLEAGUE"
"1980","Jeonbuk","Gyeongnam",1.85,3.4,4.2,2010-05-02,1,1,2010,"KLEAGUE"
"1981","Daegu","Gangwon",2.15,3.3,3.3,2010-05-02,2,2,2010,"KLEAGUE"
"1982","Seongnam","Pohang",2.1,3.3,3.5,2010-05-02,3,0,2010,"KLEAGUE"
"1972","Jeonnam","Jeonbuk",3.2,3.2,2.29,2010-05-05,3,2,2010,"KLEAGUE"
"1973","Gangwon","Incheon",3.4,3.25,2.15,2010-05-05,1,2,2010,"KLEAGUE"
"1974","Seoul","Seongnam",2.38,3.2,3.1,2010-05-05,4,0,2010,"KLEAGUE"
"1975","Suwon Bluewings","Daejeon",1.75,3.5,4.75,2010-05-05,0,0,2010,"KLEAGUE"
"1976","Gyeongnam","Busan",2.04,3.3,3.6,2010-05-05,0,1,2010,"KLEAGUE"
