Home_id;Away_id;Bookmaker;OddHome;OddDraw;OddAway;Date;Score_home;Score_away;Season
Colorado Rapids;New York Red Bulls;bwin;+125;+200;+200;21 Aug 2004; 1;0 ;2004
Colorado Rapids;New York Red Bulls;William Hill;+125;+200;+190;21 Aug 2004; 1;0 ;2004
Columbus Crew;DC United;bet-at-home;+100;+200;+210;21 Aug 2004; 2;2 ;2004
Columbus Crew;DC United;bwin;+110;+190;+240;21 Aug 2004; 2;2 ;2004
Columbus Crew;DC United;Pinnacle;+110;+220;+225;21 Aug 2004; 2;2 ;2004
Columbus Crew;DC United;William Hill;-111;+220;+250;21 Aug 2004; 2;2 ;2004
Houston Dynamo;FC Dallas;bet-at-home;+114;+200;+179;21 Aug 2004; 3;0 ;2004
Houston Dynamo;FC Dallas;bwin;+120;+200;+210;21 Aug 2004; 3;0 ;2004
Houston Dynamo;FC Dallas;William Hill;+125;+200;+190;21 Aug 2004; 3;0 ;2004
Los Angeles Galaxy;Chicago Fire;bet-at-home;-154;+229;+315;21 Aug 2004; 1;1 ;2004
Los Angeles Galaxy;Chicago Fire;bwin;-167;+225;+450;21 Aug 2004; 1;1 ;2004
Los Angeles Galaxy;Chicago Fire;Pinnacle;-149;+235;+400;21 Aug 2004; 1;1 ;2004
Los Angeles Galaxy;Chicago Fire;William Hill;-167;+229;+400;21 Aug 2004; 1;1 ;2004
New England Revolution;Sporting Kansas City;bwin;+160;+190;+160;21 Aug 2004; 1;2 ;2004
New England Revolution;Sporting Kansas City;Pinnacle;+175;+200;+150;21 Aug 2004; 1;2 ;2004
New England Revolution;Sporting Kansas City;William Hill;+160;+200;+145;21 Aug 2004; 1;2 ;2004
Columbus Crew;Sporting Kansas City;bet-at-home;+140;+190;+150;18 Aug 2004; 2;1 ;2004
Columbus Crew;Sporting Kansas City;Pinnacle;+140;+200;+190;18 Aug 2004; 2;1 ;2004
Columbus Crew;Sporting Kansas City;William Hill;+140;+200;+170;18 Aug 2004; 2;1 ;2004
Los Angeles Galaxy;New York Red Bulls;bet-at-home;-125;+200;+265;23 Jun 2004; 0;3 ;2004
Los Angeles Galaxy;New York Red Bulls;bwin;-125;+210;+330;23 Jun 2004; 0;3 ;2004
Los Angeles Galaxy;New York Red Bulls;William Hill;-118;+210;+280;23 Jun 2004; 0;3 ;2004
Chicago Fire;Houston Dynamo;bet-at-home;+100;+210;+200;19 Jun 2004; 1;1 ;2004
Chicago Fire;Houston Dynamo;bwin;+110;+200;+229;19 Jun 2004; 1;1 ;2004
Chicago Fire;Houston Dynamo;William Hill;+110;+200;+220;19 Jun 2004; 1;1 ;2004
Colorado Rapids;FC Dallas;bet-at-home;+114;+200;+179;19 Jun 2004; 1;1 ;2004
Colorado Rapids;FC Dallas;bwin;+129;+200;+190;19 Jun 2004; 1;1 ;2004
Colorado Rapids;FC Dallas;William Hill;+110;+200;+220;19 Jun 2004; 1;1 ;2004
DC United;Columbus Crew;bet-at-home;+114;+200;+179;19 Jun 2004; 3;1 ;2004
DC United;Columbus Crew;bwin;+125;+200;+200;19 Jun 2004; 3;1 ;2004
DC United;Columbus Crew;William Hill;+120;+200;+200;19 Jun 2004; 3;1 ;2004
New England Revolution;Sporting Kansas City;bwin;+175;+200;+140;19 Jun 2004; 1;3 ;2004
New England Revolution;Sporting Kansas City;William Hill;+162;+190;+150;19 Jun 2004; 1;3 ;2004
New York Red Bulls;Los Angeles Galaxy;bet-at-home;+140;+190;+154;19 Jun 2004; 2;1 ;2004
New York Red Bulls;Los Angeles Galaxy;bwin;+160;+204;+150;19 Jun 2004; 2;1 ;2004
New York Red Bulls;Los Angeles Galaxy;William Hill;+129;+200;+179;19 Jun 2004; 2;1 ;2004
Columbus Crew;Sporting Kansas City;bet-at-home;+104;+210;+190;12 Jun 2004; 2;2 ;2004
Columbus Crew;Sporting Kansas City;bwin;+120;+200;+210;12 Jun 2004; 2;2 ;2004
Columbus Crew;Sporting Kansas City;William Hill;+110;+200;+220;12 Jun 2004; 2;2 ;2004
DC United;Colorado Rapids;bet-at-home;+100;+210;+200;12 Jun 2004; 0;0 ;2004
DC United;Colorado Rapids;bwin;+110;+210;+220;12 Jun 2004; 0;0 ;2004
DC United;Colorado Rapids;William Hill;+100;+200;+240;12 Jun 2004; 0;0 ;2004
Chicago Fire;FC Dallas;bet-at-home;-182;+250;+330;17 Apr 2004; 0;2 ;2004
Chicago Fire;FC Dallas;bwin;-182;+250;+450;17 Apr 2004; 0;2 ;2004
Chicago Fire;FC Dallas;William Hill;-182;+254;+400;17 Apr 2004; 0;2 ;2004
Sporting Kansas City;Columbus Crew;bet-at-home;-125;+229;+229;17 Apr 2004; 1;0 ;2004
Sporting Kansas City;Columbus Crew;bwin;-125;+225;+300;17 Apr 2004; 1;0 ;2004
Sporting Kansas City;Columbus Crew;William Hill;-143;+229;+320;17 Apr 2004; 1;0 ;2004
New York Red Bulls;DC United;bet-at-home;+100;+220;+190;17 Apr 2004; 3;2 ;2004
New York Red Bulls;DC United;bwin;+100;+225;+225;17 Apr 2004; 3;2 ;2004
New York Red Bulls;DC United;William Hill;+100;+210;+229;17 Apr 2004; 3;2 ;2004
Los Angeles Galaxy;DC United;bet-at-home;-111;+220;+220;10 Apr 2004; 1;1 ;2004
Los Angeles Galaxy;DC United;bwin;-111;+220;+265;10 Apr 2004; 1;1 ;2004
Los Angeles Galaxy;DC United;William Hill;-118;+210;+280;10 Apr 2004; 1;1 ;2004
Houston Dynamo;Chicago Fire;bet-at-home;+129;+220;+129;10 Apr 2004; 0;0 ;2004
Houston Dynamo;Chicago Fire;bwin;+140;+200;+175;10 Apr 2004; 0;0 ;2004
Houston Dynamo;Chicago Fire;William Hill;+120;+200;+200;10 Apr 2004; 0;0 ;2004
Columbus Crew;New York Red Bulls;bet-at-home;+110;+210;+179;03 Apr 2004; 1;3 ;2004
Columbus Crew;New York Red Bulls;bwin;+110;+220;+200;03 Apr 2004; 1;3 ;2004
Columbus Crew;New York Red Bulls;William Hill;+110;+200;+220;03 Apr 2004; 1;3 ;2004
