Home_id;Away_id;Bookmaker;OddHome;OddDraw;OddAway;Date;Score_home;Score_away;Season
FC Dallas;Houston Dynamo;bet365;+100;+220;+220;02 Sep 2006; 1;0 ;2006
FC Dallas;Houston Dynamo;bwin;-105;+220;+250;02 Sep 2006; 1;0 ;2006
FC Dallas;Houston Dynamo;William Hill;-139;+225;+320;02 Sep 2006; 1;0 ;2006
Los Angeles Galaxy;Sporting Kansas City;bet-at-home;+100;+220;+235;02 Sep 2006; 2;1 ;2006
Los Angeles Galaxy;Sporting Kansas City;bet365;+100;+220;+220;02 Sep 2006; 2;1 ;2006
Los Angeles Galaxy;Sporting Kansas City;bwin;-105;+220;+250;02 Sep 2006; 2;1 ;2006
Los Angeles Galaxy;Sporting Kansas City;William Hill;+100;+210;+229;02 Sep 2006; 2;1 ;2006
Real Salt Lake;Colorado Rapids;bet-at-home;+114;+204;+215;02 Sep 2006; 0;1 ;2006
Real Salt Lake;Colorado Rapids;bet365;+120;+200;+200;02 Sep 2006; 0;1 ;2006
Real Salt Lake;Colorado Rapids;bwin;+114;+195;+225;02 Sep 2006; 0;1 ;2006
Real Salt Lake;Colorado Rapids;William Hill;+100;+220;+220;02 Sep 2006; 0;1 ;2006
Sporting Kansas City;FC Dallas;bet-at-home;+150;+204;+160;27 Aug 2006; 1;0 ;2006
Sporting Kansas City;FC Dallas;bet365;+140;+220;+160;27 Aug 2006; 1;0 ;2006
Sporting Kansas City;FC Dallas;bwin;+165;+190;+154;27 Aug 2006; 1;0 ;2006
Sporting Kansas City;FC Dallas;William Hill;+150;+190;+162;27 Aug 2006; 1;0 ;2006
Chicago Fire;FC Dallas;bet-at-home;+120;+210;+200;15 Jul 2006; 2;3 ;2006
Chicago Fire;FC Dallas;bwin;+125;+200;+200;15 Jul 2006; 2;3 ;2006
Chicago Fire;FC Dallas;William Hill;+125;+210;+179;15 Jul 2006; 2;3 ;2006
New England Revolution;Real Salt Lake;bet-at-home;-222;+275;+500;14 Jul 2006; 1;3 ;2006
New England Revolution;Real Salt Lake;bet365;-200;+275;+400;14 Jul 2006; 1;3 ;2006
New England Revolution;Real Salt Lake;bwin;-222;+275;+535;14 Jul 2006; 1;3 ;2006
New England Revolution;Real Salt Lake;William Hill;-227;+260;+550;14 Jul 2006; 1;3 ;2006
New York Red Bulls;Colorado Rapids;bet-at-home;+135;+210;+175;14 Jul 2006; 1;0 ;2006
New York Red Bulls;Colorado Rapids;bwin;+135;+210;+175;14 Jul 2006; 1;0 ;2006
New York Red Bulls;Colorado Rapids;William Hill;+140;+210;+160;14 Jul 2006; 1;0 ;2006
Chicago Fire;New England Revolution;bet-at-home;+120;+204;+200;08 Jul 2006; 1;2 ;2006
Chicago Fire;New England Revolution;bet365;+120;+220;+179;08 Jul 2006; 1;2 ;2006
Chicago Fire;New England Revolution;bwin;+104;+190;+250;08 Jul 2006; 1;2 ;2006
Chicago Fire;New England Revolution;William Hill;+120;+210;+185;08 Jul 2006; 1;2 ;2006
Colorado Rapids;Sporting Kansas City;bet-at-home;+104;+215;+225;08 Jul 2006; 1;0 ;2006
Colorado Rapids;Sporting Kansas City;bwin;+100;+215;+240;08 Jul 2006; 1;0 ;2006
Colorado Rapids;Sporting Kansas City;William Hill;-105;+220;+229;08 Jul 2006; 1;0 ;2006
Columbus Crew;DC United;bet-at-home;+210;+220;+110;08 Jul 2006; 0;1 ;2006
Columbus Crew;DC United;bwin;+210;+220;+110;08 Jul 2006; 0;1 ;2006
Columbus Crew;DC United;William Hill;+210;+210;+110;08 Jul 2006; 0;1 ;2006
Colorado Rapids;Los Angeles Galaxy;bet-at-home;-143;+229;+315;31 May 2006; 1;0 ;2006
Colorado Rapids;Los Angeles Galaxy;bwin;-133;+235;+315;31 May 2006; 1;0 ;2006
Colorado Rapids;Los Angeles Galaxy;Pinnacle;-115;+229;+285;31 May 2006; 1;0 ;2006
Colorado Rapids;Los Angeles Galaxy;William Hill;-133;+229;+300;31 May 2006; 1;0 ;2006
DC United;Columbus Crew;bet-at-home;-154;+235;+359;31 May 2006; 5;1 ;2006
DC United;Columbus Crew;bet365;-137;+240;+300;31 May 2006; 5;1 ;2006
DC United;Columbus Crew;Pinnacle;-164;+246;+426;31 May 2006; 5;1 ;2006
DC United;Columbus Crew;William Hill;-143;+235;+320;31 May 2006; 5;1 ;2006
Chivas USA;Chicago Fire;bet-at-home;+175;+200;+140;27 May 2006; 1;0 ;2006
Chivas USA;Chicago Fire;bet365;+175;+210;+129;27 May 2006; 1;0 ;2006
Chivas USA;Chicago Fire;bwin;+185;+210;+127;27 May 2006; 1;0 ;2006
Chivas USA;Chicago Fire;Pinnacle;+190;+215;+129;27 May 2006; 1;0 ;2006
Chivas USA;Chicago Fire;William Hill;+179;+210;+125;27 May 2006; 1;0 ;2006
New England Revolution;Houston Dynamo;bet365;+125;+210;+187;27 May 2006; 1;1 ;2006
New England Revolution;Houston Dynamo;William Hill;+129;+210;+175;27 May 2006; 1;1 ;2006
Sporting Kansas City;DC United;bet-at-home;+125;+210;+190;27 May 2006; 1;3 ;2006
Sporting Kansas City;DC United;bwin;+120;+210;+200;27 May 2006; 1;3 ;2006
Sporting Kansas City;DC United;Pinnacle;+145;+210;+170;27 May 2006; 1;3 ;2006
Sporting Kansas City;DC United;William Hill;+129;+210;+175;27 May 2006; 1;3 ;2006
Real Salt Lake;Colorado Rapids;bet-at-home;+140;+210;+170;27 May 2006; 2;2 ;2006
Real Salt Lake;Colorado Rapids;Pinnacle;+160;+215;+154;27 May 2006; 2;2 ;2006
Real Salt Lake;Colorado Rapids;William Hill;+140;+210;+160;27 May 2006; 2;2 ;2006
New York Red Bulls;FC Dallas;bet-at-home;+170;+220;+135;24 May 2006; 1;2 ;2006
New York Red Bulls;FC Dallas;bwin;+165;+225;+135;24 May 2006; 1;2 ;2006
New York Red Bulls;FC Dallas;Pinnacle;+175;+215;+140;24 May 2006; 1;2 ;2006
New York Red Bulls;FC Dallas;William Hill;+150;+210;+150;24 May 2006; 1;2 ;2006
Houston Dynamo;Chicago Fire;bet365;+100;+225;+225;20 May 2006; 0;1 ;2006
Houston Dynamo;Chicago Fire;William Hill;+100;+210;+229;20 May 2006; 0;1 ;2006
FC Dallas;Houston Dynamo;bet365;+120;+210;+200;13 May 2006; 1;1 ;2006
FC Dallas;Houston Dynamo;William Hill;+110;+220;+200;13 May 2006; 1;1 ;2006
Los Angeles Galaxy;New England Revolution;bet365;+137;+220;+160;01 Apr 2006; 0;1 ;2006
Los Angeles Galaxy;New England Revolution;William Hill;+129;+210;+175;01 Apr 2006; 0;1 ;2006
Sporting Kansas City;Columbus Crew;bet-at-home;-125;+229;+275;01 Apr 2006; 3;1 ;2006
Sporting Kansas City;Columbus Crew;bet365;-120;+240;+250;01 Apr 2006; 3;1 ;2006
Sporting Kansas City;Columbus Crew;William Hill;-120;+220;+275;01 Apr 2006; 3;1 ;2006
FC Dallas;Chicago Fire;bet365;+100;+220;+220;01 Apr 2006; 3;2 ;2006
