"","Home_id","Away_id","B365_OT_H","B365_OT_D","B365_OT_A","Date","Score_home","Score_away","SEASON","Div"
"1","Independiente","Banfield",1.8,3.2,3.45,"2004-02-27",0,1,"2003/2004","ARG"
"2","Racing Club","Gimnasia L.P.",1.8,3.2,3.45,"2004-02-28",1,0,"2003/2004","ARG"
"3","Atl. Rafaela","Olimpo Bahia Blanca",2.1,3.1,2.8,"2004-02-28",0,2,"2003/2004","ARG"
"4","Lanus","San Lorenzo",2.35,3.1,2.35,"2004-02-28",0,4,"2003/2004","ARG"
"5","Talleres Cordoba","Colon Santa FE",1.8,3.2,3.45,"2004-02-29",4,0,"2003/2004","ARG"
"6","Boca Juniors","Velez Sarsfield",1.6,3.3,4.3,"2004-02-29",3,3,"2003/2004","ARG"
"7","Chacarita Juniors","Rosario Central",2.35,3.1,2.35,"2004-02-29",1,1,"2003/2004","ARG"
"8","Estudiantes L.P.","Quilmes",2.29,3.1,2.45,"2004-02-29",1,0,"2003/2004","ARG"
"9","Nueva Chicago","Arsenal Sarandi",2.35,3.1,2.35,"2004-02-29",2,1,"2003/2004","ARG"
"10","Newells Old Boys","River Plate",2.45,3.1,2.29,"2004-02-29",2,3,"2003/2004","ARG"
"11","Atl. Rafaela","River Plate",3.45,3.2,1.8,"2004-03-03",1,2,"2003/2004","ARG"
"12","Velez Sarsfield","Chacarita Juniors",1.55,3.4,4.65,"2004-03-05",2,2,"2003/2004","ARG"
"13","Rosario Central","Racing Club",2.1,3.1,2.8,"2004-03-06",3,1,"2003/2004","ARG"
"14","San Lorenzo","Talleres Cordoba",1.8,3.2,3.45,"2004-03-06",0,0,"2003/2004","ARG"
"15","Banfield","Boca Juniors",2.6,3.1,2.2,"2004-03-07",1,2,"2003/2004","ARG"
"16","Arsenal Sarandi","Estudiantes L.P.",1.8,3.2,3.45,"2004-03-07",0,0,"2003/2004","ARG"
"17","Colon Santa FE","Atl. Rafaela",1.5,3.45,4.9,"2004-03-07",2,1,"2003/2004","ARG"
"18","Gimnasia L.P.","Lanus",1.9,3.2,3.2,"2004-03-07",0,0,"2003/2004","ARG"
"19","Quilmes","Newells Old Boys",2,3.1,3,"2004-03-07",3,3,"2003/2004","ARG"
"20","River Plate","Independiente",1.6,3.3,4.3,"2004-03-07",4,1,"2003/2004","ARG"
"21","Olimpo Bahia Blanca","Nueva Chicago",2,3.1,3,"2004-03-07",2,2,"2003/2004","ARG"
"22","San Lorenzo","Nueva Chicago",1.85,3.2,3.3,"2004-03-19",2,2,"2003/2004","ARG"
"23","Arsenal Sarandi","Independiente",2.1,3.1,2.8,"2004-03-20",0,0,"2003/2004","ARG"
"24","Rosario Central","Talleres Cordoba",2.29,3.1,2.29,"2004-03-20",0,2,"2003/2004","ARG"
"25","Quilmes","River Plate",3.2,3.2,1.9,"2004-03-21",2,1,"2003/2004","ARG"
"26","Boca Juniors","Racing Club",1.65,3.3,4.15,"2004-03-21",4,1,"2003/2004","ARG"
"27","Banfield","Chacarita Juniors",1.65,3.3,4.15,"2004-03-21",0,0,"2003/2004","ARG"
"28","Gimnasia L.P.","Atl. Rafaela",1.75,3.2,3.65,"2004-03-21",3,4,"2003/2004","ARG"
"29","Olimpo Bahia Blanca","Newells Old Boys",2.2,3.1,2.6,"2004-03-21",1,1,"2003/2004","ARG"
"30","Velez Sarsfield","Lanus",1.8,3.2,3.45,"2004-03-21",2,1,"2003/2004","ARG"
"31","Racing Club","Chacarita Juniors",1.55,3.4,4.65,"2004-03-26",2,1,"2003/2004","ARG"
"32","Lanus","Boca Juniors",2.8,3.1,2.1,"2004-03-27",0,3,"2003/2004","ARG"
"33","River Plate","Arsenal Sarandi",1.45,3.6,5.4,"2004-03-27",5,0,"2003/2004","ARG"
"34","Atl. Rafaela","Rosario Central",2.25,3.1,2.54,"2004-03-27",3,1,"2003/2004","ARG"
"35","Newells Old Boys","Colon Santa FE",2.1,3.1,2.8,"2004-03-27",0,1,"2003/2004","ARG"
"36","Nueva Chicago","Gimnasia L.P.",1.8,3.2,3.45,"2004-03-27",1,2,"2003/2004","ARG"
"37","Quilmes","Banfield",2.2,3.1,2.6,"2004-03-27",1,0,"2003/2004","ARG"
"38","Independiente","Olimpo Bahia Blanca",1.7,3.2,3.9,"2004-03-27",1,0,"2003/2004","ARG"
"39","Velez Sarsfield","Atl. Rafaela",1.7,3.2,3.9,"2004-04-02",2,0,"2003/2004","ARG"
"40","Banfield","Racing Club",2.2,3.1,2.6,"2004-04-03",3,1,"2003/2004","ARG"
"41","Colon Santa FE","Independiente",2.1,3.1,2.8,"2004-04-03",2,0,"2003/2004","ARG"
"42","Olimpo Bahia Blanca","River Plate",3.65,3.2,1.75,"2004-04-04",1,3,"2003/2004","ARG"
"43","Arsenal Sarandi","Quilmes",2.1,3.1,2.8,"2004-04-04",0,0,"2003/2004","ARG"
"44","Chacarita Juniors","Lanus",2.29,3.1,2.45,"2004-04-04",2,3,"2003/2004","ARG"
"45","Rosario Central","Nueva Chicago",2.1,3.1,2.8,"2004-04-04",1,1,"2003/2004","ARG"
"46","San Lorenzo","Newells Old Boys",1.8,3.2,3.45,"2004-04-04",0,1,"2003/2004","ARG"
"47","Lanus","Racing Club",2.04,3.1,2.9,"2004-04-09",1,2,"2003/2004","ARG"
"48","Talleres Cordoba","Chacarita Juniors",1.4,3.8,5.7,"2004-04-10",2,2,"2003/2004","ARG"
"49","Independiente","San Lorenzo",2.2,3.1,2.6,"2004-04-10",1,1,"2003/2004","ARG"
"50","Atl. Rafaela","Boca Juniors",4.15,3.3,1.65,"2004-04-11",0,1,"2003/2004","ARG"
"51","River Plate","Colon Santa FE",1.6,3.3,4.3,"2004-04-11",4,1,"2003/2004","ARG"
"52","Banfield","Arsenal Sarandi",1.7,3.2,3.9,"2004-04-11",1,1,"2003/2004","ARG"
"53","Nueva Chicago","Velez Sarsfield",2.2,3.1,2.6,"2004-04-11",0,3,"2003/2004","ARG"
"54","Quilmes","Olimpo Bahia Blanca",1.65,3.3,4.15,"2004-04-11",0,1,"2003/2004","ARG"
"55","Chacarita Juniors","Boca Juniors",4.9,3.6,1.45,"2004-04-14",0,2,"2003/2004","ARG"
"56","Racing Club","Talleres Cordoba",2.2,3.2,2.54,"2004-04-17",3,1,"2003/2004","ARG"
"57","San Lorenzo","River Plate",2.7,3.2,2.1,"2004-04-18",1,2,"2003/2004","ARG"
"58","Chacarita Juniors","Atl. Rafaela",2.1,3.2,2.7,"2004-04-18",1,3,"2003/2004","ARG"
"59","Colon Santa FE","Quilmes",1.7,3.3,3.65,"2004-04-18",3,3,"2003/2004","ARG"
"60","Lanus","Banfield",2.15,3.2,2.6,"2004-04-18",1,0,"2003/2004","ARG"
"61","Olimpo Bahia Blanca","Arsenal Sarandi",2.1,3.2,2.7,"2004-04-18",0,0,"2003/2004","ARG"
"62","Rosario Central","Newells Old Boys",2.35,3.1,2.35,"2004-04-18",0,0,"2003/2004","ARG"
"63","Boca Juniors","Nueva Chicago",1.35,4,6,"2004-04-18",2,0,"2003/2004","ARG"
"64","Arsenal Sarandi","Colon Santa FE",2.2,3.2,2.54,"2004-04-23",1,0,"2003/2004","ARG"
"65","Banfield","Olimpo Bahia Blanca",1.7,3.3,3.65,"2004-04-23",2,0,"2003/2004","ARG"
"66","Quilmes","San Lorenzo",2.2,3.1,2.6,"2004-04-23",1,1,"2003/2004","ARG"
"67","Independiente","Rosario Central",1.7,3.3,3.65,"2004-04-24",3,2,"2003/2004","ARG"
"68","Talleres Cordoba","Lanus",1.6,3.4,4.15,"2004-04-24",1,0,"2003/2004","ARG"
"69","Atl. Rafaela","Racing Club",2.45,3.2,2.25,"2004-04-24",1,2,"2003/2004","ARG"
"70","Nueva Chicago","Chacarita Juniors",1.65,3.4,3.9,"2004-04-24",1,1,"2003/2004","ARG"
"71","Newells Old Boys","Velez Sarsfield",2.29,3.2,2.29,"2004-04-25",2,2,"2003/2004","ARG"
"72","Boca Juniors","Newells Old Boys",1.35,3.8,6,"2004-04-29",1,1,"2003/2004","ARG"
"73","Racing Club","Nueva Chicago",1.5,3.45,4.65,"2004-04-30",1,1,"2003/2004","ARG"
"74","Rosario Central","River Plate",3.3,3.2,1.8,"2004-04-30",1,2,"2003/2004","ARG"
"75","San Lorenzo","Arsenal Sarandi",1.9,3.2,3.2,"2004-05-02",0,0,"2003/2004","ARG"
"76","Colon Santa FE","Olimpo Bahia Blanca",1.45,3.6,4.9,"2004-05-02",2,0,"2003/2004","ARG"
"77","Lanus","Atl. Rafaela",1.95,3.15,3.1,"2004-05-02",1,1,"2003/2004","ARG"
"78","Talleres Cordoba","Banfield",1.6,3.4,4.3,"2004-05-02",2,2,"2003/2004","ARG"
"79","Atl. Rafaela","Talleres Cordoba",2.6,3.1,2.2,"2004-05-09",1,0,"2003/2004","ARG"
"80","Independiente","Boca Juniors",3,3.1,2,"2004-05-09",1,4,"2003/2004","ARG"
"81","Newells Old Boys","Chacarita Juniors",1.5,3.45,4.9,"2004-05-09",4,1,"2003/2004","ARG"
"82","Nueva Chicago","Lanus",2,3.1,3,"2004-05-09",0,0,"2003/2004","ARG"
"83","Quilmes","Rosario Central",1.6,3.3,4.3,"2004-05-09",1,0,"2003/2004","ARG"
"84","Colon Santa FE","Gimnasia L.P.",1.55,3.4,4.65,"2004-05-23",0,0,"2003/2004","ARG"
"85","Newells Old Boys","Lanus",1.7,3.2,3.9,"2004-05-23",2,4,"2003/2004","ARG"
"86","Olimpo Bahia Blanca","Rosario Central",1.9,3.2,3.2,"2004-05-23",0,0,"2003/2004","ARG"
"87","River Plate","Chacarita Juniors",1.25,4.4,7.5,"2004-05-23",0,0,"2003/2004","ARG"
"88","Nueva Chicago","Atl. Rafaela",2.1,3.1,2.8,"2004-05-23",2,2,"2003/2004","ARG"
"89","Independiente","Racing Club",2.35,3.1,2.35,"2004-05-23",1,3,"2003/2004","ARG"
"90","Lanus","Independiente",2,3.1,3,"2004-05-28",1,1,"2003/2004","ARG"
"91","Velez Sarsfield","Olimpo Bahia Blanca",1.55,3.4,4.65,"2004-05-28",2,1,"2003/2004","ARG"
"92","Rosario Central","Colon Santa FE",2.29,3.1,2.45,"2004-05-28",0,1,"2003/2004","ARG"
"93","Gimnasia L.P.","San Lorenzo",2.4,2.9,2.54,"2004-05-29",0,2,"2003/2004","ARG"
"94","Boca Juniors","Arsenal Sarandi",1.5,3.45,4.9,"2004-05-29",3,0,"2003/2004","ARG"
"95","Atl. Rafaela","Estudiantes L.P.",2.15,3.1,2.7,"2004-05-29",3,1,"2003/2004","ARG"
"96","Chacarita Juniors","Quilmes",2.9,3.1,2.04,"2004-05-29",2,1,"2003/2004","ARG"
"97","Nueva Chicago","Banfield",2.54,2.9,2.4,"2004-05-29",0,2,"2003/2004","ARG"
"98","Racing Club","River Plate",2.54,3.1,2.25,"2004-05-29",1,2,"2003/2004","ARG"
"99","Quilmes","Racing Club",2.15,3.1,2.7,"2004-06-12",3,0,"2003/2004","ARG"
"100","Olimpo Bahia Blanca","Boca Juniors",3.9,3.2,1.7,"2004-06-13",2,2,"2003/2004","ARG"
"101","River Plate","Lanus",1.35,4,6,"2004-06-13",2,1,"2003/2004","ARG"
"102","Arsenal Sarandi","Chacarita Juniors",1.6,3.3,4.3,"2004-06-13",2,2,"2003/2004","ARG"
"103","Banfield","Gimnasia L.P.",1.6,3.3,4.3,"2004-06-13",3,1,"2003/2004","ARG"
"104","Estudiantes L.P.","Nueva Chicago",1.9,3.2,3.2,"2004-06-13",1,1,"2003/2004","ARG"
"105","Newells Old Boys","Atl. Rafaela",2,3.1,3,"2004-06-13",0,1,"2003/2004","ARG"
"106","San Lorenzo","Rosario Central",1.55,3.4,4.65,"2004-06-13",0,0,"2003/2004","ARG"
"107","Racing Club","Arsenal Sarandi",1.8,3.2,3.45,"2004-06-18",0,1,"2003/2004","ARG"
"108","Rosario Central","Gimnasia L.P.",2.15,3.1,2.7,"2004-06-18",1,1,"2003/2004","ARG"
"109","Estudiantes L.P.","Banfield",2.29,3.1,2.29,"2004-06-19",0,2,"2003/2004","ARG"
"110","Nueva Chicago","Newells Old Boys",2.04,3.1,2.9,"2004-06-19",0,2,"2003/2004","ARG"
"111","Talleres Cordoba","River Plate",3,3.1,2,"2004-06-20",3,2,"2003/2004","ARG"
"112","Chacarita Juniors","Olimpo Bahia Blanca",2,3.1,3,"2004-06-20",1,2,"2003/2004","ARG"
"113","Velez Sarsfield","San Lorenzo",1.85,3.2,3.3,"2004-06-20",2,0,"2003/2004","ARG"
"114","Independiente","Nueva Chicago",1.6,3.3,4.3,"2004-06-26",2,1,"2003/2004","ARG"
"115","Newells Old Boys","Estudiantes L.P.",1.8,3.2,3.45,"2004-06-26",0,0,"2003/2004","ARG"
"116","Banfield","Rosario Central",1.45,3.6,5.4,"2004-06-27",1,1,"2003/2004","ARG"
"117","Arsenal Sarandi","Lanus",1.65,3.3,4.15,"2004-06-27",2,0,"2003/2004","ARG"
"118","Olimpo Bahia Blanca","Racing Club",2.25,3.1,2.54,"2004-08-21",1,3,"2004/2005","ARG"
"119","Velez Sarsfield","Quilmes",1.75,3.2,3.65,"2004-08-21",4,0,"2004/2005","ARG"
"120","Huracan Tres Arroyos","Arsenal Sarandi",2.25,3.1,2.54,"2004-08-21",1,1,"2004/2005","ARG"
"121","Gimnasia L.P.","Lanus",1.9,3.2,3.2,"2004-08-21",1,1,"2004/2005","ARG"
"122","Banfield","River Plate",2.54,3.1,2.25,"2004-08-22",2,2,"2004/2005","ARG"
"123","Boca Juniors","San Lorenzo",1.65,3.3,4.15,"2004-08-22",3,0,"2004/2005","ARG"
"124","Colon Santa FE","Estudiantes L.P.",1.65,3.3,4.15,"2004-08-22",1,1,"2004/2005","ARG"
"125","Rosario Central","Newells Old Boys",2.04,3.1,2.9,"2004-08-22",0,1,"2004/2005","ARG"
"126","Lanus","Independiente",2.2,3.1,2.6,"2004-08-24",4,2,"2004/2005","ARG"
"127","Arsenal Sarandi","Colon Santa FE",1.7,3.2,3.9,"2004-08-25",0,0,"2004/2005","ARG"
"128","Estudiantes L.P.","Banfield",2.35,3,2.5,"2004-08-25",1,0,"2004/2005","ARG"
"129","Newells Old Boys","Huracan Tres Arroyos",1.65,3.3,4.15,"2004-08-25",1,0,"2004/2005","ARG"
"130","Quilmes","Rosario Central",1.6,3.3,4.3,"2004-08-25",0,0,"2004/2005","ARG"
"131","River Plate","Argentinos Jrs",1.3,4.2,6.6,"2004-08-25",1,0,"2004/2005","ARG"
"132","Olimpo Bahia Blanca","Boca Juniors",3.9,3.2,1.7,"2004-08-25",0,2,"2004/2005","ARG"
"133","San Lorenzo","Gimnasia L.P.",1.85,3.2,3.3,"2004-08-25",3,0,"2004/2005","ARG"
"134","Velez Sarsfield","Lanus",1.7,3.2,3.9,"2004-08-27",2,1,"2004/2005","ARG"
"135","Independiente","San Lorenzo",2,3.1,3,"2004-08-28",2,2,"2004/2005","ARG"
"136","Colon Santa FE","Newells Old Boys",2,3.1,3,"2004-08-28",0,0,"2004/2005","ARG"
"137","Boca Juniors","Racing Club",1.7,3.2,3.9,"2004-08-29",2,1,"2004/2005","ARG"
"138","Argentinos Jrs","Estudiantes L.P.",2.29,3.1,2.45,"2004-08-29",0,1,"2004/2005","ARG"
"139","Banfield","Arsenal Sarandi",2,3.1,3,"2004-08-29",0,0,"2004/2005","ARG"
"140","Gimnasia L.P.","Olimpo Bahia Blanca",1.9,3.2,3.2,"2004-08-29",1,0,"2004/2005","ARG"
"141","Huracan Tres Arroyos","Quilmes",2.15,3.1,2.7,"2004-08-29",0,1,"2004/2005","ARG"
"142","Rosario Central","Almagro",1.75,3.2,3.65,"2004-08-29",0,1,"2004/2005","ARG"
"143","Olimpo Bahia Blanca","Independiente",2.25,3.1,2.54,"2004-09-10",0,1,"2004/2005","ARG"
"144","San Lorenzo","Velez Sarsfield",2.25,3.1,2.54,"2004-09-11",1,0,"2004/2005","ARG"
"145","Lanus","Rosario Central",1.75,3.2,3.65,"2004-09-11",1,1,"2004/2005","ARG"
"146","Arsenal Sarandi","Argentinos Jrs",1.75,3.2,3.65,"2004-09-11",0,1,"2004/2005","ARG"
"147","Boca Juniors","Gimnasia L.P.",1.3,4.2,6.6,"2004-09-12",2,1,"2004/2005","ARG"
"148","Racing Club","River Plate",2.45,3,2.35,"2004-09-12",1,2,"2004/2005","ARG"
"149","Almagro","Huracan Tres Arroyos",1.9,3.2,3.2,"2004-09-12",1,1,"2004/2005","ARG"
"150","Newells Old Boys","Banfield",1.85,3.2,3.3,"2004-09-12",1,1,"2004/2005","ARG"
"151","Quilmes","Colon Santa FE",1.8,3.2,3.45,"2004-09-12",0,1,"2004/2005","ARG"
"152","Banfield","Quilmes",2.15,3.1,2.7,"2004-09-17",1,0,"2004/2005","ARG"
"153","Gimnasia L.P.","Racing Club",2.25,3.1,2.54,"2004-09-18",2,1,"2004/2005","ARG"
"154","Velez Sarsfield","Olimpo Bahia Blanca",1.35,4,6,"2004-09-18",1,0,"2004/2005","ARG"
"155","Huracan Tres Arroyos","Lanus",2.2,3.1,2.6,"2004-09-18",1,3,"2004/2005","ARG"
"156","River Plate","Estudiantes L.P.",1.45,3.6,5.4,"2004-09-19",1,1,"2004/2005","ARG"
"157","Independiente","Boca Juniors",3,3.1,2,"2004-09-19",2,1,"2004/2005","ARG"
"158","Argentinos Jrs","Newells Old Boys",2.29,3.1,2.45,"2004-09-19",1,2,"2004/2005","ARG"
"159","Rosario Central","San Lorenzo",2.6,3.1,2.2,"2004-09-19",1,0,"2004/2005","ARG"
"160","Newells Old Boys","Estudiantes L.P.",2.04,3.1,2.9,"2004-10-01",1,0,"2004/2005","ARG"
"161","Independiente","Velez Sarsfield",2.1,3.1,2.8,"2004-10-02",0,2,"2004/2005","ARG"
"162","San Lorenzo","Banfield",1.7,3.2,3.9,"2004-10-02",3,1,"2004/2005","ARG"
"163","Quilmes","River Plate",3,3.1,2,"2004-10-03",2,2,"2004/2005","ARG"
"164","Arsenal Sarandi","Racing Club",2.15,3.1,2.7,"2004-10-03",0,0,"2004/2005","ARG"
"165","Boca Juniors","Huracan Tres Arroyos",1.2,5,9,"2004-10-03",2,1,"2004/2005","ARG"
"166","Almagro","Instituto",1.75,3.2,3.65,"2004-10-03",3,1,"2004/2005","ARG"
"167","Gimnasia L.P.","Rosario Central",1.85,3.2,3.3,"2004-10-03",1,1,"2004/2005","ARG"
"168","Lanus","Argentinos Jrs",1.55,3.4,4.65,"2004-10-03",0,0,"2004/2005","ARG"
"169","Olimpo Bahia Blanca","Colon Santa FE",2.29,3,2.54,"2004-10-03",2,4,"2004/2005","ARG"
"170","Arsenal Sarandi","Newells Old Boys",2.29,3.1,2.45,"2004-10-15",0,0,"2004/2005","ARG"
"171","Huracan Tres Arroyos","Gimnasia L.P.",2.29,3.1,2.45,"2004-10-15",1,2,"2004/2005","ARG"
"172","Rosario Central","Independiente",2.15,3.1,2.7,"2004-10-15",0,0,"2004/2005","ARG"
"173","Estudiantes L.P.","Quilmes",1.9,3.2,3.2,"2004-10-16",1,1,"2004/2005","ARG"
"174","Instituto","Lanus",2.45,3.1,2.29,"2004-10-16",2,2,"2004/2005","ARG"
"175","Racing Club","Velez Sarsfield",2.29,3.1,2.45,"2004-10-16",1,2,"2004/2005","ARG"
"176","Argentinos Jrs","San Lorenzo",2.6,3.1,2.2,"2004-10-16",1,0,"2004/2005","ARG"
"177","Banfield","Olimpo Bahia Blanca",1.55,3.4,4.65,"2004-10-16",2,0,"2004/2005","ARG"
"178","Colon Santa FE","Boca Juniors",3,3.1,2,"2004-10-17",1,0,"2004/2005","ARG"
"179","River Plate","Almagro",1.25,4.4,7.5,"2004-10-17",0,2,"2004/2005","ARG"
"180","San Lorenzo","Instituto",1.4,3.8,5.7,"2004-10-19",2,0,"2004/2005","ARG"
"181","Velez Sarsfield","Rosario Central",1.45,3.6,5.4,"2004-10-19",0,1,"2004/2005","ARG"
"182","Independiente","Huracan Tres Arroyos",1.55,3.4,4.65,"2004-10-19",4,0,"2004/2005","ARG"
"183","Almagro","Estudiantes L.P.",2.29,3.1,2.45,"2004-10-20",0,1,"2004/2005","ARG"
"184","Gimnasia L.P.","Colon Santa FE",1.95,3.15,3.1,"2004-10-20",2,0,"2004/2005","ARG"
"185","Lanus","River Plate",2.7,3.1,2.15,"2004-10-20",1,0,"2004/2005","ARG"
"186","Olimpo Bahia Blanca","Argentinos Jrs",2.2,3.1,2.6,"2004-10-20",1,1,"2004/2005","ARG"
"187","Boca Juniors","Banfield",1.35,4,6,"2004-10-20",1,1,"2004/2005","ARG"
"188","Quilmes","Arsenal Sarandi",1.85,3.2,3.3,"2004-10-20",2,0,"2004/2005","ARG"
"189","Newells Old Boys","Racing Club",1.6,3.3,4.3,"2004-10-20",1,0,"2004/2005","ARG"
"190","Huracan Tres Arroyos","Velez Sarsfield",3.45,3.2,1.8,"2004-10-22",0,1,"2004/2005","ARG"
"191","Argentinos Jrs","Boca Juniors",3.65,3.2,1.75,"2004-10-24",1,0,"2004/2005","ARG"
"192","River Plate","San Lorenzo",1.5,3.45,4.9,"2004-10-24",1,2,"2004/2005","ARG"
"193","Arsenal Sarandi","Almagro",2.04,3.1,2.9,"2004-10-24",2,2,"2004/2005","ARG"
"194","Banfield","Gimnasia L.P.",1.95,3.15,3.1,"2004-10-24",4,0,"2004/2005","ARG"
"195","Estudiantes L.P.","Lanus",1.9,3.2,3.2,"2004-10-24",5,0,"2004/2005","ARG"
"196","Instituto","Olimpo Bahia Blanca",2,3.1,3,"2004-10-24",1,1,"2004/2005","ARG"
"197","Newells Old Boys","Quilmes",1.65,3.3,4.15,"2004-10-24",2,0,"2004/2005","ARG"
"198","Quilmes","Racing Club",1.75,3.2,3.65,"2004-10-29",0,0,"2004/2005","ARG"
"199","Independiente","Banfield",1.85,3.2,3.3,"2004-10-30",1,3,"2004/2005","ARG"
"200","Rosario Central","Huracan Tres Arroyos",1.5,3.45,4.9,"2004-10-30",2,2,"2004/2005","ARG"
"201","Velez Sarsfield","Colon Santa FE",1.5,3.45,4.9,"2004-10-30",2,3,"2004/2005","ARG"
"202","Olimpo Bahia Blanca","River Plate",5.2,3.2,1.55,"2004-10-31",2,3,"2004/2005","ARG"
"203","Gimnasia L.P.","Argentinos Jrs",1.6,3.3,4.3,"2004-10-31",2,1,"2004/2005","ARG"
"204","Boca Juniors","Instituto",1.14,6.5,9.99,"2004-10-31",0,0,"2004/2005","ARG"
"205","Almagro","Newells Old Boys",2.6,3.1,2.2,"2004-10-31",1,0,"2004/2005","ARG"
"206","Lanus","Arsenal Sarandi",1.7,3.2,3.9,"2004-10-31",3,1,"2004/2005","ARG"
"207","San Lorenzo","Estudiantes L.P.",2.04,3.1,2.9,"2004-10-31",0,0,"2004/2005","ARG"
"208","Argentinos Jrs","Independiente",2.15,3.1,2.7,"2004-11-05",3,0,"2004/2005","ARG"
"209","Arsenal Sarandi","San Lorenzo",2.25,3.1,2.54,"2004-11-07",1,1,"2004/2005","ARG"
"210","River Plate","Boca Juniors",2.2,3.1,2.6,"2004-11-07",2,0,"2004/2005","ARG"
"211","Estudiantes L.P.","Olimpo Bahia Blanca",1.4,3.8,5.7,"2004-11-07",3,2,"2004/2005","ARG"
"212","Instituto","Gimnasia L.P.",2.35,3.1,2.35,"2004-11-07",2,2,"2004/2005","ARG"
"213","San Lorenzo","Newells Old Boys",2.04,3.1,3.1,"2004-11-12",1,2,"2004/2005","ARG"
"214","Independiente","Instituto",1.65,3.35,4.4,"2004-11-12",1,1,"2004/2005","ARG"
"215","Gimnasia L.P.","River Plate",2.6,3.2,2.29,"2004-11-13",0,0,"2004/2005","ARG"
"216","Boca Juniors","Estudiantes L.P.",1.8,3.3,3.7,"2004-11-13",0,0,"2004/2005","ARG"
"217","Huracan Tres Arroyos","Colon Santa FE",2.8,3.1,2.2,"2004-11-13",2,3,"2004/2005","ARG"
"218","Lanus","Quilmes",1.9,3.25,3.3,"2004-11-13",1,0,"2004/2005","ARG"
"219","Olimpo Bahia Blanca","Arsenal Sarandi",2.45,3.2,2.45,"2004-11-13",1,0,"2004/2005","ARG"
"220","Rosario Central","Banfield",2.29,3.2,2.6,"2004-11-13",3,1,"2004/2005","ARG"
"221","Velez Sarsfield","Argentinos Jrs",1.55,3.6,5,"2004-11-13",1,1,"2004/2005","ARG"
"222","Almagro","Racing Club",1.85,3.25,3.6,"2004-11-13",0,2,"2004/2005","ARG"
"223","Instituto","Velez Sarsfield",3.3,3.25,1.9,"2004-11-19",1,0,"2004/2005","ARG"
"224","Racing Club","Colon Santa FE",2.2,3.2,2.7,"2004-11-20",2,1,"2004/2005","ARG"
"225","Quilmes","San Lorenzo",2,3.15,3.2,"2004-11-20",1,1,"2004/2005","ARG"
"226","Arsenal Sarandi","Boca Juniors",2.65,3.2,2.25,"2004-11-21",1,0,"2004/2005","ARG"
"227","River Plate","Independiente",1.65,3.35,4.4,"2004-11-21",3,0,"2004/2005","ARG"
"228","Almagro","Lanus",2.29,3.2,2.6,"2004-11-21",2,2,"2004/2005","ARG"
"229","Argentinos Jrs","Rosario Central",2.2,3.2,2.7,"2004-11-21",0,2,"2004/2005","ARG"
"230","Banfield","Huracan Tres Arroyos",1.35,4.2,6.8,"2004-11-21",3,1,"2004/2005","ARG"
"231","Estudiantes L.P.","Gimnasia L.P.",1.95,3.25,3.2,"2004-11-21",0,0,"2004/2005","ARG"
"232","Newells Old Boys","Olimpo Bahia Blanca",1.25,4.5,9,"2004-11-21",1,1,"2004/2005","ARG"
"233","Independiente","Estudiantes L.P.",2.7,3.1,2.25,"2004-11-26",2,2,"2004/2005","ARG"
"234","Colon Santa FE","Banfield",2.1,3.1,3,"2004-11-27",1,1,"2004/2005","ARG"
"235","San Lorenzo","Almagro",1.7,3.35,4.15,"2004-11-27",1,1,"2004/2005","ARG"
"236","Rosario Central","Instituto",1.5,3.6,5.4,"2004-11-27",0,0,"2004/2005","ARG"
"237","Lanus","Racing Club",1.75,3.1,4.15,"2004-11-27",2,3,"2004/2005","ARG"
"238","Velez Sarsfield","River Plate",2.6,3.1,2.35,"2004-11-28",1,0,"2004/2005","ARG"
"239","Gimnasia L.P.","Arsenal Sarandi",1.65,3.35,4.4,"2004-11-28",0,3,"2004/2005","ARG"
"240","Huracan Tres Arroyos","Argentinos Jrs",2.54,3.1,2.4,"2004-11-28",3,1,"2004/2005","ARG"
"241","Olimpo Bahia Blanca","Quilmes",2.4,3.1,2.54,"2004-11-28",4,2,"2004/2005","ARG"
"242","Racing Club","Banfield",2.15,3.1,2.9,"2004-12-03",4,0,"2004/2005","ARG"
"243","Lanus","San Lorenzo",1.9,3.15,3.45,"2004-12-04",2,3,"2004/2005","ARG"
"244","Argentinos Jrs","Colon Santa FE",2.29,3.1,2.65,"2004-12-04",3,1,"2004/2005","ARG"
"245","Arsenal Sarandi","Independiente",2.04,3.1,3.1,"2004-12-04",2,1,"2004/2005","ARG"
"246","River Plate","Rosario Central",1.75,3.2,3.9,"2004-12-05",2,0,"2004/2005","ARG"
"247","Almagro","Olimpo Bahia Blanca",1.8,3.2,3.7,"2004-12-05",1,1,"2004/2005","ARG"
"248","Estudiantes L.P.","Velez Sarsfield",2.2,3.1,2.8,"2004-12-05",0,2,"2004/2005","ARG"
"249","Instituto","Huracan Tres Arroyos",1.85,3.2,3.6,"2004-12-05",2,2,"2004/2005","ARG"
"250","Newells Old Boys","Gimnasia L.P.",1.35,3.9,7.5,"2004-12-05",2,0,"2004/2005","ARG"
"251","Quilmes","Boca Juniors",1.65,3.4,4.3,"2004-12-05",0,1,"2004/2005","ARG"
"252","Argentinos Jrs","Racing Club",2.45,3.1,2.5,"2005-02-11",1,0,"2004/2005","ARG"
