Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Jacksonville Jaguars;Houston Texans;Unibet;+140;-175;27 Nov 2011; 13;20 ;2011-2012
Jacksonville Jaguars;Houston Texans;William Hill;+150;-169;27 Nov 2011; 13;20 ;2011-2012
Los Angeles Rams;Arizona Cardinals;bet-at-home;-143;+110;27 Nov 2011; 20;23 ;2011-2012
Los Angeles Rams;Arizona Cardinals;bet365;-147;+125;27 Nov 2011; 20;23 ;2011-2012
Los Angeles Rams;Arizona Cardinals;bwin;-500;+375;27 Nov 2011; 20;23 ;2011-2012
Los Angeles Rams;Arizona Cardinals;Pinnacle;-133;+120;27 Nov 2011; 20;23 ;2011-2012
Los Angeles Rams;Arizona Cardinals;Unibet;+120;+120;27 Nov 2011; 20;23 ;2011-2012
Los Angeles Rams;Arizona Cardinals;William Hill;-145;+125;27 Nov 2011; 20;23 ;2011-2012
New York Jets;Buffalo Bills;bet-at-home;-400;+290;27 Nov 2011; 28;24 ;2011-2012
New York Jets;Buffalo Bills;bet365;-357;+275;27 Nov 2011; 28;24 ;2011-2012
New York Jets;Buffalo Bills;bwin;-303;+250;27 Nov 2011; 28;24 ;2011-2012
New York Jets;Buffalo Bills;Pinnacle;-345;+305;27 Nov 2011; 28;24 ;2011-2012
New York Jets;Buffalo Bills;Unibet;-400;+295;27 Nov 2011; 28;24 ;2011-2012
New York Jets;Buffalo Bills;William Hill;-385;+290;27 Nov 2011; 28;24 ;2011-2012
Baltimore Ravens;San Francisco 49ers;bet-at-home;-182;+140;25 Nov 2011; 16;6 ;2011-2012
Baltimore Ravens;San Francisco 49ers;bet365;-175;+154;25 Nov 2011; 16;6 ;2011-2012
Baltimore Ravens;San Francisco 49ers;bwin;-200;+165;25 Nov 2011; 16;6 ;2011-2012
Baltimore Ravens;San Francisco 49ers;Pinnacle;-175;+158;25 Nov 2011; 16;6 ;2011-2012
Baltimore Ravens;San Francisco 49ers;Unibet;-182;+145;25 Nov 2011; 16;6 ;2011-2012
Baltimore Ravens;San Francisco 49ers;William Hill;-175;+154;25 Nov 2011; 16;6 ;2011-2012
Houston Texans;Cleveland Browns;bet-at-home;-714;+450;06 Nov 2011; 30;12 ;2011-2012
Houston Texans;Cleveland Browns;bet365;-556;+425;06 Nov 2011; 30;12 ;2011-2012
Houston Texans;Cleveland Browns;bwin;-526;+390;06 Nov 2011; 30;12 ;2011-2012
Houston Texans;Cleveland Browns;Pinnacle;-526;+442;06 Nov 2011; 30;12 ;2011-2012
Houston Texans;Cleveland Browns;Unibet;+442;+442;06 Nov 2011; 30;12 ;2011-2012
Houston Texans;Cleveland Browns;William Hill;-714;+450;06 Nov 2011; 30;12 ;2011-2012
Kansas City Chiefs;Miami Dolphins;bet-at-home;-222;+170;06 Nov 2011; 3;31 ;2011-2012
Kansas City Chiefs;Miami Dolphins;bet365;-233;+190;06 Nov 2011; 3;31 ;2011-2012
Kansas City Chiefs;Miami Dolphins;bwin;-333;+260;06 Nov 2011; 3;31 ;2011-2012
Kansas City Chiefs;Miami Dolphins;Pinnacle;-238;+214;06 Nov 2011; 3;31 ;2011-2012
Kansas City Chiefs;Miami Dolphins;Unibet;+214;+214;06 Nov 2011; 3;31 ;2011-2012
Kansas City Chiefs;Miami Dolphins;William Hill;-238;+200;06 Nov 2011; 3;31 ;2011-2012
Kansas City Chiefs;Los Angeles Chargers;bet-at-home;+150;-200;01 Nov 2011; 23;20 ;2011-2012
Kansas City Chiefs;Los Angeles Chargers;bet365;+170;-200;01 Nov 2011; 23;20 ;2011-2012
Kansas City Chiefs;Los Angeles Chargers;bwin;+165;-200;01 Nov 2011; 23;20 ;2011-2012
Kansas City Chiefs;Los Angeles Chargers;Pinnacle;+166;-185;01 Nov 2011; 23;20 ;2011-2012
Kansas City Chiefs;Los Angeles Chargers;Unibet;+160;-200;01 Nov 2011; 23;20 ;2011-2012
Kansas City Chiefs;Los Angeles Chargers;William Hill;+160;-179;01 Nov 2011; 23;20 ;2011-2012
Philadelphia Eagles;Dallas Cowboys;bet-at-home;-200;+150;31 Oct 2011; 34;7 ;2011-2012
Philadelphia Eagles;Dallas Cowboys;bet365;-192;+167;31 Oct 2011; 34;7 ;2011-2012
Philadelphia Eagles;Dallas Cowboys;bwin;-182;+150;31 Oct 2011; 34;7 ;2011-2012
Philadelphia Eagles;Dallas Cowboys;Pinnacle;-185;+166;31 Oct 2011; 34;7 ;2011-2012
Philadelphia Eagles;Dallas Cowboys;Unibet;-182;+145;31 Oct 2011; 34;7 ;2011-2012
Philadelphia Eagles;Dallas Cowboys;William Hill;-179;+160;31 Oct 2011; 34;7 ;2011-2012
Pittsburgh Steelers;New England Patriots;bet-at-home;+120;-154;30 Oct 2011; 25;17 ;2011-2012
Pittsburgh Steelers;New England Patriots;bet365;+135;-156;30 Oct 2011; 25;17 ;2011-2012
Pittsburgh Steelers;New England Patriots;bwin;-110;-110;30 Oct 2011; 25;17 ;2011-2012
Pittsburgh Steelers;New England Patriots;Pinnacle;+136;-149;30 Oct 2011; 25;17 ;2011-2012
Pittsburgh Steelers;New England Patriots;Unibet;+125;-154;30 Oct 2011; 25;17 ;2011-2012
Pittsburgh Steelers;New England Patriots;William Hill;+129;-149;30 Oct 2011; 25;17 ;2011-2012
San Francisco 49ers;Cleveland Browns;bet-at-home;-500;+350;30 Oct 2011; 20;10 ;2011-2012
San Francisco 49ers;Cleveland Browns;bet365;-500;+375;30 Oct 2011; 20;10 ;2011-2012
San Francisco 49ers;Cleveland Browns;bwin;-500;+375;30 Oct 2011; 20;10 ;2011-2012
San Francisco 49ers;Cleveland Browns;Pinnacle;-476;+400;30 Oct 2011; 20;10 ;2011-2012
San Francisco 49ers;Cleveland Browns;Unibet;+400;+400;30 Oct 2011; 20;10 ;2011-2012
San Francisco 49ers;Cleveland Browns;William Hill;-500;+350;30 Oct 2011; 20;10 ;2011-2012
Seattle Seahawks;Cincinnati Bengals;bet-at-home;+129;-167;30 Oct 2011; 12;34 ;2011-2012
Seattle Seahawks;Cincinnati Bengals;bet365;+129;-152;30 Oct 2011; 12;34 ;2011-2012
Seattle Seahawks;Cincinnati Bengals;bwin;-200;+165;30 Oct 2011; 12;34 ;2011-2012
Seattle Seahawks;Cincinnati Bengals;Pinnacle;+116;-128;30 Oct 2011; 12;34 ;2011-2012
Seattle Seahawks;Cincinnati Bengals;Unibet;+125;-154;30 Oct 2011; 12;34 ;2011-2012
Seattle Seahawks;Cincinnati Bengals;William Hill;+129;-149;30 Oct 2011; 12;34 ;2011-2012
Carolina Panthers;New Orleans Saints;bet-at-home;+210;-286;09 Oct 2011; 27;30 ;2011-2012
Carolina Panthers;New Orleans Saints;bet365;+225;-278;09 Oct 2011; 27;30 ;2011-2012
Carolina Panthers;New Orleans Saints;bwin;+200;-250;09 Oct 2011; 27;30 ;2011-2012
Carolina Panthers;New Orleans Saints;Pinnacle;+231;-263;09 Oct 2011; 27;30 ;2011-2012
Carolina Panthers;New Orleans Saints;Unibet;-263;-263;09 Oct 2011; 27;30 ;2011-2012
Carolina Panthers;New Orleans Saints;William Hill;+250;-303;09 Oct 2011; 27;30 ;2011-2012
Houston Texans;Las Vegas Raiders;bet-at-home;-286;+210;09 Oct 2011; 20;25 ;2011-2012
Houston Texans;Las Vegas Raiders;bet365;-263;+215;09 Oct 2011; 20;25 ;2011-2012
Houston Texans;Las Vegas Raiders;bwin;-250;+200;09 Oct 2011; 20;25 ;2011-2012
Houston Texans;Las Vegas Raiders;Pinnacle;-250;+222;09 Oct 2011; 20;25 ;2011-2012
Houston Texans;Las Vegas Raiders;Unibet;-250;+195;09 Oct 2011; 20;25 ;2011-2012
Houston Texans;Las Vegas Raiders;William Hill;-250;+210;09 Oct 2011; 20;25 ;2011-2012
Jacksonville Jaguars;Cincinnati Bengals;bet-at-home;-143;+110;09 Oct 2011; 20;30 ;2011-2012
Jacksonville Jaguars;Cincinnati Bengals;bet365;-135;+114;09 Oct 2011; 20;30 ;2011-2012
Jacksonville Jaguars;Cincinnati Bengals;bwin;-189;+154;09 Oct 2011; 20;30 ;2011-2012
Jacksonville Jaguars;Cincinnati Bengals;Pinnacle;-130;+118;09 Oct 2011; 20;30 ;2011-2012
Jacksonville Jaguars;Cincinnati Bengals;Unibet;-133;+108;09 Oct 2011; 20;30 ;2011-2012
Jacksonville Jaguars;Cincinnati Bengals;William Hill;-141;+120;09 Oct 2011; 20;30 ;2011-2012
Pittsburgh Steelers;Tennessee Titans;bet-at-home;-200;+150;09 Oct 2011; 38;17 ;2011-2012
Pittsburgh Steelers;Tennessee Titans;bet365;-233;+190;09 Oct 2011; 38;17 ;2011-2012
Pittsburgh Steelers;Tennessee Titans;bwin;-385;+300;09 Oct 2011; 38;17 ;2011-2012
Pittsburgh Steelers;Tennessee Titans;Pinnacle;-159;+144;09 Oct 2011; 38;17 ;2011-2012
Pittsburgh Steelers;Tennessee Titans;Unibet;-200;+160;09 Oct 2011; 38;17 ;2011-2012
Pittsburgh Steelers;Tennessee Titans;William Hill;-189;+165;09 Oct 2011; 38;17 ;2011-2012
Tampa Bay Buccaneers;Indianapolis Colts;bet-at-home;-500;+350;04 Oct 2011; 24;17 ;2011-2012
Tampa Bay Buccaneers;Indianapolis Colts;bet365;-667;+450;04 Oct 2011; 24;17 ;2011-2012
Tampa Bay Buccaneers;Indianapolis Colts;bwin;-556;+409;04 Oct 2011; 24;17 ;2011-2012
Tampa Bay Buccaneers;Indianapolis Colts;Pinnacle;-455;+384;04 Oct 2011; 24;17 ;2011-2012
Tampa Bay Buccaneers;Indianapolis Colts;Unibet;-714;+450;04 Oct 2011; 24;17 ;2011-2012
Tampa Bay Buccaneers;Indianapolis Colts;William Hill;-500;+350;04 Oct 2011; 24;17 ;2011-2012
Baltimore Ravens;New York Jets;bet-at-home;-200;+150;03 Oct 2011; 34;17 ;2011-2012
Baltimore Ravens;New York Jets;bet365;-185;+165;03 Oct 2011; 34;17 ;2011-2012
Baltimore Ravens;New York Jets;bwin;-189;+154;03 Oct 2011; 34;17 ;2011-2012
Baltimore Ravens;New York Jets;Pinnacle;-192;+173;03 Oct 2011; 34;17 ;2011-2012
Baltimore Ravens;New York Jets;Unibet;-182;+145;03 Oct 2011; 34;17 ;2011-2012
Baltimore Ravens;New York Jets;William Hill;-169;+150;03 Oct 2011; 34;17 ;2011-2012
Buffalo Bills;Las Vegas Raiders;bet365;-200;+170;18 Sep 2011; 38;35 ;2011-2012
Buffalo Bills;Las Vegas Raiders;bwin;-120;+100;18 Sep 2011; 38;35 ;2011-2012
Buffalo Bills;Las Vegas Raiders;Pinnacle;-196;+175;18 Sep 2011; 38;35 ;2011-2012
Buffalo Bills;Las Vegas Raiders;Unibet;-182;+145;18 Sep 2011; 38;35 ;2011-2012
Buffalo Bills;Las Vegas Raiders;William Hill;-200;+170;18 Sep 2011; 38;35 ;2011-2012
Detroit Lions;Kansas City Chiefs;bet-at-home;-167;+129;18 Sep 2011; 48;3 ;2011-2012
Detroit Lions;Kansas City Chiefs;bet365;-435;+325;18 Sep 2011; 48;3 ;2011-2012
Detroit Lions;Kansas City Chiefs;bwin;-164;+135;18 Sep 2011; 48;3 ;2011-2012
Detroit Lions;Kansas City Chiefs;Pinnacle;-417;+361;18 Sep 2011; 48;3 ;2011-2012
Detroit Lions;Kansas City Chiefs;Unibet;+361;+361;18 Sep 2011; 48;3 ;2011-2012
Detroit Lions;Kansas City Chiefs;William Hill;-345;+275;18 Sep 2011; 48;3 ;2011-2012
Denver Broncos;Las Vegas Raiders;bet-at-home;-133;+100;13 Sep 2011; 20;23 ;2011-2012
Denver Broncos;Las Vegas Raiders;bet365;-116;-105;13 Sep 2011; 20;23 ;2011-2012
Denver Broncos;Las Vegas Raiders;bwin;-133;+110;13 Sep 2011; 20;23 ;2011-2012
Denver Broncos;Las Vegas Raiders;Pinnacle;-164;+147;13 Sep 2011; 20;23 ;2011-2012
Denver Broncos;Las Vegas Raiders;Unibet;+147;+147;13 Sep 2011; 20;23 ;2011-2012
Denver Broncos;Las Vegas Raiders;William Hill;-120;+100;13 Sep 2011; 20;23 ;2011-2012
Miami Dolphins;New England Patriots;bet-at-home;+170;-222;12 Sep 2011; 24;38 ;2011-2012
Miami Dolphins;New England Patriots;bet365;+195;-238;12 Sep 2011; 24;38 ;2011-2012
Miami Dolphins;New England Patriots;bwin;+179;-222;12 Sep 2011; 24;38 ;2011-2012
Miami Dolphins;New England Patriots;Pinnacle;+289;-333;12 Sep 2011; 24;38 ;2011-2012
Miami Dolphins;New England Patriots;Unibet;-333;-333;12 Sep 2011; 24;38 ;2011-2012
Miami Dolphins;New England Patriots;William Hill;+179;-222;12 Sep 2011; 24;38 ;2011-2012
New York Jets;Dallas Cowboys;bet-at-home;-222;+170;12 Sep 2011; 27;24 ;2011-2012
New York Jets;Dallas Cowboys;bet365;-222;+179;12 Sep 2011; 27;24 ;2011-2012
New York Jets;Dallas Cowboys;bwin;-213;+175;12 Sep 2011; 27;24 ;2011-2012
New York Jets;Dallas Cowboys;Pinnacle;-227;+200;12 Sep 2011; 27;24 ;2011-2012
New York Jets;Dallas Cowboys;Unibet;-250;+195;12 Sep 2011; 27;24 ;2011-2012
New York Jets;Dallas Cowboys;William Hill;-149;+129;12 Sep 2011; 27;24 ;2011-2012
New York Giants;Chicago Bears;bet-at-home;-222;+170;23 Aug 2011; 41;13 ;2011-2012
New York Giants;Chicago Bears;bet365;-213;+175;23 Aug 2011; 41;13 ;2011-2012
New York Giants;Chicago Bears;bwin;-213;+175;23 Aug 2011; 41;13 ;2011-2012
New York Giants;Chicago Bears;Pinnacle;-200;+179;23 Aug 2011; 41;13 ;2011-2012
New York Giants;Chicago Bears;William Hill;-200;+170;23 Aug 2011; 41;13 ;2011-2012
Dallas Cowboys;Los Angeles Chargers;bet-at-home;-125;-111;22 Aug 2011; 7;20 ;2011-2012
Dallas Cowboys;Los Angeles Chargers;bet365;-116;-105;22 Aug 2011; 7;20 ;2011-2012
Dallas Cowboys;Los Angeles Chargers;bwin;-115;-105;22 Aug 2011; 7;20 ;2011-2012
Dallas Cowboys;Los Angeles Chargers;Pinnacle;-115;+104;22 Aug 2011; 7;20 ;2011-2012
Dallas Cowboys;Los Angeles Chargers;William Hill;+104;+104;22 Aug 2011; 7;20 ;2011-2012
New York Jets;Cincinnati Bengals;bet-at-home;-286;+210;21 Aug 2011; 27;7 ;2011-2012
New York Jets;Cincinnati Bengals;bet365;-278;+225;21 Aug 2011; 27;7 ;2011-2012
New York Jets;Cincinnati Bengals;bwin;-303;+240;21 Aug 2011; 27;7 ;2011-2012
New York Jets;Cincinnati Bengals;Pinnacle;-263;+231;21 Aug 2011; 27;7 ;2011-2012
New York Jets;Cincinnati Bengals;William Hill;-278;+240;21 Aug 2011; 27;7 ;2011-2012
Seattle Seahawks;Minnesota Vikings;bet-at-home;-154;+120;21 Aug 2011; 7;20 ;2011-2012
Seattle Seahawks;Minnesota Vikings;bet365;-152;+129;21 Aug 2011; 7;20 ;2011-2012
Seattle Seahawks;Minnesota Vikings;bwin;-154;+129;21 Aug 2011; 7;20 ;2011-2012
Seattle Seahawks;Minnesota Vikings;Pinnacle;-145;+131;21 Aug 2011; 7;20 ;2011-2012
Seattle Seahawks;Minnesota Vikings;William Hill;-149;+129;21 Aug 2011; 7;20 ;2011-2012
Denver Broncos;Buffalo Bills;bet-at-home;-200;+150;21 Aug 2011; 24;10 ;2011-2012
Denver Broncos;Buffalo Bills;bet365;-200;+170;21 Aug 2011; 24;10 ;2011-2012
Denver Broncos;Buffalo Bills;bwin;-208;+170;21 Aug 2011; 24;10 ;2011-2012
Denver Broncos;Buffalo Bills;Pinnacle;-196;+175;21 Aug 2011; 24;10 ;2011-2012
Denver Broncos;Buffalo Bills;William Hill;-200;+170;21 Aug 2011; 24;10 ;2011-2012
Houston Texans;New Orleans Saints;bet-at-home;-125;-111;21 Aug 2011; 27;14 ;2011-2012
Houston Texans;New Orleans Saints;bet365;-125;+104;21 Aug 2011; 27;14 ;2011-2012
Houston Texans;New Orleans Saints;bwin;-125;+104;21 Aug 2011; 27;14 ;2011-2012
Houston Texans;New Orleans Saints;Pinnacle;+112;-125;21 Aug 2011; 27;14 ;2011-2012
Houston Texans;New Orleans Saints;William Hill;-110;-110;21 Aug 2011; 27;14 ;2011-2012
